 	sicuramente	stanno	ancora	svegli	</S>
s	0.984496515	0.009565135	0.00271873	0.000954764425	0.002264978125
i	0.991788885	0.00452763794	0.0020636403	0.000602671209667	0.0010172950472
k	0.922965791667	0.0403939382533	0.0222958107333	0.00130751185456	0.0130370313713
u	0.899848827222	0.0523648864378	0.0291283299111	0.00154317991419	0.0171147934704
r	0.841202422407	0.0511599741659	0.074261169637	0.0036554312674	0.0297209941701
a	0.630224194136	0.155253214722	0.160471973212	0.00535252012247	0.0486981197234
m	0.400149831379	0.403947178241	0.126686955637	0.0121340167408	0.0570820482411
è	0.239322407126	0.626614309414	0.0705761284457	0.0154833946803	0.048003773747
n	0.278102479042	0.535972073138	0.0515715891486	0.0663750549934	0.067978802249
t	0.270299746347	0.286556912713	0.0250833660495	0.0924566649978	0.32560333075
e	0.126882255669	0.452288089238	0.0153141422498	0.0425355364326	0.36297998055
s	0.0717362787763	0.718606029746	0.0147518556499	0.0265674835775	0.16833833715
t	0.0622635389254	0.638162153249	0.0193500108833	0.0326375078592	0.247586782383
è	0.0332693696418	0.665504781083	0.0485681126278	0.0233312446531	0.229326477228
o	0.0147865460273	0.719957163694	0.162302210876	0.0222344329177	0.0807196263093
n	0.00761607282243	0.590195961231	0.179175460292	0.0610108336392	0.162001642903
e	0.00503691405648	0.393876753744	0.338831460097	0.0633631793797	0.198891679968
a	0.00171958463783	0.190902370915	0.643424453366	0.0854821146266	0.0784714582227
n	0.00192977738261	0.123641919972	0.560044397789	0.233308471542	0.0810753853076
k	0.00326812696087	0.117202343324	0.27778457493	0.226079891847	0.375665028436
ò	0.00395662465362	0.0837690544413	0.38095857731	0.0875517212823	0.443764019479
r	0.0560517397179	0.13194362148	0.566913909103	0.0574420097608	0.187648746493
a	0.0718620889093	0.129761423827	0.382643109701	0.179173106587	0.236560338831
a	0.0239957978664	0.0489385204757	0.180752855234	0.484224168862	0.262088732944
t	0.00815767193547	0.0185163560252	0.160640597078	0.681678669621	0.131006745648
s	0.00287039096516	0.0082213737684	0.130916098593	0.478330545874	0.379661599883
ù	0.00100802087839	0.0029373118828	0.056202883431	0.478791341291	0.461060460961
n	0.0017191244828	0.0030417842276	0.0440298998103	0.750080797097	0.201128394654
n	0.0134819943609	0.0157427104759	0.0517460956034	0.698030439032	0.220998754885
i	0.0160853729536	0.018141326292	0.0524430508678	0.662573166344	0.250757068295
t	0.00598282161787	0.00677094603067	0.0320231652893	0.536469055448	0.418753972765
i	0.00258797345932	0.00291229157489	0.0140336097631	0.272485995149	0.707980124255
</S>	0.00129441890971	0.00146212693445	0.00748942088155	0.206702882575	0.783051162128
