 	avete	cucinato	le	verdure	</S>
e	0.9852663	0.00768863765	0.004193571015	0.000529428659	0.0023221137735
m	0.670918878667	0.00892092598333	0.037591513015	0.258654717826	0.0239140122735
a	0.547545438222	0.00891856089444	0.0630537353383	0.346012775142	0.0344694839245
r	0.567166796074	0.0140891908648	0.0566295461128	0.292604727581	0.0695097078082
è	0.281272791025	0.187677071288	0.155552965371	0.284771472527	0.0907256926027
s	0.197971842675	0.397253990429	0.190790443124	0.130895387509	0.0830883092009
s	0.153672502725	0.40979938681	0.0890055303747	0.082752283503	0.264770258067
a	0.0550633285083	0.499887798937	0.115704371458	0.0422096680677	0.287134779956
t	0.0295520119361	0.478768236312	0.264628223819	0.105891555256	0.121159920585
o	0.0209849859154	0.327410228771	0.45423700794	0.127716515485	0.0696512385283
t	0.0101868322418	0.22087411959	0.493500592647	0.231508478895	0.0439299745094
a	0.0065823033846	0.09355827153	0.590866834216	0.269444721298	0.0395478885031
l	0.00314600326553	0.0450053251767	0.604330908072	0.317014912099	0.0305028498344
à	0.00204579888518	0.0205653823922	0.477372152691	0.4777574207	0.0222592252781
c	0.00092251480506	0.0106982496974	0.350914861564	0.6195743769	0.0178899787594
h	0.00220288281502	0.0088580174658	0.160857351188	0.786954078967	0.0411276245865
a	0.00434240310501	0.0086997290886	0.182862380396	0.747079176322	0.0570162561955
n	0.00413997526834	0.00511148712953	0.172308570132	0.778024188774	0.0404157543985
a	0.00224952966611	0.00253957837651	0.082604724044	0.638604269591	0.2740018758
</S>	0.00124809459805	0.00146708243825	0.062320513022	0.418160774796	0.5168034879
