 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.84565223	0.06327092215	0.02444538065	0.0385286243	0.0151998583	0.0015951871	0.00729502239	0.0014676082918	0.002545190672
ù	0.926271543333	0.0421481694833	0.00858891701	0.0130288111203	0.00530212203483	0.00078064305	0.00253614325651	0.000490760157695	0.000852886953491
o	0.654920167778	0.333005060494	0.00419041456333	0.0043577186871	0.00177367731444	0.000458790033333	0.00084595570385	0.000163595797963	0.000284571695255
o	0.258431050926	0.667774970165	0.0683698630544	0.00181128022237	0.000658704006147	0.00249137747778	0.000293619925783	5.47092785243e-05	0.000114394142685
f	0.100756846309	0.610988856722	0.258378877685	0.00322624834079	0.00108912173538	0.00976224529259	0.00612113758126	0.000985060825875	0.00869161776256
r	0.22586246977	0.381472195574	0.284527922562	0.0110508708803	0.00782649264513	0.0407092107642	0.0251514938604	0.00228901224196	0.0211103632542
a	0.279816771923	0.334174748525	0.264912464187	0.0143561421268	0.012148759215	0.0497133359214	0.0264351735201	0.00176450560132	0.0166780997081
b	0.117751059308	0.335601302842	0.477979284729	0.0149418318756	0.00737110773833	0.0243017243071	0.0130132780734	0.00114094328777	0.0078995002927
b	0.213720616436	0.316904540947	0.426642961576	0.0122027685685	0.00290874941144	0.0105760832024	0.0076558473578	0.00100492628926	0.00838354319757
i	0.251314986479	0.331826673649	0.392248570525	0.00613224036617	0.00147053356915	0.0073255865008	0.0026749687126	0.000425705457087	0.00658073939919
k	0.100623240493	0.27000444455	0.579326176842	0.00755586752206	0.00128889068972	0.00747039116693	0.00624723649753	0.0050676920197	0.0224160847997
è	0.0411482490643	0.186058521517	0.676955032281	0.0351435303407	0.0101611097966	0.00838422805564	0.00760848713251	0.00667873324657	0.0278621389999
s	0.0389599629214	0.123533835839	0.627326404094	0.0692715134469	0.0184830085989	0.0154713230185	0.0684476266775	0.00927561065552	0.0292307434
s	0.0575455446405	0.0874792319463	0.368438621365	0.056645734149	0.020660224533	0.0142287500728	0.143709582226	0.0999518402185	0.1513404928
a	0.0398230412135	0.0374515529821	0.308027143788	0.174478084383	0.033946273511	0.00579565069093	0.104537649409	0.12324690153	0.172693694613
n	0.0184188354045	0.0245343153274	0.381963897929	0.379488944794	0.0400166141703	0.00361759649698	0.0404989851363	0.0432149336333	0.0682458862177
o	0.0113614464682	0.0200120246425	0.31767573931	0.486881461598	0.0835802123901	0.00508533716566	0.0185185558788	0.0166538818444	0.0402313944059
