 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.9182998	0.0668192115	0.00346220395	0.0081210805	0.001760062495	0.000283554785	0.0012541198
t	0.81908248	0.0712502518333	0.0204039744833	0.0766178641667	0.00925237532833	0.00140032531833	0.0019927853
e	0.52042807	0.338672641944	0.0270364919611	0.0986959570556	0.0116798187944	0.00167830512774	0.00180877000687
k	0.308460686667	0.467822347315	0.0374976234537	0.126738278019	0.00467539094973	0.00735579806421	0.0474499072425
a	0.205846057222	0.545137935772	0.0407187649179	0.132334333106	0.00234402781258	0.00927340539807	0.0643455019142
m	0.0826974817407	0.522052667591	0.296020620739	0.047449179802	0.00101493861353	0.0116159385094	0.0391491668047
m	0.0926848282469	0.261288548197	0.395959486913	0.026170164934	0.000746606571177	0.0191848055031	0.203965545602
è	0.171489022749	0.385163189399	0.159077402304	0.026436484978	0.000470447683726	0.0141460051677	0.243217452201
n	0.242231477583	0.4740776298	0.115077360768	0.025016363326	0.00120852213458	0.0192476350559	0.123141017734
i	0.180080394778	0.283723212933	0.404062053589	0.0275673647753	0.00153113706153	0.0200449316353	0.0829909359913
s	0.0694538278427	0.109534632978	0.686387337863	0.0399123335918	0.00661017943718	0.0193113284951	0.0687903987438
t	0.0827018299476	0.080553063326	0.564135475954	0.0428629345306	0.113683279812	0.0389257114984	0.0771377429146
o	0.0780899270292	0.0614428421087	0.561986551985	0.0791881348435	0.144757470604	0.0346771151661	0.0398579693049
g	0.0289392870564	0.0241886260362	0.747317533995	0.107709524948	0.0515313445347	0.0182769903887	0.0220366491016
i	0.0125210786655	0.0110271208587	0.568102931332	0.347065561649	0.0204935605116	0.0114924981962	0.0292972140339
a	0.0042579301235	0.00413771156623	0.243112137777	0.703912407216	0.0126948786705	0.00689760969873	0.0249873082113
r	0.0032940384295	0.00392048828874	0.180980186592	0.565299802405	0.0953241927235	0.106039583466	0.0451416829371
d	0.0096081422765	0.0115743560962	0.170707715531	0.245400307468	0.157099979575	0.170525085822	0.235084407646
ì	0.0113280652922	0.0209093376987	0.13333995851	0.320290662489	0.142295548525	0.0972835219407	0.274552915882
n	0.0271661866307	0.0387669758996	0.253331442837	0.38744206083	0.142864036175	0.0434936081469	0.106935684294
o	0.0310147442536	0.0356852927732	0.247106664179	0.213218361943	0.366949932058	0.0361635148823	0.0698615004313
s	0.0160791101279	0.0183837350644	0.0984775779597	0.094737719981	0.617604024019	0.0944251016274	0.0602927684771
t	0.0150505160426	0.0146448890215	0.0533308236532	0.0525365149937	0.642378808006	0.142063337209	0.079995141159
o	0.0090125630662	0.00702868849717	0.0230444757777	0.0262843426646	0.679220722669	0.15837975907	0.0970294463863
c	0.00432284624073	0.00381667832239	0.0222328448192	0.0194085688882	0.65976764089	0.212741346357	0.0777100431288
ì	0.00306208094691	0.00495352310746	0.0248250832731	0.0389248722961	0.486675710297	0.347838882119	0.0937198310429
p	0.00153901536897	0.00418149826915	0.0117062891577	0.037146107932	0.266360991766	0.592992827373	0.0860732503476
o	0.000728676699657	0.00171945443638	0.00434071760923	0.013228697044	0.125835952922	0.585142342458	0.269004125116
</S>	0.000380061184829	0.00090094338819	0.00219997203961	0.006977046872	0.085487472461	0.432353121229	0.471701362558
