 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.828305625	0.0151900262	0.0415627680219	0.0270896987928	0.0222064634729	0.0178247464942	0.0406717940093	0.00229227852805	0.0048565832377
s	0.904889588333	0.0378633805333	0.0174039086886	0.00923410535944	0.00774445160626	0.00676147216084	0.013672425396	0.000768460920547	0.00166221475436
o	0.929732209444	0.0460513250111	0.0094027423162	0.00328302441171	0.00292496361425	0.00307506542195	0.00467270765813	0.00026052193492	0.000597432877851
t	0.687450756481	0.291826954837	0.0103401668587	0.00215948552914	0.00228849015025	0.00372282784232	0.00178390609218	0.000108218643878	0.000319177909015
r	0.58435895216	0.378501413279	0.0151636399529	0.00254295874305	0.00517252405008	0.00763229628077	0.00559091943073	0.000227484644626	0.000809793809672
a	0.822941497387	0.143855740426	0.012337523651	0.00165823602435	0.00500487945003	0.00641830149359	0.00668390337691	0.000245935507305	0.000853985064457
ù	0.596874969796	0.380704607809	0.0143427945503	0.00070104335145	0.00198167836668	0.00265271476453	0.00237398760897	8.21842608417e-05	0.000286035978452
d	0.226559150599	0.72457596927	0.0381508815168	0.000743358683817	0.000891851458893	0.00164447462151	0.00171323051966	0.00159357555292	0.00412754148855
i	0.0991574682663	0.544874279757	0.342388223839	0.00258662856127	0.000647004256298	0.00122285050717	0.00141860786989	0.00210055704064	0.00560443509618
è	0.0349939123221	0.391841236586	0.562098584613	0.00486226908709	0.00116199466877	0.00156187163572	0.000705746219963	0.00070427586798	0.00207012122356
n	0.0278948369407	0.476732712195	0.447661328204	0.0136644236957	0.00205843758959	0.00256364297857	0.00163585420665	0.00587544828743	0.021913296666
g	0.21711971698	0.402689767398	0.314686876068	0.0178237312319	0.00418178352986	0.00278990249286	0.00184246509555	0.00867153709581	0.0301942156553
r	0.341829152327	0.294429049133	0.232800075356	0.0600468690773	0.01127700051	0.00864135923095	0.00348896555852	0.00715667936527	0.0403308419851
