 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.821347445	0.088003521	0.003529809695	0.0091598147185	0.0210045821165	0.00371883010185	0.0177720737334	0.0165449485916	0.0127698871694	0.00153094214166	0.00461816419722
t	0.828689935	0.0861593143333	0.028268893895	0.0043341964185	0.0219832921165	0.00881396110185	0.00720354713343	0.00794674859163	0.00452845940276	0.000513439047327	0.00155821277322
e	0.807700611667	0.108213838111	0.0372598855317	0.0027266518495	0.0223254870488	0.0105112274365	0.00368192822524	0.00508477042854	0.00178301552279	0.000174280177686	0.000538289231347
l	0.639272290556	0.211829856037	0.0703346194106	0.0289786872932	0.0267056540263	0.0063371682147	0.00342845952251	0.00742323004085	0.00363926332946	0.000287310428806	0.00176346047472
a	0.306833357852	0.502255002012	0.0962266324702	0.0386209534311	0.0312626620088	0.0051253142049	0.00358535402084	0.00889281958028	0.00467616697649	0.000329364325269	0.00219237464157
è	0.121377950617	0.656104100671	0.18441227349	0.0141537393437	0.0139467729363	0.00192082806497	0.00145103147028	0.00372261301009	0.0020433565155	0.00011530340609	0.000752043952857
n	0.0675717292057	0.543337430224	0.343991441163	0.0136479246479	0.0177020279121	0.000954313328323	0.000645457753427	0.00179507845336	0.0012463203285	0.000639204130697	0.00846912623995
a	0.0471477913019	0.329304761408	0.433280557054	0.102126292549	0.0716645026374	0.00113556618611	0.000394470491142	0.00113557688779	0.000928493418833	0.000862099650232	0.0120199125467
b	0.017773113334	0.132432258469	0.328956244018	0.31188684085	0.184604454212	0.00324595869537	0.000635392890381	0.00093658356593	0.000666849948944	0.00340952132341	0.0154527653156
a	0.00789475183467	0.0523370593563	0.146342345006	0.36552363695	0.395789161404	0.00647901289846	0.00085686026346	0.000972905121977	0.000591762582981	0.00431355974114	0.0188989634385
r	0.0111292290016	0.0286135756521	0.0883463336687	0.39561543565	0.423309597135	0.0274215082995	0.00469797725449	0.00325921190733	0.00158727499433	0.00259749521371	0.0134223924795
m	0.0211190056672	0.030769427884	0.0508029898896	0.371228057217	0.374086225712	0.0463297107665	0.00796773428483	0.00530268763578	0.00256273029811	0.0060838607379	0.0837475738265
è	0.0240279348891	0.034764052628	0.106106315297	0.173968267739	0.435605231904	0.0612747349222	0.0170483819616	0.0254748645453	0.010228044866	0.00694957064597	0.104552592176
n	0.0585274362964	0.0661185642093	0.162187025099	0.100378985913	0.393817723968	0.0919362149741	0.0218967909872	0.0339286001818	0.012825591722	0.00448473904866	0.053898336292
a	0.0622153096455	0.0644043307364	0.0988782980663	0.0682364776377	0.359656144656	0.201192624991	0.0736209946624	0.0246239610606	0.006760774674	0.00299008106289	0.0374210014307
f	0.0276047617618	0.0288469709121	0.0429389190554	0.0556599632126	0.277095513552	0.31770916833	0.140424561554	0.0388796736869	0.0103865162247	0.013331849301	0.0471220918102
ù	0.0161195843206	0.0171077976707	0.0284360906851	0.0489181335042	0.160796526517	0.457590952777	0.136937633851	0.0535802288956	0.0122813628749	0.0170701063337	0.0511615895034
r	0.00906326200687	0.0097907382569	0.018623188895	0.0315465709347	0.107103102172	0.593099957592	0.12277430295	0.0506828609652	0.0099698527583	0.0174556960112	0.0298904720678
n	0.0136250765023	0.013734114419	0.016135753965	0.0284404983116	0.097367450724	0.610598472531	0.108527747317	0.0497957763217	0.0080363867861	0.0187290052371	0.0350097213559
o	0.0115719680084	0.011408815213	0.0109006332883	0.0141251472039	0.0779461735747	0.426295155177	0.297296150439	0.104638250107	0.0083629871287	0.00798250371237	0.0294721891186
n	0.00526348631047	0.00532032347767	0.00563327372943	0.0101292288346	0.0377462085249	0.275225626059	0.461401200146	0.153980583369	0.0101108050429	0.00888183497079	0.0263073760395
a	0.00315024640966	0.00326146414722	0.00395540820981	0.0086741313582	0.021295817975	0.214392322353	0.465504100049	0.197993031123	0.0431325250143	0.0115936483236	0.0270472856798
k	0.00176297410939	0.00190110137041	0.00267811150327	0.0060542961994	0.012021411125	0.151343091118	0.46452258335	0.240061607041	0.0654059523381	0.0243542604412	0.0298945958933
à	0.00143418601313	0.00169316187014	0.00750325796776	0.00531464973313	0.009474726175	0.134465114373	0.317697322783	0.387649752347	0.0775862667794	0.0266548029804	0.0305267246311
n	0.00409768984771	0.00443011170338	0.0122898813226	0.00734837057771	0.0109566251917	0.117558642124	0.213984492594	0.492958417449	0.0984881975931	0.0168952691601	0.0209922492104
i	0.00485349954657	0.00509595443279	0.00849390350087	0.00781094232924	0.0103490830639	0.099269676508	0.167937094198	0.402396345816	0.229686589198	0.03006224372	0.0340446367368
k	0.00243582544619	0.00259732960926	0.00411347209362	0.00427570111308	0.00548212585463	0.0558014579693	0.137351421399	0.355383068605	0.326945066399	0.0592664085733	0.0463481582456
a	0.00162803471173	0.00176391335309	0.00267297487121	0.00309796904436	0.00381183883288	0.0409591897898	0.107818929133	0.267485449535	0.4546542988	0.0705092965244	0.0455981630819
l	0.00260004956691	0.00294270150103	0.00488385259707	0.00379579815479	0.00389593182563	0.0233536943966	0.0627634363777	0.153562031845	0.448842437933	0.211824317175	0.0815357753606
ò	0.00307818897564	0.00361192546701	0.0107343725324	0.0042836434316	0.00447647614188	0.0190994982655	0.0472950834592	0.164125532615	0.253263807644	0.261998682392	0.228032771787
r	0.00440036734521	0.004886008289	0.0130384031775	0.00539858719053	0.00591148341396	0.0171690702218	0.0360544691531	0.168383317538	0.196601229215	0.239162370797	0.308994670596
ù	0.00485893029174	0.00528483938633	0.0106550975925	0.00565173099684	0.00608222130465	0.0153468431739	0.0278221952844	0.104778472513	0.128824389738	0.256870626932	0.433824610199
s	0.00255866337391	0.00283635425211	0.0066921425975	0.00291436166561	0.00319956703488	0.0073222632913	0.0131379689948	0.0555175218377	0.0743369599127	0.303856588977	0.527627570066
t	0.00176834555797	0.0019384523507	0.00343552716583	0.00200384942187	0.00219851894496	0.0042477142971	0.0082742073316	0.0262402288459	0.0405399289709	0.429729039659	0.479624210022
i	0.00074440134999	0.0008342922559	0.00130088623328	0.000834842978623	0.00097034473282	0.00162902899637	0.00407188376053	0.010819837282	0.0198564323236	0.450601799886	0.508336290007
k	0.000482277713997	0.000532733270967	0.000788974289093	0.000588354887541	0.000640709628773	0.00181237316279	0.00426316590351	0.011560071194	0.0241057244412	0.497242109962	0.457983523336
u	0.000400808879332	0.000458433673656	0.000722323196364	0.000528389710514	0.000536587028258	0.0018871218176	0.00432154638117	0.0117726999413	0.0290003164804	0.482578679987	0.467793101112
</S>	0.000214503251666	0.000279443491828	0.000546751048182	0.000303133692257	0.000284303542129	0.0009744540538	0.00225440781059	0.00631359178565	0.0248272507402	0.421204169993	0.542798000556
