 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.68633995	0.0148891665	0.03562925075	0.037989971375	0.0387781905395	0.0169238386174	0.051884539919	0.08167395903	0.014562490388	0.0144811946502	0.0034249203745	0.00342255940089
M	0.555664648	0.1123372435	0.15713530075	0.0680287447083	0.0320398532062	0.00688620478403	0.019421539919	0.0289421295967	0.00533546592133	0.00537160345018	0.0012766681745	0.00756058516756
à	0.494205270667	0.1505713955	0.202512657583	0.0801079973694	0.0311280000687	0.00443281576134	0.00929198930633	0.0123095647656	0.00339919520711	0.00253474575006	0.000562087662833	0.00894429330452
r	0.514196233556	0.208637022833	0.093954749861	0.0342767865898	0.0229406243562	0.00856974225378	0.0201732634354	0.0368390225885	0.041902735769	0.0144062837167	0.000638761425611	0.00346483221684
i	0.223751237519	0.344352374278	0.243456563287	0.0177639815299	0.0190498309187	0.00905861485693	0.0231514896218	0.0445842440962	0.0543370147563	0.0181970780022	0.000663612194737	0.00163398545342
k	0.087395995173	0.465827954759	0.364466564429	0.0125338878433	0.00689310330623	0.00321380517131	0.00839446911727	0.0164611529321	0.0206126714188	0.00791959476407	0.00148032295111	0.00480047799895
a	0.0334526388243	0.619014198253	0.30182435481	0.0109921879478	0.00272301584541	0.0012671685131	0.00344458408442	0.0065712984947	0.0086307086116	0.00446500173136	0.00175239599944	0.00586246071065
j	0.0155566437081	0.611759156084	0.31353310827	0.0322309716493	0.00222358295847	0.0005579116637	0.00194663420681	0.00357259401557	0.00381948804253	0.00288781405379	0.00186434088221	0.0100477619479
u	0.00925741606937	0.555718475361	0.367027089423	0.0435263078831	0.00212908647949	0.000330639596567	0.00145634946694	0.00258636354519	0.00224000779084	0.00236799881393	0.0019019605002	0.0114583162773
r	0.0214473455231	0.45612552512	0.348328983141	0.122730683294	0.0159877181865	0.00349899409086	0.00546219898698	0.0067358913884	0.00863654200695	0.00513333506731	0.000940853172867	0.00497195332043
è	0.026555695841	0.34861813504	0.31200329438	0.239970327765	0.0294344817288	0.00555712823029	0.00773645612899	0.00915794412947	0.011006968049	0.00640993945577	0.000676524707622	0.00287311928014
