 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.87116605	0.02383499995	0.015036022772	0.0028813335429	0.0110289856857	0.0123395498013	0.032413395563	0.00828203484235	0.0168153791123	0.00224093785493	0.000550975535913	0.00234158056749	0.000309742421498	0.000759030536452
p	0.782309493333	0.0466624366167	0.103631900772	0.0316006955429	0.00431066865237	0.00468290900129	0.0120115477963	0.00639704250902	0.00578176202563	0.000933718554932	0.000345243379246	0.000907426624156	0.000106662207165	0.000318477769785
à	0.709904764444	0.0941414622056	0.135501346457	0.0413159170476	0.00212047784079	0.00221660622043	0.00537762106543	0.00584451312967	0.00213622491054	0.000508871133311	0.000285016222082	0.000434862692052	3.93140309217e-05	0.000173010408595
o	0.541311446815	0.358803147402	0.078789005019	0.0141422436159	0.00076541471493	0.00083572297681	0.00198410420181	0.00211649864656	0.000744611600147	0.00018099730077	0.000103855408627	0.000150469994487	1.34520414584e-05	5.90856962333e-05
v	0.199411639272	0.617439715801	0.164019811673	0.0060320006053	0.000749979349643	0.000893799908937	0.00109300054727	0.00338227535885	0.000679185274682	0.00125810314159	0.00102390931848	0.000798598334632	0.000868744935437	0.00234927974011
r	0.086515811424	0.672615221934	0.207445357224	0.00770037120177	0.00230320658321	0.00234398010298	0.00102321854909	0.0103938536196	0.000687319551561	0.00192842841386	0.00142859583949	0.00102973036154	0.00116700110515	0.00341789228004
ì	0.0450591677747	0.711993490645	0.213624329075	0.00890233483392	0.0026010093944	0.00245968008766	0.000784815016363	0.0104156067265	0.00034605891052	0.000984035897953	0.000584175306163	0.000375135681513	0.00040536112705	0.00146477903801
s	0.0236661705582	0.688037163548	0.235478393025	0.00659112504464	0.00263813899813	0.00323715431589	0.00285807533879	0.0253838160955	0.00211063133684	0.00498622709265	0.00186474379505	0.0013165840715	0.000416742931017	0.00141504475734
k	0.0450556541861	0.721192487849	0.175471254342	0.00432471274821	0.00239947260604	0.00327102777463	0.0033618482736	0.0301282295698	0.00261387158828	0.00629391278938	0.00228472881468	0.00161996354383	0.000440631455339	0.00154224851911
o	0.0441692889287	0.55748800595	0.371419154781	0.0078933086494	0.00110072825535	0.00122393718088	0.00119952849853	0.0103645087113	0.000877219879427	0.00210394508296	0.00076486115876	0.000546739788077	0.000170208535518	0.000678599955237
n	0.0200425431762	0.352104611983	0.570996581594	0.0326028562165	0.00350296433178	0.00233821064696	0.00144908771284	0.0081019428871	0.000936904567142	0.00253073245565	0.00200279369045	0.000716672016159	0.000732057840577	0.00194206886728
t	0.0353867623921	0.293940530661	0.433444680531	0.0881126154055	0.0437383564439	0.0173832372157	0.00701046087095	0.0450287149624	0.00405337008905	0.0116120206852	0.00368861873015	0.00363144847205	0.00192361631353	0.0110455970558
a	0.0353522172374	0.168075288554	0.479153236844	0.137844928469	0.0572337624813	0.0215668579052	0.00841205759032	0.0544726765541	0.00446139146868	0.0128353133751	0.00250831051072	0.00407319883918	0.00164556362156	0.012365210715
n	0.0143818201858	0.132024331185	0.523989068948	0.22889399949	0.0384140211604	0.0124081246351	0.00480584466344	0.0261594470847	0.00245767609523	0.00536283443837	0.00183165590424	0.00204480146156	0.0013591184909	0.00586725626803
a	0.00737581726193	0.108594370062	0.360420616316	0.438143156497	0.0427182903868	0.0104343454784	0.00331850165448	0.0162869274616	0.00179347621341	0.00286521654346	0.00160357532175	0.00136595402452	0.00126676658263	0.00381297437268
