 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.78995183	0.19092433585	0.0094156464	0.00246673	0.00321740065	0.00332229653565	0.00058168710051	2.261232155e-06	0.00011793106365
n	0.63226483	0.212372933617	0.0174582048	0.0838642988667	0.0491509943167	0.00132348426898	0.00110216996718	0.000340231394055	0.00212295047032
e	0.385444005	0.280273672872	0.151698224267	0.113000124956	0.0644076653256	0.000656263651631	0.00127574490589	0.000453031084705	0.00279131335214
s	0.15894959	0.319077984291	0.375940484756	0.109775946985	0.0302668923285	0.000273697309182	0.0030530145188	0.00126367361492	0.00139875874608
p	0.0813625856667	0.21342876143	0.399551294919	0.194013575662	0.0645291374428	0.00151228013306	0.0317367198396	0.00480036550497	0.00906531511536
ì	0.0365791975556	0.143452525143	0.454868018306	0.225946991887	0.0798958384809	0.00355822171102	0.0394985581132	0.00489025320832	0.0113103954618
c	0.0177162405185	0.0612813297143	0.674843859435	0.176051682296	0.0405549646936	0.00298943497034	0.0163222980044	0.00261962994277	0.00762053957727
c	0.0223837791728	0.0349255859048	0.803795729812	0.104733084099	0.0156573990979	0.00116809567011	0.00782246443147	0.00236826938092	0.00714556775909
e	0.0233508443909	0.0213394489683	0.672330253271	0.262122423033	0.0126518916993	0.000516029560037	0.00277252570716	0.00134016889697	0.0035763518097
t	0.0333826151303	0.0374371273228	0.42609030109	0.377399421011	0.0276076392331	0.000744825010012	0.0499411048357	0.031899707169	0.0154971939266
s	0.0412014740434	0.129290885774	0.245384181697	0.21917374367	0.030122761411	0.00333497687	0.251132034945	0.046301373223	0.0340585313089
a	0.0199083779245	0.135185756391	0.0971205865657	0.212918471223	0.214424953804	0.00379959437667	0.270732159315	0.0196726389261	0.026237442873
o	0.00673305033483	0.047269561809	0.0344724676886	0.205064333408	0.597336051268	0.00146595581222	0.0920763717383	0.0066940798771	0.008888159561
s	0.00708636789494	0.0212054101483	0.0204995420629	0.0984096724693	0.556880260423	0.00254470263741	0.192095854879	0.0829013618424	0.0183768693537
ò	0.00750545709831	0.0132391335161	0.021520836021	0.135152859156	0.432963613474	0.0327577525458	0.226729765293	0.108267564374	0.0218630348179
z	0.0137600858328	0.0169477603054	0.039835692007	0.169306953052	0.419740431158	0.130848327515	0.0935208487643	0.0617686005513	0.054271313306
o	0.0155500978409	0.0175567334951	0.040194491729	0.102332282351	0.371400937053	0.196720835838	0.142493049588	0.0463880558504	0.067363513102
s	0.0128573108436	0.0143498368917	0.0225547746363	0.049514022117	0.320223414351	0.233684961946	0.193551706529	0.0919133789501	0.0613505697007
p	0.0119685867212	0.0135144764972	0.0167159745488	0.031307431639	0.13511337945	0.328668270649	0.166441768843	0.117014990983	0.179255076567
i	0.00404664796873	0.00506684109907	0.00566941920293	0.0107682454797	0.0560097538167	0.418794526883	0.237673302948	0.0494494744943	0.212521742189
c	0.00515195044458	0.00592430343302	0.00629601641764	0.0115543451599	0.0411389859389	0.421115385628	0.299129284316	0.0467862409981	0.162903484063
c	0.00552431554486	0.00613767691101	0.00656213725255	0.01199423052	0.0292089886463	0.492194628543	0.190099920905	0.087002803666	0.171275304688
è	0.0132800854116	0.009296516737	0.0103663428642	0.01887000964	0.0513760562154	0.473615586181	0.211683653102	0.079345850222	0.132165915896
t	0.0211844424705	0.0160562372457	0.0170106179547	0.0268685522133	0.0680190224051	0.393431055394	0.273139487701	0.113188082407	0.0711025562987
s	0.0165409346568	0.0195240244152	0.0158357969849	0.0201046337378	0.0438214798017	0.339743118465	0.217790179234	0.155515725802	0.171124145433
i	0.00967776459427	0.0149955054851	0.010002058135	0.0118606230659	0.0272788406006	0.170106863488	0.361968419745	0.0920947032473	0.302015228478
t	0.0107635547401	0.012939843175	0.007866902185	0.011334134842	0.0230503755335	0.0944934251627	0.358308108582	0.0387172523958	0.442526402826
s	0.0112646633134	0.0126996396583	0.007286690195	0.0112900432807	0.0205504775112	0.0618086726542	0.141260629527	0.0261815924653	0.707657574275
e	0.0039309071278	0.0049101330461	0.00258037303833	0.00397077407757	0.0079210543704	0.0215257226847	0.250175191176	0.0144833625984	0.690502471425
g	0.00262221446593	0.00336796624203	0.00207860131944	0.00293952200986	0.00609814799013	0.0826983750949	0.339083880392	0.0288275259761	0.532283750475
r	0.00279412308864	0.00528325541401	0.00234733320648	0.00324985943662	0.00763103533004	0.106053974032	0.238641660131	0.0597084086587	0.574290316825
à	0.00294792169621	0.00692667580467	0.00207094703549	0.00340928571221	0.0226362687767	0.0406615776773	0.367855410044	0.0814487428862	0.472043142275
t	0.00285068389874	0.00552459746822	0.0019931505785	0.00327852400407	0.0256105639256	0.0176834846591	0.345259103681	0.347604920962	0.250194937425
s	0.00176178059958	0.00295254255607	0.00147914749283	0.00195866673469	0.0099002587752	0.00915220095303	0.133615059894	0.468374763654	0.370805565808
i	0.00096040011486	0.00166156771869	0.000866774629943	0.00106165923823	0.0042424780484	0.00421721953101	0.084431893298	0.224221523418	0.678336488603
</S>	0.00053016717993	0.000991688859345	0.000453929913471	0.000576724459115	0.0025370900092	0.0022144316355	0.081061694149	0.113354680009	0.798279594301
