 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.93111165	0.0579191335	0.00263163735	0.001562319575	0.0035133732665	0.0008033276114	0.001196508228	0.00069431022385	0.00040468415955	4.79643328e-05	0.000115058426
d	0.733127226667	0.2381832325	0.0236893732167	0.000836423021667	0.0023503489665	0.0004086164514	0.000476077118	0.000264235230517	0.000145729504217	3.03977411333e-05	0.000488323172667
ì	0.393521948889	0.5688532475	0.0333193900722	0.000533333237222	0.00217261418883	0.000332082800467	0.000397125896	0.000174333316839	6.1341005739e-05	2.39018796444e-05	0.000610692921556
s	0.20921864963	0.726504399167	0.0306234936907	0.000997564662407	0.00729703846294	0.0111547412435	0.002575943832	0.00727849990561	0.00133930976158	0.000563107805815	0.00244729290452
o	0.1201003594	0.706458133056	0.129786232564	0.00134297698747	0.00926691845431	0.0147124976305	0.00316550331067	0.00960440186854	0.00176279334046	0.000742673616283	0.00305756414103
n	0.0466976586567	0.540558594352	0.371258577521	0.0161803710292	0.00506244958477	0.00627914789283	0.00145463253689	0.00461173142285	0.00205661926675	0.00161473555311	0.0042255403532
t	0.0357634335522	0.453428001451	0.46569846584	0.0218068089097	0.00481683432826	0.00393823439761	0.000981142778963	0.00308813683095	0.00223662614225	0.0019711903577	0.00627117045107
a	0.0257336065941	0.36061334715	0.58639412528	0.0138831608699	0.00451186897609	0.00185660520587	0.000498305622988	0.00120584461698	0.00082957734565	0.00072301150255	0.00375058085202
o	0.0087592399337	0.13824233805	0.824168625093	0.0192738076233	0.00627096919203	0.00073768431529	0.000298345387663	0.00046936478566	0.000279232042483	0.000241256738267	0.00125920994401
n	0.00544129297023	0.06298407035	0.752414648364	0.0933836848744	0.0400008293973	0.00626826391176	0.00141755424589	0.00157349882522	0.00117659742986	0.0104995923735	0.0248400366063
a	0.00440499556674	0.0335465037833	0.697737636121	0.153193864958	0.0498288754658	0.00849599897059	0.00179810352196	0.00194129414174	0.00148065972329	0.0139368513178	0.0336352002021
d	0.00511142409891	0.0232762049278	0.63986045204	0.266476114986	0.0361083608219	0.00506159222353	0.00111973344732	0.00167959184725	0.0010960127211	0.0057428532326	0.0144675976674
e	0.00536243629964	0.0189504795426	0.524176777347	0.345702118329	0.078895280274	0.00783652447451	0.00155058208244	0.00188729668242	0.00102607490703	0.00306214816753	0.0115502451558
r	0.00614597036655	0.0132083827475	0.384912035782	0.45780424611	0.109592290091	0.0108979736582	0.00165736202748	0.00235009326081	0.00247272713568	0.00157807014584	0.00938083555193
f	0.0106062851222	0.0181910679158	0.249643261927	0.415987734703	0.107088315364	0.0306151125527	0.0110617170092	0.0516529758536	0.0819310010452	0.00833594064861	0.0148865860173
ò	0.00864207594073	0.0145345165386	0.187749348976	0.361077217568	0.137308617121	0.0688327588509	0.0194533716697	0.0685800714845	0.107488414682	0.0102120836962	0.0161215272391
m	0.0159585155469	0.0217453247462	0.112486437992	0.517706872523	0.147276275707	0.0911842229503	0.0135923071566	0.0253127811948	0.0373149227607	0.0050420059454	0.0123803199797
m	0.0894659425156	0.0907247569154	0.135189342664	0.388323982174	0.098612356569	0.115245174317	0.0115842146522	0.0103584730983	0.0138136998536	0.0067734168818	0.0399086069932
