 	io	voglio	che	Maria	venga	qui	</S>
e	0.92810741	0.0523446965	0.00678163395	0.0014061884	0.00727063162	0.00271662930616	0.00137284380295
v	0.811034056667	0.0702240555	0.0643079956167	0.0110460564	0.02401103862	0.00706382777283	0.0123129830696
ò	0.648482338889	0.175375811833	0.100614195206	0.0174977034667	0.0330781722067	0.00879589484428	0.0161559166032
t	0.452497976296	0.220949320611	0.0680113870687	0.0280980368222	0.212732746736	0.00467090463476	0.0130396481144
è	0.204387904099	0.390868190204	0.0826396543562	0.0341500646074	0.272322355579	0.00356230764492	0.0120695446715
l	0.0938161966997	0.560003493401	0.148618001452	0.0301085195358	0.133134858526	0.00715992821497	0.0271590548572
o	0.0541631266412	0.360880061134	0.397749657151	0.0392861021786	0.093028347842	0.0138316347383	0.0410611606191
n	0.0215208799551	0.159530010378	0.65450481905	0.0494098313929	0.054759306614	0.0173947242461	0.0428804505397
a	0.010697347385	0.101583773459	0.697429173017	0.057938301131	0.0416178862047	0.0208321374154	0.0699013761799
r	0.022734222195	0.0841845178197	0.712755511006	0.045524527377	0.0290029497349	0.0336791301385	0.07211914506
t	0.0276171558317	0.223391289273	0.624229883669	0.022177845559	0.017813934145	0.0331689080462	0.05160097002
i	0.0102510349439	0.266040403758	0.451573594556	0.0689261446197	0.0267433322817	0.0214514633487	0.155014010007
e	0.00352987753797	0.104686539353	0.277718058185	0.282741164873	0.109175970094	0.0395866504496	0.182561708336
M	0.00407498216932	0.047494619551	0.249713539395	0.351455001624	0.146716310031	0.105586603483	0.0949589477787
a	0.00431584889311	0.0435634278503	0.283989303132	0.293584633875	0.103170436677	0.141128937828	0.13024745926
r	0.025655793801	0.0497191516168	0.233678374377	0.224220209958	0.0658867228923	0.247186795943	0.153652993087
ì	0.0352640364003	0.0391231015389	0.158716852459	0.293064135319	0.0709881649641	0.275886525314	0.126957194362
a	0.0143630952268	0.016349707513	0.0558358624697	0.33454820844	0.096874394988	0.266526051771	0.215502698121
e	0.00481090365727	0.00552796489867	0.0188201293932	0.138540360813	0.0676355826627	0.53688314059	0.227781942707
t	0.00162003264076	0.00189000055056	0.0065075266844	0.0492541208043	0.0292646350542	0.802723446863	0.108740258569
t	0.000555101521787	0.00066999767952	0.0023759820678	0.0177392569214	0.0113009001581	0.810013215621	0.157345573856
ù	0.000317932282129	0.000386355499173	0.000945055048933	0.00871533336047	0.036271942026	0.63703103854	0.316332351285
</S>	0.000356939041065	0.000432044699586	0.000696272754466	0.00814492208023	0.066787121013	0.53221036927	0.391372325643
