 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.688924365	0.1135334125	0.1563306052	0.0223598006	0.01033882704	0.00626586945	0.001774719725	0.000131594884	0.000340817715
e	0.378279550667	0.417686814167	0.162135078733	0.0237919985333	0.01130149768	0.00566963200133	0.000830834426113	5.7388160779e-05	0.000247261928467
t	0.201471915889	0.543958814722	0.100299696578	0.0281341611778	0.11344502556	0.00874180751844	0.00140177737648	0.000248863630372	0.00229801526629
i	0.129903772063	0.404793671574	0.263978545526	0.0375156437259	0.14898989352	0.00992818817281	0.00159271139766	0.000312800005264	0.00298481346143
p	0.0561930057877	0.367441533858	0.329006995175	0.0309630879086	0.195990109507	0.0156531710576	0.00184607567139	0.000295593330228	0.00261045852648
à	0.0309439477292	0.476596797953	0.236174815058	0.0243658903029	0.209655550136	0.0174815978325	0.0019892665238	0.000295461527409	0.00249671648783
s	0.0216396310431	0.562011075984	0.285897328353	0.0249737324343	0.0823171936787	0.0141464857575	0.0041673574746	0.000538624159803	0.00430860680828
t	0.0187244129144	0.352820748661	0.454807519451	0.0224077826114	0.0399527508929	0.0207795249192	0.0265167134915	0.0243183988866	0.0396721889361
a	0.0069843121048	0.149228593554	0.59907750315	0.0927892313371	0.0249636832976	0.0165884833064	0.0305429407838	0.0318146151495	0.0480106533697
ì	0.00285277443493	0.0717344936847	0.423710176383	0.423193457112	0.0338995910992	0.00777457770213	0.0102054258749	0.0106100904561	0.0160194012116
t	0.00360264131164	0.0364248200616	0.168200824128	0.598052719037	0.0567035220331	0.0216759601674	0.0516067996186	0.0230221767043	0.0407105584345
e	0.00338467155188	0.0228957507205	0.163887318043	0.551854506346	0.0835759456777	0.0289995287225	0.0654615734862	0.0276633126014	0.0522774289782
l	0.00380755463196	0.0143206896068	0.149660305014	0.467135188782	0.137026418559	0.0411475315742	0.0389690147754	0.0775804979005	0.0703528224927
e	0.00393364875065	0.0110822586823	0.102697277338	0.392215356261	0.15842082952	0.0825138271914	0.0315719560251	0.109272871967	0.108291999498
à	0.00178445095688	0.0043179093741	0.0792013985793	0.338317692087	0.347043453173	0.0936959557305	0.0121061324684	0.0520705556557	0.0714624808327
l	0.00223860665229	0.00351026799137	0.0289064219931	0.189024474029	0.463419717724	0.125783905243	0.0157474935161	0.0700416408852	0.101327485944
a	0.00196013268743	0.00287149420379	0.0120805618977	0.0912804539097	0.260433323575	0.404181185081	0.018717176172	0.0779513216284	0.130524403648
t	0.00118122866581	0.00146479090793	0.0049121269659	0.0353627502032	0.117609570192	0.566360015027	0.0228817820573	0.142908878543	0.107318929549
o	0.000923653311937	0.000988901811643	0.00242432252197	0.0156311880011	0.0583424373973	0.584966378342	0.0497222223524	0.178793874514	0.108207036516
n	0.000828720360646	0.000709485446214	0.00144602900732	0.00696257026703	0.0295238044658	0.568857679447	0.0691334457841	0.225849489838	0.0966887288387
ì	0.00104967494022	0.000685077348738	0.00100383538911	0.00409356490568	0.0182108334886	0.323696681816	0.230653256928	0.346213129946	0.0743938786129
c	0.000680035963407	0.000348362454579	0.00045118401637	0.00174071470856	0.00790290144287	0.132270944605	0.300886468976	0.514121323315	0.0415980252043
h	0.00273845835114	0.00240647892319	0.00282769023879	0.00441677082619	0.00960657576096	0.060701942535	0.253648706325	0.546562941105	0.117090401735
a	0.00387361501705	0.00322445764106	0.00389567791293	0.0052918910154	0.0102472518537	0.033747921845	0.456655702108	0.341132083702	0.141931366578
v	0.00249784043902	0.00189615331369	0.00225738113764	0.0023985215118	0.00448034265123	0.0161291222817	0.431869902036	0.477779111234	0.0606915828593
à	0.00333633857967	0.00191407810456	0.00205701657921	0.00197199710393	0.00305296365041	0.0078917418939	0.189916140345	0.623904780411	0.165954902286
l	0.00372817555989	0.00206595543485	0.00242268805974	0.00210441983464	0.00273345238347	0.00471029596463	0.0997147457817	0.627645150137	0.254875114095
o	0.00208728561796	0.00149398638828	0.00200063582658	0.00155429097821	0.00185442616116	0.00304347676154	0.0449290305939	0.641921150046	0.301115731365
n	0.00102260863732	0.00075943285276	0.00105056613553	0.000745013992737	0.00092293175372	0.00173014472718	0.023904336198	0.685243086682	0.284621907122
t	0.00067356314244	0.000528926977587	0.000666241375177	0.000488320309579	0.000626826176573	0.00126681359573	0.015216237566	0.827566845561	0.152966234041
a	0.00028470400748	0.000209475634196	0.000355843845059	0.000193490165526	0.000248954812191	0.000531695498577	0.00822658568867	0.685671515187	0.304277726347
</S>	0.00018367259874	0.000117251909598	0.00028915458753	0.000102575108263	0.000137356898096	0.000344478519289	0.00837067134433	0.502995157593	0.487459693174
