 	le	melanzane	vogliono	girate	</S>
i	0.90388578	0.0928780665	0.00091458405	0.000507075433742	0.00181461156805
m	0.785923476667	0.187448552167	0.00177396515	0.00847664246708	0.0163774447681
a	0.743883342222	0.221603117389	0.00204627594167	0.0111390710534	0.0213282251694
r	0.620491337407	0.348177605796	0.00132389327222	0.00687328191547	0.0231338623031
a	0.432411602469	0.528486068599	0.00366118869074	0.00585312963849	0.0295879717677
n	0.303158932823	0.649627589533	0.00415717436358	0.00524079521283	0.0378155122559
g	0.159597692941	0.606268153178	0.00249353138786	0.0102668044043	0.221373842752
i	0.23125868098	0.466683931059	0.00854442426262	0.0097614138681	0.283751550917
à	0.23353698866	0.575868113686	0.0668750174209	0.00452237975603	0.119197508106
n	0.135337634553	0.607152804562	0.0805607264736	0.0148461613187	0.162102657169
e	0.0976702401843	0.361392071521	0.0577796711579	0.0368081047729	0.44634987239
i	0.0355829688948	0.136423766174	0.368425398719	0.0365958399243	0.42297202313
t	0.0172220124649	0.062544671058	0.447095369906	0.192061342641	0.28107663671
è	0.010808461965	0.0334288357527	0.473175543635	0.250203455547	0.232383728237
l	0.0172361677983	0.0337241473176	0.493509119545	0.308092043182	0.147438532079
u	0.0192843156828	0.0328945265392	0.274911334848	0.551614281061	0.12129554836
n	0.00724982064427	0.0123242899464	0.191285598949	0.735707240354	0.05343302212
e	0.00327600493142	0.00547741825547	0.123031180316	0.826666893451	0.04154845904
v	0.00163020209381	0.00248088225849	0.0954933571053	0.866900697817	0.0334948613467
o	0.0011278007546	0.00148285786283	0.0613080993684	0.869796279272	0.0662849754489
t	0.0016286226082	0.00162263823094	0.0502992811895	0.868643139757	0.0778063118163
i	0.00173746490273	0.00164162704731	0.0248540571298	0.818003463252	0.153763360605
m	0.00135824976758	0.0013066769861	0.0160338911766	0.785900337751	0.195400816868
m	0.0154751863892	0.00421821439537	0.0107904398589	0.725793245917	0.243722925623
è	0.0207370519964	0.00534443359846	0.012990673953	0.718214381972	0.242713493208
n	0.0349265205321	0.0204340383328	0.0356854879843	0.749302393991	0.159651579069
e	0.0384139931307	0.0245581703033	0.0386524082948	0.47829639133	0.420079023023
</S>	0.0192713909953	0.0122861614402	0.0198661145974	0.298715385665	0.649860911511
