 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.88140875	0.0377632665	0.02875606	0.00465577385	0.00583999	0.011861978565	0.0081321548	0.01088377807	0.0057956837545	0.00240822036215	0.00177913144843	0.000192736349848	0.00052247592785
ù	0.747919926667	0.203153673167	0.0255687556667	0.00167332324667	0.0032256044	0.004152816725	0.00697305422667	0.00374769865333	0.00194107858783	0.000810959875817	0.000593083600721	6.4311268008e-05	0.000175740529117
r	0.521732738889	0.417196751056	0.0321627665556	0.00348804281222	0.00473320203333	0.0107773244017	0.00393775870222	0.00329124330111	0.00170767912928	0.000623283172272	0.000203161828867	2.60850538293e-05	0.000119954907639
u	0.31837543863	0.530126827019	0.117966232185	0.00474447547074	0.00646994051111	0.0134213587672	0.00316895680074	0.00334695988704	0.00163176530109	0.000560272724091	7.31514020202e-05	1.33099067164e-05	0.000101288419606
k	0.146392751877	0.446666285673	0.291581340728	0.0508936483569	0.0446876055037	0.00605926845573	0.00234201006691	0.00228465694901	0.00184482752503	0.00308404104136	0.000101300950071	0.000779203284679	0.00328304822693
a	0.0727072494923	0.336562071891	0.441275550243	0.0713011624523	0.0564486279679	0.00335540128524	0.00528744125564	0.001697865153	0.00191912165434	0.00392470109712	0.000111121367024	0.00103604382916	0.00437362008898
s	0.0430775126974	0.302887617297	0.481272853414	0.0442773298174	0.0725017587893	0.0112987069951	0.00850353775188	0.00690700885433	0.0130675590974	0.013434826449	7.3677946008e-05	0.000507784953987	0.00218978960966
ì	0.0321873446658	0.180719085766	0.494350614471	0.102717722606	0.11147329293	0.0183248749984	0.014063531584	0.00989866931811	0.0173316254658	0.0168834902163	0.000108030678669	0.000375002307996	0.00156667160322
t	0.0373196729886	0.126967105255	0.457029898157	0.130979864202	0.11564199431	0.0165530456661	0.0136657931947	0.0124342551394	0.0243698229219	0.0584438148054	0.000299962606223	0.000928323782665	0.00536643236774
a	0.0379000993729	0.0808270844183	0.370814249386	0.235895588067	0.131147611437	0.0144974418887	0.00709737429823	0.0150984203798	0.0265214299073	0.0722623491351	0.000317151791908	0.00107034277239	0.00655085770258
