 	voglio	che	Maria	venga	domani	</S>
i	0.559026365	0.29734385	0.0166444775	0.0372597925	0.077042655	0.0126828400245
t	0.519884097	0.125284262	0.0244790098333	0.0663995991667	0.128831675	0.135121328024
è	0.512852174333	0.0744678973333	0.0215243941111	0.0732971937456	0.141925034489	0.175933336276
l	0.701366458111	0.156153930444	0.00921102653703	0.0253646820719	0.0479970800183	0.0599068448267
o	0.472713721037	0.394100276815	0.0544046215123	0.0225956674906	0.0235082443728	0.0326774217422
i	0.179139492579	0.401022965605	0.248494597171	0.0923853524969	0.0432646201243	0.0356929159141
M	0.119033398093	0.245515388535	0.405596009057	0.139522757499	0.0550121133748	0.035320309638
a	0.113594797698	0.433232376178	0.296209289019	0.0857183931663	0.0363307124583	0.0349144148793
r	0.0901444708993	0.509200802059	0.12363906634	0.0344205590554	0.0329174278194	0.209677626626
ì	0.0795048936331	0.28421839402	0.20530688278	0.0416178036851	0.115528261606	0.273823729875
a	0.040065394111	0.123382140673	0.42845170426	0.075497817895	0.138332143535	0.194270820958
n	0.0209064756037	0.091694832891	0.41528295142	0.111595815965	0.0793174741783	0.281202463653
a	0.0143317795446	0.0794427941303	0.24499814714	0.230654498655	0.196179014726	0.234393736218
r	0.0805943195249	0.120900967877	0.170675745713	0.225228164552	0.216860748242	0.185740023739
t	0.107309285842	0.148835072626	0.318830735238	0.087005527184	0.078998477414	0.25902089458
i	0.0405332437073	0.0642675326753	0.383294641746	0.0977547730613	0.0500383938047	0.364111421527
à	0.0140925394624	0.0226471987584	0.198508627415	0.188263527687	0.185924767935	0.390563317176
v	0.0170933809541	0.0239764309861	0.0841227026383	0.240514865896	0.357561769312	0.276730832392
v	0.027648561318	0.033998057662	0.0937354975461	0.340133121965	0.339674923104	0.164809838797
r	0.0210149552393	0.0236240712207	0.0854942785154	0.331374690655	0.247896387701	0.290595607599
i	0.00873725004543	0.00973334663757	0.0324381470151	0.159762050885	0.175108982567	0.614220202533
</S>	0.00437170377122	0.00487409766479	0.0162765857725	0.0893100814425	0.132723151283	0.752444351267
