 	io	non	so	cosa	è	da	scrivere	</S>
e	0.94508353	0.041131086	0.00234477172	0.0024530992205	0.0038676681957	0.00302088659472	1.921852571e-05	0.00207975558156
v	0.726804366667	0.213047882	0.02848392482	0.00802801755383	0.012923438029	0.00329754169472	0.00569078063904	0.00172408468156
ò	0.530976378889	0.376078034	0.0508955026067	0.0116064746513	0.017386639943	0.00368176423157	0.00760939610101	0.00176584627385
e	0.365175938296	0.566590238	0.0488317602022	0.00725698935043	0.00730966540433	0.00152080396236	0.00256543358247	0.000749188062983
n	0.137186321432	0.647432849333	0.0962076217341	0.0145462331168	0.0280598712914	0.011824707206	0.0358319255216	0.0289104883794
e	0.059781090544	0.423393933111	0.337143707245	0.0412800803723	0.0371476645305	0.015744129202	0.0469406104989	0.0385687952598
s	0.0306737109147	0.23852833437	0.564601882415	0.0548067951241	0.0273599346102	0.023030466534	0.034870838158	0.0261280405533
s	0.0229426676382	0.120914754123	0.417056575805	0.0364540000414	0.0297947272034	0.0730714078447	0.122371618719	0.177394254518
è	0.0212832215461	0.104835264041	0.218574006935	0.15617455668	0.0663824657345	0.0819374346149	0.132710260573	0.218102777173
r	0.0947247895154	0.18276996468	0.237104692312	0.210130633227	0.0746221210782	0.051265580205	0.0470826005243	0.102299581391
o	0.108013172405	0.149791373327	0.235073840771	0.314852688742	0.0681234408594	0.0393580800683	0.0181946984698	0.066592685797
t	0.0517156567017	0.0712521695423	0.208722500257	0.416331529581	0.115895814953	0.0656364066894	0.0103059557849	0.060139960599
i	0.0329786110106	0.0448692600141	0.171252216752	0.397418113194	0.187460821651	0.0984328022298	0.00789352436163	0.059694631533
e	0.0112160859202	0.0161851396047	0.141560345584	0.501503684398	0.206154267217	0.0872633607433	0.00391246075388	0.032204645511
n	0.00605806858007	0.00975406196823	0.140838770195	0.393053416466	0.136015982406	0.267251333581	0.013290371118	0.033738022837
a	0.00422975756069	0.00703169271941	0.0801158663983	0.179160325489	0.217098420802	0.466717601194	0.015544765296	0.030101609279
g	0.00237127595423	0.0038334469698	0.0359314214661	0.0899397168297	0.269877663601	0.429721733731	0.145151200022	0.0231735507597
r	0.00313545418474	0.0045718676566	0.0231799074887	0.0491329172766	0.143475192534	0.300958851244	0.230726063341	0.24481973692
à	0.00348639999491	0.00553229678553	0.0150048618296	0.0438407440922	0.0908870805113	0.397194180415	0.131386530447	0.312667887307
s	0.0047810450983	0.00673406616184	0.0124632649432	0.0408189373641	0.0717214705038	0.418776456805	0.330915766149	0.113788963602
s	0.0076651308661	0.00876410755395	0.0121005906477	0.0251652281214	0.0597212955013	0.233576028935	0.441708248716	0.211299347367
o	0.00609346036203	0.00679093805132	0.0088291195159	0.0169353846738	0.0537303388338	0.245759809645	0.203893988072	0.457966925789
</S>	0.00309252679101	0.00348536157566	0.00472103620795	0.0100173107869	0.0352618749169	0.286496384823	0.102596461786	0.554328977894
