 	il	morto	vuole	pianto	</S>
t	0.9596498	0.035687267	0.0015611691	0.00101473225	0.00208701715
o	0.780117523333	0.217193602333	0.00146423426667	0.000398076496427	0.000826563378467
n	0.547186717778	0.423856387444	0.00240805925556	0.00278691137857	0.0237619296546
a	0.428878412593	0.525432139148	0.00346895508519	0.00364685325952	0.0385736525515
p	0.277064485864	0.674138679716	0.0037537160284	0.00241168091984	0.0426314201838
e	0.133014363955	0.772271693239	0.0104315920095	0.00280018543995	0.0814821633946
s	0.096036914985	0.787963264413	0.0128565396698	0.00329701257998	0.0998463544649
a	0.0815636812283	0.619098894804	0.0165808478899	0.0282634651933	0.254493184822
m	0.0700306133094	0.557249271601	0.0335137992966	0.0386169900644	0.300589374941
m	0.10334279777	0.4765488772	0.0291985165655	0.0175350902548	0.373374758314
è	0.18317178259	0.407824079067	0.0261358969885	0.00702841363827	0.375839831038
n	0.399697194197	0.411471896356	0.0330025636628	0.00565666519942	0.150171665279
o	0.363916745166	0.210657086119	0.230476937888	0.0719334173998	0.123015788426
t	0.141527602822	0.0958659977063	0.298173425963	0.225887939133	0.238545009475
è	0.065801911074	0.0539642701354	0.311497435321	0.304347726378	0.264388636492
l	0.0264590528247	0.0237806339451	0.31107029844	0.509496042126	0.129193964164
i	0.0128277873626	0.0125207185967	0.109851218547	0.809740090709	0.0550601870547
g	0.00493796030853	0.0048920137139	0.037869671249	0.914307930236	0.0379924480182
l	0.00259322396951	0.00257799560463	0.0166731824163	0.921291576745	0.0568640830061
e	0.00116334022317	0.00109782635154	0.0095318002721	0.881274442248	0.106932642669
m	0.00077074887439	0.000749931433847	0.00436750542403	0.873755050749	0.12035677089
m	0.0121188229581	0.00759479744462	0.00953762234134	0.68674787025	0.28400090363
è	0.017322351486	0.0107863817482	0.0172690581138	0.616739623417	0.33788259121
n	0.022826797662	0.0167968995161	0.0298561373713	0.630079921139	0.30044022707
o	0.0228819198073	0.0175205858737	0.0277058772071	0.385878377046	0.546013239023
</S>	0.0114595247837	0.00876984848935	0.0140255117286	0.264061723523	0.701683404512
