 	mi	si	gonfiò	il	dito	</S>
m	0.96921525	0.020815398	0.005826355465	0.002386448425	0.00116759515	0.00058892565
u	0.70994731	0.190790627333	0.0904854404883	0.00731604640833	0.00088159575	0.000578958438667
b	0.311339826667	0.282706252444	0.366411083496	0.0372646279694	0.000593349266667	0.00168486736822
r	0.238965672222	0.181259840815	0.466412204499	0.0470718899898	0.00111765243889	0.0651727375227
i	0.213764952074	0.124743703605	0.514940408166	0.0594833306633	0.00177029687963	0.0852972893409
s	0.0980404786913	0.139367504535	0.642320066055	0.0813189668878	0.00331754612654	0.0356354406136
t	0.0632407205638	0.151324056178	0.523267615352	0.136208798963	0.0831441782755	0.0428146462045
ì	0.0287728153213	0.088290762726	0.414843248451	0.306438492988	0.114279877092	0.0473748094015
o	0.0121440986404	0.038679854242	0.28284056015	0.587206430996	0.0527904440307	0.0263386184672
d	0.00921333111347	0.0255923600807	0.18525976405	0.673451643665	0.0461065346769	0.0603763661557
à	0.00823318073782	0.0178272432102	0.156661962683	0.550580181222	0.193847330892	0.0728501200519
t	0.0129661557793	0.0204035489201	0.120991558894	0.456378470407	0.343090960297	0.046169359684
t	0.0154664377598	0.0226472635734	0.100950426965	0.289519585136	0.286711436766	0.284704891561
i	0.00630245680083	0.00914353368047	0.038708119952	0.120426363879	0.464102695589	0.36131680952
l	0.0169793253145	0.0201906557828	0.0381643816143	0.0820113851263	0.66745042853	0.17520376884
o	0.0205426826342	0.0238820832923	0.0379831887068	0.0692141727088	0.730837622843	0.117540233613
</S>	0.0102791966111	0.0119570986931	0.0190039746064	0.0354106828544	0.833624711422	0.0897243528065
