 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.8131232	0.1826466835	0.00243062075	0.000936208592	0.000390869267	0.00022659748125	0.000103140022	2.8738782e-05	0.000113952508
d	0.49727274	0.4903925245	0.00574129501667	0.00423356642533	0.000363504837	9.86001745833e-05	6.43602436667e-05	0.000361709412667	0.00147172906133
ì	0.237947203333	0.711454338167	0.0417163780056	0.00567857777511	0.000519627259	0.000180252604861	6.56140788889e-05	0.000513538520889	0.00192451509711
s	0.148415077778	0.753887059389	0.0528878353352	0.0074893498917	0.0165981971197	0.00229298015495	0.000394018718963	0.0126665331903	0.00536896044237
o	0.0612638556927	0.850568386463	0.0317334164451	0.00811974389723	0.0217902712423	0.00287291130808	0.000483732617298	0.0166808870121	0.00648674595952
n	0.0227243716642	0.872579828821	0.042546857815	0.00372423896574	0.0087599957832	0.00129999405913	0.000868737416743	0.0303867539527	0.0171091774652
t	0.0109155830881	0.88429014294	0.0359459776717	0.00236449135525	0.00455888461107	0.000783788797377	0.00103100073891	0.0361541513842	0.0239559801551
a	0.00486097984937	0.88262089098	0.0806509786239	0.00474921575175	0.00174044191036	0.000289852146792	0.000384393903637	0.0133541002447	0.0113491326917
t	0.0265763829031	0.68469319366	0.194931572875	0.0411410275839	0.00854473182679	0.0028025526856	0.00411815045855	0.0219562371316	0.0152361558706
i	0.033679537721	0.539725664553	0.299753834292	0.0634125868613	0.0114952312756	0.00386245745187	0.00547424386952	0.0254380563772	0.0171584277235
k	0.0167454546603	0.446301201518	0.400429478097	0.0511683199538	0.00796836609187	0.00221280910729	0.00315894917317	0.0434406921257	0.0285747400078
i	0.0111484977868	0.265840125506	0.581895206032	0.0421397853179	0.00670192826396	0.00146957732576	0.00228546811039	0.0507787988086	0.0377406190026
a	0.00380878997393	0.125041364169	0.695006415344	0.130494257106	0.00332385278799	0.000587959858587	0.000781245050797	0.0222245777029	0.0187315566342
t	0.00631691580298	0.0569799920563	0.481375456781	0.225066999035	0.0267232957293	0.00348834047953	0.00466800814493	0.0997529425676	0.0956280618447
è	0.00743628735766	0.0322355647188	0.42796223726	0.233955686345	0.0428782952431	0.00484503779318	0.00602154402164	0.123238359323	0.121426987338
r	0.0126362618759	0.0327113972729	0.436518569087	0.233984425448	0.040160025081	0.00274083543106	0.00259421128055	0.124890071574	0.113764199169
a	0.014082400792	0.0321397532576	0.205100707029	0.423650898483	0.072627325027	0.00302747354369	0.00196418962685	0.129987837191	0.11741945139
t	0.007291919764	0.0150523415859	0.080948210343	0.522181516161	0.124318938342	0.0052862400479	0.00327899144228	0.123751369064	0.117890518797
i	0.005028045258	0.00935895284863	0.0379371729477	0.442027682054	0.207513539447	0.0180333523493	0.0103670464808	0.123698367355	0.146035877599
n	0.00383979832267	0.00655905793621	0.0200780141492	0.391656660685	0.328477669816	0.0271354181164	0.0118354242269	0.0829308134517	0.127487160533
ì	0.00370458964089	0.00565140195874	0.0154414491831	0.237568593562	0.545985683272	0.0309490600388	0.0064428131423	0.0653694604839	0.0888869211777
c	0.0028138351803	0.00381232379958	0.00926439986103	0.115079272521	0.730053011091	0.0647506873463	0.00593310214743	0.0273049104946	0.0409884713926
h	0.00727690889343	0.00924963709986	0.0108429649537	0.059561879507	0.771965353697	0.0895836774488	0.00486675381581	0.0129338299649	0.0337190437975
a	0.00753470197781	0.00943190243329	0.0093802528779	0.0339548315023	0.628863927899	0.209478375816	0.0387225206053	0.00776233312163	0.0548711845992
p	0.0185133448393	0.0190717082111	0.0200448505193	0.0432345315008	0.345715715966	0.253442655272	0.110280596868	0.0901794753739	0.0995171481997
à	0.0226056215798	0.0226061535704	0.0255564788398	0.0538962371669	0.254443845322	0.247144801757	0.149758552289	0.122648299125	0.101340026733
