 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.7669127	0.01706646747	0.03020118	0.03888593955	0.02927558568	0.039112445705	0.04664513108	0.017111904	0.00409153273	0.0048318330675	0.00287451580965	0.0029907350485
ù	0.9183256	0.00843188747	0.010996814595	0.0129923129236	0.009788700132	0.013064834284	0.0157051052249	0.00574519095694	0.00137494820039	0.00161568858227	0.000958788000868	0.00100006473841
s	0.90116832	0.0674821981567	0.00792117179333	0.0050798420815	0.003334684516	0.00438873177567	0.00585896068657	0.00250755907592	0.00097162310385	0.000573325508862	0.000323954089841	0.000389579566045
o	0.87002781	0.109139069386	0.0103354499311	0.00244656863117	0.00118305846267	0.00149585360634	0.00258098174152	0.00142953972081	0.00083736790334	0.000225877789447	0.00011234365968	0.000186099982674
t	0.639222203333	0.317311639795	0.030539786977	0.00191675184772	0.000739654058223	0.000571767027897	0.00311597819317	0.00268584793577	0.00313212076984	0.000297977016309	0.000102590824626	0.000363708158217
r	0.575879164444	0.368970105598	0.035770393659	0.00234457541591	0.000698299586074	0.000309077722632	0.00594592596439	0.00440153764526	0.00450746242328	0.000426326572103	0.000135414008209	0.000611732052739
a	0.711359124815	0.220253487533	0.0555681192197	0.0016217081253	0.000366576675358	0.000154277478211	0.0048997060548	0.00290593766509	0.00214911428443	0.000247319155501	8.12772542997e-05	0.00039338049008
v	0.441403673605	0.462263739178	0.0857142497399	0.00150986532843	0.000250371191786	9.16749934037e-05	0.00296885198493	0.00199120730503	0.00278176623814	0.000427143649967	0.000116068059663	0.000481364802527
ù	0.152285356202	0.758568163059	0.0780321332466	0.00212656270948	0.000566145750595	0.000482995494468	0.00219206437164	0.00158405330501	0.00298302818805	0.000505797489989	0.000139689314221	0.000533963727509
d	0.060434221734	0.85406683102	0.0734449390822	0.00221258846983	0.000616892656865	0.000615053591489	0.00147433506721	0.001008003505	0.00278391873802	0.00138261073666	0.000240277049074	0.0017203414025
i	0.0301925750447	0.592489189673	0.363432901027	0.00424582112328	0.000324817618955	0.000290123380496	0.00136061546907	0.000876982991667	0.00274155710267	0.00165737709355	0.000262629446358	0.00212540146083
ì	0.0125904110149	0.255618872558	0.719381867009	0.00806066570776	0.000330029366318	0.000196917476832	0.00084762754969	0.000518829687222	0.00106098824089	0.000560362287517	8.8965320186e-05	0.000744418696277
r	0.00894126687163	0.189281597519	0.66313997567	0.0648176779026	0.00238444635544	0.00128369405228	0.0060010369299	0.00560784646241	0.015462908997	0.0246400734042	0.0030116854148	0.0154277673148
t	0.0255932399572	0.12434837234	0.41771263189	0.125374989301	0.0101996764518	0.0103248344174	0.01841651431	0.0161253298208	0.0430010693323	0.0857681144681	0.0319656474716	0.0911695671049
