 	le	melanzane	vogliono	ee	girate	</S>
t	0.96344622	0.030697516	0.00284358885	0.00166568215	0.000308536988	0.001038461125
e	0.96162374	0.035468917	0.00159188491667	0.00080052736	0.00011925033757	0.000395711303993
s	0.85293529	0.137331759	0.00349861683889	0.00339781166333	0.00059683184876	0.00223973718032
m	0.827813206667	0.1593276	0.00378904107296	0.00439929634778	0.00083884796292	0.00383206172677
a	0.901390382222	0.0928535956667	0.00146515873765	0.00163605775593	0.00036422358264	0.00229059944226
r	0.734724017407	0.225202893889	0.00559645846588	0.0130579130986	0.00256392834255	0.0188547813474
a	0.484657405802	0.45094038463	0.0144048736553	0.0200015768662	0.00345665552752	0.0265390982825
n	0.307027425267	0.612915651543	0.0160015612184	0.0106122969221	0.0115101344558	0.0419329485942
g	0.177652595089	0.576069680514	0.00998865340613	0.0061546164407	0.0180665784853	0.212067897531
i	0.19951064503	0.508682566838	0.0218862741354	0.00756216081357	0.0105344915618	0.251823877177
à	0.177491456677	0.594417108946	0.112497488045	0.0130491289379	0.00421027428727	0.0983345577923
n	0.112489543892	0.539945049649	0.131472449348	0.0159305809793	0.0188506731291	0.181311706664
e	0.0872279596307	0.29636057055	0.177002853116	0.0529966039931	0.0310660363764	0.355345978888
t	0.0523546662102	0.162922104183	0.203136845705	0.0810494956644	0.0764398487921	0.424097026296
è	0.0394026031034	0.113239257394	0.381345719902	0.0796638428881	0.084658434064	0.301690097765
l	0.0447056940678	0.085112521798	0.471586283301	0.0996174376294	0.0628794111547	0.236098614922
u	0.0461685019873	0.0735424470693	0.2129043811	0.38265112921	0.0629422960516	0.221791267307
n	0.0220700706271	0.0367960054931	0.124058947033	0.61908416307	0.0759345023505	0.122056331436
e	0.0140289501517	0.0245336097494	0.0889413531777	0.713474974357	0.0750582962835	0.083962796812
e	0.0047423966399	0.00826684380147	0.0350969788926	0.845782991452	0.0703468909278	0.0357638842707
e	0.0016469510253	0.00285467157616	0.0165596918642	0.848073760484	0.114245276976	0.0166196663236
v	0.000702561380433	0.00118803288105	0.00836360525473	0.652126903495	0.322249992325	0.0153689296745
o	0.000418340330144	0.000633284943683	0.00479274538491	0.398477921165	0.534082530775	0.0615951815582
t	0.000659181673381	0.000637603617894	0.00302733836164	0.235697328388	0.679767660258	0.0802108605194
i	0.000724262337794	0.000629047424631	0.00196249955388	0.104128940796	0.762377970086	0.130177230173
m	0.000779592092598	0.000742707893544	0.00164531815129	0.056129763932	0.785909306695	0.154793266724
m	0.00565515313087	0.00227867129785	0.00526142358376	0.0273749173107	0.713788572232	0.245641228908
è	0.00931226621029	0.00398138666595	0.00860585486125	0.0468652747702	0.659436810744	0.271798377969
n	0.0462632242368	0.0344685549887	0.0450717849537	0.0935238915901	0.595024170248	0.185648334323
e	0.0560624918473	0.0429156792876	0.0543721345012	0.0763430458634	0.355323326749	0.414983284774
</S>	0.0280735865762	0.0214636560808	0.0272268365256	0.0397182359317	0.265355018375	0.618162642387
