 	la	pasta	vuole	sale	</S>
i	0.5146302325	0.4829228165	0.000475322435	0.001651575835	0.00032005215925
p	0.2511370525	0.4854904195	0.00103399265167	0.182603074068	0.0797354631093
à	0.158616108833	0.487498253833	0.00447429745056	0.243147478023	0.10626384005
s	0.124271400944	0.747096384611	0.00644136848352	0.086047352341	0.03614347403
t	0.112541501981	0.833024151537	0.00370858142784	0.034627628847	0.01609809701
a	0.0583633579937	0.801675563846	0.0100019657426	0.107970378016	0.0219886780033
ì	0.0320236889979	0.484457933615	0.227918141248	0.215427702672	0.0401725276678
t	0.0196422023326	0.176944566872	0.303484377083	0.330109367557	0.169819505889
e	0.0121154314109	0.0697063799573	0.121882680361	0.434698932519	0.361596581963
l	0.00692252510363	0.0297557021858	0.0574154684537	0.577822297506	0.328084028988
e	0.00517038071954	0.0120743250619	0.0313224321512	0.649453135835	0.301979744663
à	0.00186372867485	0.00519614858063	0.0162529478504	0.706525795278	0.270161356888
l	0.00099112477495	0.00186201926688	0.00696282068347	0.855033655093	0.135150334296
a	0.000632635804983	0.000672556637627	0.00255693403782	0.651642111698	0.344495734765
</S>	0.000410754522491	0.000348799671813	0.00136728783391	0.419700010849	0.578173142382
