 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.93956638	0.0204749455	0.01295403565	0.0066478911015	0.0132041036775	0.00477082462587	0.000487811433968	0.00189402808298
s	0.826414413333	0.0290750481667	0.01708391665	0.0478082334348	0.0752597736775	0.00202933882587	0.000179897994634	0.00214937704965
ò	0.645585024444	0.172645740389	0.0205916410833	0.0616974309549	0.0960456048592	0.00111924131796	7.76729418113e-05	0.00223764308122
z	0.547805101481	0.366104786796	0.0280670635611	0.0217387570283	0.0345220623864	0.000594739158653	5.97318835371e-05	0.00110776112507
i	0.344691872827	0.457063002265	0.163679252187	0.0149872512428	0.0182470555955	0.000443818688218	5.36747543124e-05	0.000834063858357
m	0.139626387609	0.371387654088	0.436211964062	0.0328731970809	0.0153361955318	0.000374203488073	0.000338922294571	0.00385146856945
i	0.0631177968697	0.283145264696	0.560298288021	0.0684750136936	0.0170088805106	0.000428959372691	0.00044789431719	0.00707790972315
m	0.0319293389566	0.234624571565	0.599850772674	0.0934654212312	0.0180190175035	0.000531203500897	0.00186580944473	0.0197138514411
i	0.0184894029855	0.128056923855	0.617593334225	0.170630313744	0.0388214538345	0.000552704406966	0.00232830076558	0.0235275598137
l	0.0250389109952	0.088035371285	0.453106461408	0.193104474581	0.0824992646115	0.0216250248757	0.0138246136725	0.122765889271
ì	0.0285293069984	0.088078867095	0.279589230469	0.23553917486	0.159941948204	0.0338397409586	0.0178071167742	0.156674595757
s	0.0440535073328	0.101881675698	0.23102340349	0.27116719162	0.161672656068	0.0316799056529	0.0405066868081	0.118014931252
i	0.0450356354743	0.070723766276	0.16416158183	0.32119141054	0.207185262023	0.0357274852176	0.048266040836	0.107708763084
a	0.0152390924081	0.0239487770353	0.06527575161	0.312031866847	0.498352904008	0.0245457094059	0.016588642842	0.044017216028
t	0.00688851288937	0.0109886195784	0.0534691442033	0.173942165616	0.545262958003	0.130530393469	0.0260152682773	0.0529029530093
s	0.00404169826979	0.00661402096613	0.0430417752678	0.102639923539	0.267940106734	0.170050064823	0.172990779426	0.232681666336
è	0.00574186986326	0.0143932554287	0.0218428622893	0.0701765728463	0.275071366311	0.123013755274	0.212812549809	0.276947783445
t	0.0141961922878	0.0255253414762	0.0251738750964	0.0722111656154	0.30430985877	0.171949285091	0.19335736327	0.193276942482
ù	0.0143355069959	0.0234162444921	0.0247291760321	0.0631450732051	0.257390972923	0.20533365503	0.208636544423	0.203012867494
o	0.00648446562197	0.014229334764	0.0142560957107	0.0466896781684	0.224893427641	0.373580151677	0.117190210474	0.202676699165
m	0.00250726071399	0.005214044188	0.0056889972369	0.0172801656228	0.0898263288803	0.603149407226	0.109953692491	0.166380119722
e	0.00109522885133	0.00208236822933	0.0025499420623	0.00679044825427	0.0353470148268	0.605593242409	0.174865207497	0.171676503241
t	0.000827710413777	0.00129450907644	0.00136495957077	0.00288276833142	0.0141407842423	0.381245916136	0.408245975832	0.18999735108
i	0.000712362390926	0.00097048822948	0.00093073082359	0.00151521078381	0.0060964130141	0.209065990712	0.532907118611	0.247801683693
n	0.000363411899975	0.000480191280493	0.000473448441197	0.00072032690127	0.00292638683803	0.140623187904	0.60700643287	0.247406616898
A	0.000358974349992	0.000555521693498	0.000357236347066	0.000524978800423	0.00151665634601	0.0632331932347	0.72785922429	0.205594231299
n	0.000283075579997	0.000494587854499	0.000220661182355	0.000351166013474	0.000875032642003	0.0288241253449	0.783898778097	0.1850525711
n	0.0352682167567	0.0312717491415	0.0129340373275	0.0133768938845	0.008493442674	0.0187284454483	0.745822449366	0.134104721033
a	0.0473927618856	0.0421027662138	0.0173567546758	0.0179170778948	0.011301382458	0.0184064594828	0.526683999789	0.318838770344
</S>	0.0244629583928	0.0219996328569	0.0090355306879	0.0093405063474	0.006180332579	0.0217021227414	0.427998474895	0.479280435172
