 	ha	potuto	entrare	dalla	finestra	</S>
ì	0.679873765	0.3182837	0.000518138495	0.000627070637	0.000203616252302	0.00049367420485
s	0.620915945	0.344425563333	0.0163842326817	0.0179441569703	6.96209056357e-05	0.000260473071517
o	0.500796695	0.441930401111	0.0317385275606	0.0252939479234	2.53067807786e-05	0.000215132021839
s	0.229502088333	0.50296233037	0.17453112252	0.0736723482411	0.000931216335826	0.0184008799386
e	0.116472888491	0.321088460123	0.41520499084	0.116798939414	0.00137423696861	0.0290604589795
è	0.0399943217437	0.217871680708	0.640114586947	0.0870816198047	0.00060323621087	0.0143346017645
m	0.0203835481146	0.0999510435693	0.692817052316	0.149272823268	0.00223475970162	0.0353408470262
b	0.0392881637049	0.109454120523	0.486796270772	0.290735001089	0.0108768324672	0.0628496690087
i	0.040530279735	0.107429248508	0.306807113591	0.446959060363	0.0127914323557	0.0854829163362
à	0.0153914014117	0.045921353736	0.201198597864	0.658077953454	0.0056492245719	0.0737614510121
t	0.00695730673723	0.0187827393453	0.0991101039547	0.529108036151	0.295335151444	0.050706593904
t	0.00382189417908	0.0118690396484	0.0380858009849	0.19731964205	0.615322703815	0.133580895968
i	0.00172658178303	0.0092281305828	0.017234750095	0.236763285683	0.525840904605	0.209206368656
f	0.00129023341768	0.0046442212276	0.00911932703167	0.241950574894	0.577910784868	0.165084896219
i	0.00116949134256	0.0029620374092	0.00501753501056	0.203513144631	0.593268471623	0.19406933874
n	0.000470727874187	0.00170107597307	0.00256261362352	0.188859737777	0.614102300541	0.192303520913
è	0.000341231194729	0.00090677432769	0.00244439639451	0.082469882159	0.734623353514	0.179214341638
s	0.000322785268243	0.000667999995897	0.00238647449817	0.0464943869697	0.746624027838	0.203504330546
t	0.000188945399414	0.000344507318632	0.00089918167939	0.0158082513166	0.675101012613	0.307658100182
r	9.0905023138e-05	0.000214608752877	0.000353802987797	0.0054255501422	0.487162490871	0.506752653394
a	4.43122743793e-05	0.000130006256292	0.000148425735932	0.00202235438073	0.31400726029	0.683647684465
</S>	2.55457321897e-05	8.2333566146e-05	8.3813555966e-05	0.00122394825037	0.190800715145	0.807783692233
