 	la	casa	la	costruiscono	i	muratori	</S>
t	0.917950515	0.0585535214	0.01030429615	0.0076219991	0.00463901135	0.00033996513	0.00059059987
o	0.609308575	0.367633967133	0.01222583255	0.00698806422333	0.00333578437243	0.000198663729677	0.000309141493813
s	0.484788601667	0.448949715711	0.03005709035	0.0142798245978	0.0138595449132	0.0010922123229	0.00697306522175
p	0.430612729222	0.234028225237	0.244227256783	0.0335096858659	0.0393701073044	0.00262445830763	0.0156275407406
ì	0.163043808407	0.425217258412	0.333941962261	0.028611822822	0.0352997700681	0.00214178509921	0.0117436174635
t	0.189818912802	0.514641779471	0.188118714087	0.0176408351407	0.0540355809894	0.00675537336307	0.0289888163712
i	0.186151745934	0.45326362649	0.235362771362	0.0190747437136	0.0622314633298	0.00835511312102	0.0355605059237
t	0.0781152936447	0.359555387497	0.320031513787	0.0497331265712	0.12235919411	0.0215539250403	0.0486515357746
o	0.0417918235682	0.167646951166	0.498146544596	0.0647253555237	0.143607396703	0.0274115983468	0.0566703429249
f	0.0310095088761	0.102423680389	0.582406788199	0.0927634085079	0.101723420901	0.0238442894489	0.065828931975
a	0.0274098992167	0.0606223061297	0.5403304794	0.165283279503	0.091242364967	0.0282701438163	0.0868415419917
b	0.0171885923302	0.0369640537099	0.5193294698	0.280702269834	0.0502199363223	0.0214277119388	0.0741679803306
b	0.0146025599101	0.0690760369033	0.3680184966	0.251185664611	0.0301557370408	0.0156473126463	0.251314188444
r	0.02342669577	0.185527858968	0.251402985533	0.0962288748703	0.0135563959469	0.0132684263821	0.416588762815
i	0.02559285609	0.182174288989	0.165022953178	0.302725493623	0.0179187623156	0.0138744319607	0.292691217605
k	0.01864388253	0.077028845663	0.128743429059	0.558446007874	0.0373543457719	0.0175992463202	0.162184252535
è	0.01706754911	0.0398257776877	0.107093726353	0.664614522625	0.0550442532573	0.0156143104401	0.100739919845
o	0.00655158943333	0.0149536814959	0.0522318191177	0.664134360875	0.203874479086	0.01176316548	0.0464909529483
n	0.00340672514111	0.0065965381653	0.0229740700392	0.441370816958	0.407055639695	0.05317632816	0.0654198749828
e	0.0023136640277	0.00367125222343	0.0126757586131	0.239200657319	0.604977856565	0.0678527170533	0.0693080969943
i	0.000790711305567	0.00127175905448	0.00446459421103	0.13620269744	0.786987152188	0.0426120656844	0.0276710379981
f	0.000382603017522	0.000564163846493	0.00199804454368	0.0780481158133	0.784104914063	0.119947367561	0.014954780666
a	0.000230963104374	0.000305496728831	0.00105373059289	0.0353609402711	0.589029854688	0.315764129187	0.058254841222
b	0.000245734049991	0.000277481206277	0.00080474954263	0.019608571757	0.395223704896	0.505276979729	0.0785627737407
b	0.000304156726664	0.000539961435426	0.000879394930877	0.0120406861523	0.240217336299	0.59630238991	0.149716121247
r	0.000971097402221	0.00478271284514	0.00242654719363	0.00811290195077	0.182637503433	0.567534476637	0.233534787082
i	0.00114121074021	0.00594548931005	0.00278593661788	0.00656785545026	0.214306077811	0.585042225546	0.184211205694
k	0.00077014015287	0.00240599183168	0.00145529059263	0.00403814728342	0.13888567927	0.737756108515	0.114688647231
a	0.00065490873229	0.00122751459056	0.00103891327088	0.00353022722781	0.11166041309	0.761134869505	0.120753157744
t	0.0018282361921	0.00202216481019	0.00225137186363	0.00361687607594	0.12762999903	0.688049023168	0.174602315915
ò	0.00234250349737	0.00241741767673	0.00301683602121	0.00619893105865	0.163346167677	0.556162687723	0.266515428638
r	0.00147371919912	0.00153543143224	0.00204146650707	0.00643446811955	0.145681229226	0.552530075908	0.290303589546
i	0.00105124906614	0.00108783264308	0.00129807375202	0.00297961777318	0.0583762700753	0.532576941969	0.402630009849
</S>	0.00052751963272	0.00055737237004	0.00065964110051	0.00153813758659	0.0357365255376	0.394691045984	0.566289754925
