 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.062488854	0.06249129	0.062488664	0.062488664	0.062488664	0.06248862	0.062488664	0.06248881	0.062488712	0.06248862	0.062488664	0.062488712	0.06249205	0.062495578	0.062506355	0.06263902
k	0.05834676	0.058489293	0.058335897	0.058335185	0.05834342	0.058373697	0.05834658	0.058677368	0.06199225	0.061406203	0.058662195	0.059406962	0.065790035	0.06705186	0.06346197	0.09498038
è	0.0618339	0.061944865	0.061825786	0.0618247	0.06182862	0.061825268	0.0618297	0.06208524	0.064841576	0.06429296	0.061959	0.062565744	0.062852845	0.063771464	0.062057395	0.06266095
c	0.06020165	0.06020523	0.060207523	0.060202472	0.0602458	0.060208216	0.060212765	0.061380263	0.073254965	0.07103144	0.060817115	0.06353174	0.062309437	0.060569886	0.060551964	0.06506952
c	0.062124804	0.06214927	0.062129732	0.062131867	0.06262232	0.062204152	0.06262047	0.06307608	0.06309201	0.06266687	0.06216321	0.062325146	0.0625226	0.063176736	0.062283836	0.062710874
i	0.062263772	0.062264103	0.062263772	0.062263772	0.0622651	0.062263962	0.062264863	0.06228097	0.062279973	0.06227237	0.06226439	0.06226852	0.062273037	0.062282253	0.06252955	0.06569961
a	0.041043993	0.04104765	0.04104362	0.041043706	0.04104506	0.041050382	0.041051663	0.042355917	0.04166207	0.04118285	0.041088108	0.0413127	0.042210937	0.042921554	0.0722319	0.3477078
a	0.058145117	0.062953904	0.057784956	0.057735868	0.05773499	0.057745516	0.057739343	0.057934027	0.059462525	0.059153076	0.05785933	0.058321584	0.06453282	0.07725447	0.06505722	0.09058524
r	0.048678096	0.06332638	0.04748974	0.04732979	0.0473047	0.047327586	0.04733174	0.04921384	0.066510096	0.06355561	0.048434556	0.05332905	0.082573205	0.14351213	0.061779678	0.08230376
è	0.05873421	0.058863312	0.05873537	0.058725603	0.058813263	0.05873703	0.058754917	0.06051556	0.0774456	0.074385285	0.05965477	0.06371604	0.06337251	0.06385834	0.059947178	0.065740965
t	0.054165695	0.05419529	0.054211333	0.054172013	0.05450587	0.054234874	0.054211915	0.05564628	0.06850587	0.06609996	0.054917526	0.057999246	0.05885348	0.058375075	0.06502718	0.13487843
i	0.04684545	0.04704312	0.04734492	0.047628667	0.08577186	0.053983778	0.08557054	0.111305624	0.09459966	0.05955593	0.04859842	0.054288924	0.050565943	0.049425535	0.050602455	0.0668692
e	0.029983493	0.030051675	0.02997771	0.029979285	0.030032672	0.030164663	0.030075366	0.03832251	0.06829266	0.06467575	0.034353327	0.047249287	0.07942058	0.06755735	0.05088452	0.33897913
s	0.0382523	0.062045336	0.036025107	0.035694394	0.035855647	0.035843886	0.03577878	0.041871678	0.074727535	0.07130878	0.03953666	0.05208388	0.102397524	0.14971061	0.05596915	0.1328988
ò	0.03439923	0.04042198	0.033953957	0.03388331	0.03453787	0.034013256	0.034873504	0.072921805	0.100353524	0.09864344	0.05961438	0.088497646	0.10985202	0.07794092	0.050924167	0.09516893
z	0.017294208	0.017620137	0.017830614	0.017378636	0.022138558	0.01854301	0.026015796	0.05299734	0.054003507	0.056686193	0.056983743	0.059393752	0.18364318	0.17953558	0.08054342	0.13939236
u	0.044118445	0.04601126	0.044322897	0.04450513	0.071583994	0.04886851	0.07165645	0.09762808	0.10928363	0.074024536	0.046874065	0.057877507	0.056844637	0.061396033	0.05435251	0.07065228
n	0.009959301	0.010099017	0.009955547	0.009953376	0.010185448	0.010473105	0.010486329	0.029675642	0.031714164	0.033139076	0.028030409	0.0358021	0.1306183	0.083285846	0.08339857	0.47322378
f	0.044116516	0.054533266	0.04345718	0.04323505	0.04551241	0.04357637	0.044670753	0.05750293	0.10331067	0.09733525	0.049643558	0.07059299	0.07911355	0.072663784	0.04994543	0.10079036
à	0.045125388	0.04515566	0.04512363	0.045126107	0.04527923	0.04530736	0.045324158	0.053299613	0.09592256	0.09158946	0.05014979	0.066134356	0.09362041	0.083057575	0.053667992	0.09611669
i	0.0073949196	0.007492838	0.007599639	0.0074333483	0.009125433	0.008468075	0.008478511	0.035215717	0.02992023	0.028386356	0.029259164	0.03698245	0.12877272	0.08120202	0.09706775	0.47720087
o	0.003007188	0.0032848243	0.0029760986	0.002989498	0.0031943724	0.003918114	0.004039962	0.009684146	0.016668119	0.013346053	0.01061905	0.02299919	0.059044715	0.08003281	0.37604886	0.388147
g	0.0013004189	0.0018365877	0.0007096259	0.00052678166	0.0005955858	0.00065836345	0.0005827581	0.0024179579	0.0025670754	0.0022460965	0.0017773338	0.003641264	0.027810207	0.046678193	0.3110281	0.5956237
