 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.045453127	0.045453165	0.045453094	0.04545351	0.045453094	0.045453127	0.045453094	0.0454532	0.04545323	0.04545327	0.04545306	0.04545323	0.04545306	0.04545996	0.045453165	0.04545306	0.045453094	0.0454532	0.04545351	0.045459542	0.0454558	0.045467384
m	0.0439778	0.043982565	0.04399062	0.0446229	0.043972433	0.04409001	0.044057257	0.044162996	0.044225983	0.044274695	0.04403582	0.044202335	0.043981124	0.052570768	0.044148073	0.044046473	0.043993134	0.044006832	0.044194072	0.044872187	0.044454936	0.06413698
e	0.043989956	0.0440101	0.04396922	0.04404772	0.043967742	0.04397707	0.043968882	0.043983415	0.043993615	0.043998986	0.04396174	0.04398915	0.04396875	0.045221515	0.043987174	0.044000328	0.044034615	0.044319484	0.045188576	0.062095117	0.05100227	0.0483245
s	0.044765487	0.044765245	0.044764597	0.04479261	0.044764187	0.044769447	0.044767708	0.04477232	0.04477522	0.044777203	0.04477092	0.044774093	0.044766407	0.04517731	0.044773377	0.044793364	0.04477949	0.04482909	0.0450256	0.04789441	0.046019387	0.05468253
s	0.04043308	0.04043246	0.040462855	0.041455667	0.040435206	0.04062197	0.040587332	0.040747307	0.040835913	0.0409135	0.04047598	0.040805172	0.040461805	0.053224806	0.040752344	0.041627128	0.04065865	0.040713247	0.043781362	0.04826625	0.04631341	0.11599462
è	0.045282092	0.045282196	0.045281883	0.045285616	0.045281783	0.045282472	0.045282405	0.045282956	0.045283265	0.045283545	0.045286585	0.045283165	0.04528223	0.04533647	0.045283303	0.04529232	0.045283023	0.045283437	0.045307145	0.04531814	0.0453115	0.048904534
r	0.04414791	0.044148386	0.0441627	0.044694837	0.044147573	0.044247184	0.04422012	0.044308767	0.044361398	0.04440251	0.044181302	0.044341706	0.04415448	0.051469192	0.04429538	0.04421057	0.044164386	0.04416661	0.044295855	0.04435054	0.044304203	0.06322444
e	0.04498526	0.04498533	0.045003112	0.045575093	0.044986878	0.045093916	0.04506403	0.045159712	0.045216594	0.04526081	0.04499374	0.045195177	0.044991646	0.052826222	0.04514269	0.044986878	0.045003284	0.044998273	0.045024715	0.0450219	0.04504622	0.045438576
m	0.045195248	0.045196075	0.04519294	0.045225807	0.045192007	0.04519818	0.045196384	0.045201834	0.045205317	0.045207594	0.04523844	0.045204006	0.045195386	0.045671687	0.045203142	0.045219425	0.04519473	0.045197457	0.045267887	0.04532529	0.045285713	0.04998549
u	0.045019604	0.045040015	0.04501301	0.045295846	0.045003843	0.045051698	0.04503565	0.04508402	0.045113128	0.045135297	0.045000687	0.045102045	0.045000616	0.04911546	0.045076314	0.045002915	0.045014933	0.045054723	0.045188636	0.0476128	0.046094213	0.04594457
p	0.04452829	0.044529103	0.04452734	0.04458839	0.044525675	0.044536985	0.044533893	0.04454392	0.04455007	0.044554625	0.044558432	0.04454776	0.04452873	0.04541866	0.04454436	0.04456047	0.044532433	0.04454535	0.044660944	0.045315478	0.044985406	0.062383667
e	0.041512676	0.041526042	0.041784957	0.05001127	0.041528706	0.04318394	0.042726282	0.04417683	0.045020346	0.045665964	0.04163031	0.044704463	0.04160018	0.09354133	0.04392028	0.04152218	0.04170597	0.041709185	0.041604593	0.042647075	0.041994162	0.046283253
k	0.043410473	0.043413125	0.04340819	0.04358111	0.04340372	0.04343555	0.043425974	0.04345471	0.04347242	0.043485157	0.04345212	0.04346565	0.043411665	0.045908947	0.043455638	0.043495245	0.043438334	0.043537207	0.04400419	0.049663045	0.046056785	0.075620756
a	0.040457826	0.040462613	0.0405372	0.04338783	0.040455855	0.04099965	0.040847223	0.04133102	0.041617572	0.04183813	0.040494114	0.04150966	0.040487934	0.069440804	0.04125544	0.040655706	0.04060372	0.04088152	0.04206483	0.058958836	0.048814192	0.08289832
e	0.04148825	0.041489545	0.04150056	0.042066358	0.041484702	0.04159058	0.0415633	0.04165676	0.041712064	0.04175543	0.041537113	0.041691575	0.041498028	0.049213924	0.041649416	0.041727953	0.0415368	0.041608006	0.04230517	0.04617591	0.043785937	0.11096268
n	0.03468349	0.034985982	0.034645613	0.041141365	0.034432463	0.03566603	0.035277117	0.036437918	0.037122756	0.037632346	0.034478255	0.036862627	0.03443714	0.07680774	0.036273934	0.034700505	0.034858417	0.036317796	0.041123733	0.12088533	0.07225015	0.07897922
è	0.037112895	0.037120175	0.03766761	0.052352026	0.037158623	0.040403645	0.039529625	0.042286	0.043837737	0.045005523	0.037387885	0.04326211	0.03731553	0.09546165	0.041821584	0.037636817	0.037584994	0.03762895	0.038563225	0.04256826	0.040398378	0.097896725
n	0.0334485	0.03345057	0.034924444	0.06272465	0.033584308	0.041619327	0.039583582	0.04575661	0.048889376	0.051109172	0.034256678	0.047756456	0.034008898	0.09423516	0.044792004	0.0349943	0.034679767	0.034669664	0.036810167	0.038289018	0.037358537	0.10305882
a	0.03565934	0.035666145	0.03719514	0.06641296	0.035801474	0.0441715	0.04201957	0.048483115	0.051787782	0.054121416	0.036381476	0.050586186	0.036214788	0.10017604	0.047415286	0.03578367	0.03678725	0.03670306	0.035969853	0.036382254	0.036203574	0.060078133
f	0.04088561	0.040892974	0.040893067	0.041926455	0.04086356	0.041057844	0.041008104	0.041179284	0.04128101	0.04135951	0.041203383	0.041243486	0.04089887	0.054073345	0.041173816	0.0413949	0.040940426	0.040991023	0.04223859	0.044149	0.042934503	0.1174112
à	0.03910417	0.039125837	0.039513927	0.051331114	0.03912527	0.04161687	0.04093298	0.04308596	0.044319015	0.04525302	0.03928128	0.043858826	0.03923668	0.096053	0.04271301	0.03919638	0.039446935	0.039524842	0.03994047	0.046801385	0.042755425	0.067783624
o	0.029684428	0.029686421	0.032872386	0.068856105	0.029993095	0.045159727	0.041757416	0.05127812	0.05531667	0.057919342	0.03131707	0.053910576	0.030893942	0.0863026	0.049935464	0.031517122	0.032198258	0.032110527	0.033511017	0.03490288	0.03402041	0.10685639
g	0.034492422	0.034596924	0.03496628	0.050014675	0.0344251	0.037806638	0.036885962	0.039757494	0.04136854	0.04256387	0.035152093	0.040770583	0.034618154	0.089774705	0.039322343	0.035399266	0.034977242	0.03545792	0.038788658	0.06877775	0.04974023	0.110343084
l	0.029836746	0.030031942	0.03345054	0.07089339	0.030054955	0.04713829	0.0433883	0.053569023	0.057726663	0.06033238	0.03143229	0.056282405	0.031026749	0.08625977	0.052106	0.030069584	0.03242207	0.032429464	0.03101146	0.04167137	0.03489898	0.08396758
i	0.040079284	0.04008265	0.040473223	0.051585034	0.040113516	0.042432982	0.04179747	0.043804508	0.044958234	0.045834918	0.040262528	0.04452747	0.040219918	0.09690557	0.043452844	0.040146433	0.040373143	0.04038294	0.040324748	0.0420447	0.04094215	0.05925572
c	0.03660822	0.036615007	0.036757585	0.041941855	0.036601014	0.037621517	0.037347	0.03824194	0.03876523	0.03916863	0.036960196	0.038570143	0.036678027	0.07607006	0.038115	0.0373537	0.036797933	0.03687224	0.038696766	0.042084433	0.039953716	0.16217984
è	0.03577083	0.035795044	0.036709264	0.05844855	0.035839427	0.04124114	0.03980624	0.044220105	0.046606503	0.048349492	0.03620088	0.04572786	0.036096275	0.09738784	0.043478575	0.03601202	0.036523577	0.03662987	0.037150063	0.047355365	0.041982673	0.08266839
a	0.02509858	0.025103102	0.030495081	0.0651959	0.025642313	0.046634518	0.04281527	0.05262111	0.056011554	0.058021482	0.02799505	0.054879934	0.027207363	0.073867396	0.051464148	0.027621185	0.029358061	0.029198905	0.030524433	0.03199416	0.030768557	0.15748188
j	0.03166553	0.031866442	0.03236177	0.052527294	0.031519752	0.036610197	0.03524681	0.039404448	0.041644644	0.043253854	0.032856677	0.04082004	0.031822026	0.08616046	0.0388084	0.03284427	0.03232076	0.03298255	0.037711166	0.079507284	0.053473804	0.12459182
a	0.029431658	0.029778427	0.03129763	0.06189169	0.02935924	0.040054448	0.037450302	0.045000657	0.04850757	0.05087057	0.030105066	0.047261357	0.029856296	0.08356953	0.04390838	0.031011596	0.031139078	0.03141358	0.037224233	0.071869	0.053570885	0.105428815
m	0.028810395	0.028846225	0.029848836	0.05188876	0.028846556	0.03492135	0.033468563	0.038199738	0.04059986	0.042368665	0.030120216	0.039749485	0.02929088	0.0809932	0.037703976	0.0359353	0.030422924	0.030808793	0.044496357	0.06019266	0.050316952	0.17217033
u	0.031674948	0.031756297	0.032133427	0.046204787	0.03163285	0.034808673	0.03393979	0.03663282	0.038140617	0.03925878	0.03185985	0.037580192	0.031799987	0.08268041	0.03622383	0.032592695	0.032381423	0.03364737	0.039339736	0.114369035	0.07714604	0.09419641
k	0.030777337	0.03080654	0.031008743	0.040023785	0.030714516	0.032610435	0.03215133	0.03376489	0.034673262	0.035381254	0.032073934	0.034344558	0.030940967	0.07540307	0.033661366	0.035304863	0.031451527	0.03178883	0.041908357	0.057048075	0.047459994	0.2167024
à	0.031276718	0.03130209	0.032349043	0.055121526	0.031348456	0.03746398	0.03591668	0.040752463	0.043266438	0.045093898	0.03191974	0.042357076	0.031700056	0.08709893	0.04006645	0.03456614	0.03252862	0.033018343	0.04052724	0.07481225	0.06564538	0.10186844
n	0.016360126	0.01637556	0.033585295	0.047652565	0.019356905	0.044539273	0.04391766	0.046316344	0.046530407	0.04686237	0.028749563	0.046591938	0.026030235	0.05007926	0.047286022	0.030326622	0.034087595	0.03450041	0.037340283	0.039174136	0.036836814	0.2275006
n	0.021589955	0.021641904	0.03719324	0.0618933	0.023679225	0.054821502	0.052292522	0.05777741	0.059107546	0.059804287	0.030509917	0.058680333	0.028775264	0.06378497	0.05726396	0.022830453	0.034897134	0.033555485	0.02655219	0.026893701	0.029024081	0.13743158
o	0.029619744	0.029621871	0.032649927	0.06803843	0.029911993	0.044480417	0.041199666	0.050481923	0.05445598	0.05704292	0.031205377	0.05307339	0.030782582	0.086117364	0.049205817	0.032332286	0.03216952	0.032092374	0.035631403	0.03752958	0.036666192	0.10569126
n	0.031172385	0.031268425	0.03141647	0.04700738	0.03083864	0.03449279	0.03352266	0.036551055	0.0382522	0.03946215	0.036544167	0.037625007	0.031394757	0.08229734	0.036370575	0.035140324	0.031575207	0.03183553	0.04243942	0.045651894	0.040374395	0.1947672
e	0.026588751	0.026723566	0.033710383	0.070654206	0.027246065	0.052637063	0.04839895	0.0587879	0.062157143	0.06407642	0.03007916	0.061033744	0.029262714	0.07781705	0.057503328	0.027100654	0.03186326	0.031543523	0.027595496	0.02995979	0.028807743	0.09645305
d	0.0242316	0.02431054	0.024407491	0.03475545	0.024039416	0.02636417	0.02576203	0.027715024	0.028814359	0.02962175	0.027081184	0.028411493	0.024368046	0.0628171	0.027600002	0.027843032	0.024657452	0.024933195	0.034191363	0.043873142	0.038199678	0.36600253
à	0.026410125	0.026630221	0.030023236	0.06406351	0.026601166	0.04323333	0.03971729	0.049129806	0.05282405	0.05510297	0.028040085	0.05155225	0.027608166	0.07643942	0.047883786	0.027670333	0.029325536	0.029885544	0.032846574	0.07943107	0.0576863	0.09789521
n	0.016320568	0.01634196	0.03551227	0.04767449	0.020076446	0.045190778	0.044980336	0.046822272	0.04681056	0.047088195	0.031231387	0.04698018	0.02790322	0.050392497	0.048201144	0.033268116	0.037181914	0.037929725	0.039472762	0.04191115	0.03936002	0.19935
n	0.01915923	0.01931396	0.04269857	0.055748865	0.024010314	0.053146165	0.052063897	0.054303855	0.05477864	0.055023964	0.035472084	0.054629978	0.0330612	0.056382008	0.05415168	0.021999238	0.040293973	0.03917246	0.02339737	0.025690727	0.025650404	0.15985139
o	0.027249137	0.027252464	0.03158559	0.0678078	0.02767692	0.046335477	0.04259912	0.05267924	0.056478772	0.058835182	0.029568665	0.05519612	0.02894393	0.08004153	0.051473096	0.031183712	0.030977907	0.030857747	0.035992783	0.03844143	0.03757094	0.11125247
i	0.026759883	0.026933491	0.026973693	0.046125133	0.026133947	0.031285234	0.029948754	0.034001846	0.036188543	0.03764914	0.036270328	0.03539063	0.027075237	0.072962336	0.03397589	0.033311676	0.027250329	0.027710052	0.047305282	0.051818434	0.041791763	0.24313836
s	0.020940304	0.021625208	0.022691255	0.047774315	0.020363664	0.031714294	0.029185561	0.03601663	0.03884878	0.040549494	0.026228145	0.03786474	0.02124459	0.058389712	0.035530604	0.024585485	0.022268215	0.022954164	0.038720913	0.08532047	0.0556051	0.26157835
e	0.021141594	0.021550074	0.027393179	0.056092985	0.021515492	0.042912833	0.039751157	0.04769515	0.050046057	0.05144001	0.024232985	0.049308255	0.023388172	0.061636318	0.04719119	0.027455047	0.02696941	0.027573755	0.04007109	0.10799222	0.079446174	0.1051969
m	0.015143593	0.015254239	0.016380701	0.034339078	0.014951493	0.022499597	0.021625107	0.026166562	0.027641932	0.028962571	0.021317502	0.027322559	0.01629462	0.047261227	0.027604504	0.037708636	0.020609964	0.022465838	0.055941682	0.119152226	0.08094168	0.30041468
è	0.017357603	0.017578242	0.018557018	0.037686314	0.01722898	0.024499347	0.022754204	0.027643088	0.029843753	0.031260118	0.017884478	0.029061174	0.017702583	0.049291916	0.027146958	0.020224284	0.019494457	0.023734534	0.045545258	0.18708567	0.2467658	0.07165417
n	0.013327531	0.013383196	0.031889845	0.038794316	0.018077707	0.037561115	0.03943149	0.039654136	0.038496587	0.0387232	0.035044	0.039344944	0.027456013	0.04502077	0.044085164	0.041400876	0.04254813	0.04550992	0.046880208	0.048325896	0.042759754	0.23228514
a	0.01963754	0.019839106	0.041002654	0.056780726	0.023415858	0.05335162	0.051967036	0.05485226	0.055487532	0.055812974	0.03360737	0.055288877	0.031283073	0.05761121	0.05462478	0.021925082	0.037895516	0.03715898	0.022135077	0.02492084	0.023657791	0.16774411
m	0.01670708	0.016941734	0.016875876	0.03332424	0.015892254	0.021512993	0.020158336	0.024109991	0.02606166	0.027224531	0.02838226	0.02536769	0.017093781	0.04609272	0.024487298	0.026134953	0.017366227	0.018046683	0.051538754	0.060961645	0.043905735	0.42181355
u	0.023108408	0.024208609	0.025597945	0.053889837	0.02252696	0.036529675	0.03347763	0.041421857	0.04452441	0.046398383	0.023499208	0.043447565	0.023120858	0.063774966	0.0404363	0.023207456	0.025062822	0.026892627	0.035143413	0.13140137	0.10435436	0.10797532
p	0.011033951	0.011147472	0.012731802	0.027379472	0.010838151	0.0192851	0.018043954	0.02207077	0.023341238	0.024182256	0.017961515	0.022997957	0.012070408	0.03303674	0.02289226	0.025259433	0.014329754	0.015270734	0.045287896	0.072514884	0.053671803	0.48465252
i	0.01851931	0.019563423	0.039647248	0.05097174	0.022234103	0.04850624	0.04748175	0.049521808	0.049948875	0.050164804	0.032412264	0.049818564	0.030101806	0.051559437	0.04951183	0.021645768	0.036674704	0.037256453	0.02528358	0.0672761	0.046456207	0.15544395
a	0.008360101	0.008503931	0.010079008	0.02126236	0.008237958	0.015629524	0.014610996	0.017685676	0.018603424	0.01916149	0.013026498	0.018349951	0.00932836	0.02497854	0.01835872	0.018173413	0.011260531	0.012526523	0.036894236	0.1326096	0.08447083	0.47788832
c	0.008577623	0.010490884	0.0116539225	0.014509206	0.0068526394	0.013021339	0.012266171	0.013223268	0.013522735	0.013538788	0.009565514	0.0133932615	0.0073628724	0.014790769	0.013873956	0.0099818865	0.010831748	0.018427616	0.056274716	0.14395797	0.26294488	0.32093823
è	0.013117005	0.013719452	0.019460632	0.0349831	0.013404217	0.029597003	0.027952136	0.03178058	0.032721177	0.033243056	0.016395498	0.03244158	0.015464422	0.037111342	0.03192325	0.018435137	0.019490484	0.023388358	0.042228594	0.18061264	0.24859966	0.083930664
o	0.009234854	0.009466519	0.026825031	0.027160795	0.024134243	0.027137361	0.031338487	0.029833049	0.027416455	0.0276392	0.036207907	0.029016376	0.030519113	0.036677055	0.036746852	0.06298194	0.048407305	0.052989073	0.053513084	0.04837334	0.046221316	0.27816066
n	0.0046788477	0.005368461	0.008585431	0.010727943	0.0047741868	0.010145976	0.010034903	0.010390663	0.010479855	0.010437421	0.013826396	0.010465703	0.007058632	0.0116369985	0.011519665	0.012050033	0.009519962	0.012329684	0.053481925	0.1851571	0.21221995	0.3751103
e	0.009706491	0.010291328	0.021589685	0.026514897	0.012102339	0.025489518	0.025740132	0.02635255	0.026117606	0.026231395	0.020164728	0.026330601	0.017225344	0.028586375	0.027813077	0.022548234	0.02552367	0.02780192	0.04650851	0.15964565	0.24811931	0.13959664
c	0.0031072157	0.0033634263	0.006320921	0.0075548273	0.0035943603	0.00727716	0.008958972	0.008538987	0.007576664	0.0076187216	0.020095002	0.008264631	0.0072647617	0.011912217	0.012452354	0.017119354	0.013180455	0.01596749	0.03824191	0.10895627	0.107390456	0.57524383
e	0.0071169413	0.007454871	0.012154598	0.019165963	0.007536926	0.01725803	0.016762711	0.018200584	0.018414509	0.018587956	0.010473533	0.018394414	0.009457681	0.020553092	0.018852932	0.013624725	0.013802503	0.01882682	0.046024866	0.16557056	0.43260625	0.08915957
t	0.0016286661	0.00169769	0.0035075687	0.004130688	0.0020142118	0.0040201955	0.0058480334	0.005347256	0.0042554154	0.0043252986	0.013493311	0.005032724	0.0051328787	0.008312992	0.008547597	0.009383403	0.008995244	0.01138255	0.028579714	0.099041045	0.13557988	0.6297436
a	0.0020167974	0.0021061227	0.004865358	0.0054247472	0.0030415202	0.005440212	0.012057846	0.010979313	0.00633002	0.007093408	0.019533914	0.009971482	0.009963049	0.014534845	0.014863669	0.010770019	0.016392002	0.021794861	0.050270196	0.1822586	0.47277802	0.117513955
