 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.045453895	0.04545393	0.045453895	0.045453895	0.045454487	0.045453895	0.045454208	0.04546097	0.045454137	0.04545407	0.04545393	0.045453895	0.045454208	0.04545393	0.045454033	0.045454137	0.045453895	0.04545393	0.04545504	0.045454103	0.045454208	0.045457292
m	0.044914596	0.044919327	0.044914834	0.044914495	0.04496695	0.04491542	0.044947606	0.04535201	0.04492947	0.044924397	0.044915795	0.044916447	0.04493338	0.044930156	0.04500014	0.044943284	0.045608222	0.044973575	0.04981852	0.045922045	0.046262518	0.048076823
ì	0.04439473	0.044397846	0.04439446	0.04439372	0.044401135	0.04439412	0.04440689	0.044441972	0.044395644	0.0443948	0.04439476	0.04440276	0.044396255	0.04439764	0.04441028	0.04439927	0.044535242	0.04446368	0.062593564	0.047923073	0.04504172	0.04502643
s	0.044819202	0.044819612	0.044822212	0.04482611	0.04511304	0.04482088	0.044944253	0.047925547	0.044937775	0.044902336	0.04483582	0.044821803	0.04496281	0.04485396	0.045021508	0.04494916	0.04605675	0.044898193	0.045563087	0.045144435	0.047000375	0.049961112
e	0.04493988	0.044939607	0.044944853	0.04494173	0.04503238	0.044944786	0.04498221	0.046017323	0.04497991	0.044968862	0.044947904	0.044940397	0.044992164	0.044969685	0.04498029	0.044999752	0.045222323	0.04841564	0.045887012	0.04653416	0.04635394	0.047065236
g	0.04526364	0.045263845	0.045265503	0.045264505	0.045273308	0.045266572	0.045265023	0.045297254	0.04526509	0.045264505	0.045264367	0.04526526	0.045265645	0.04527186	0.045297667	0.04527666	0.04554075	0.045287024	0.046250258	0.045440968	0.045832813	0.04731751
a	0.045000743	0.045021795	0.04499707	0.045002356	0.045343414	0.044994976	0.04523909	0.049084134	0.04515082	0.045103483	0.0450153	0.04499755	0.04518325	0.04500933	0.045095567	0.045149237	0.045118555	0.045019425	0.047966164	0.045592483	0.04527535	0.04563988
p	0.043558557	0.043564502	0.04355912	0.04355822	0.04358425	0.043559484	0.043581657	0.043655466	0.043560747	0.043559022	0.04355882	0.043571416	0.04356231	0.043574844	0.043641217	0.04358455	0.04428847	0.04369549	0.07177708	0.049017932	0.045522936	0.04846394
ù	0.042995237	0.043047026	0.042998023	0.04302572	0.04480457	0.042986773	0.044050243	0.061319645	0.043812174	0.043562695	0.0430954	0.04300376	0.043982342	0.04305432	0.04346771	0.043800578	0.043150637	0.043172404	0.065468185	0.047379196	0.043742236	0.044081073
m	0.043711033	0.043713633	0.043729246	0.043755077	0.045412216	0.04371967	0.044507366	0.060669214	0.044466436	0.044241067	0.04381711	0.043725975	0.044621266	0.04381223	0.044338554	0.04447383	0.04552287	0.043840352	0.04546723	0.044320457	0.046883892	0.051251277
