 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.12499739	0.12501189	0.124992624	0.12499129	0.12499196	0.12500387	0.12499644	0.12501456
p	0.12436438	0.12657356	0.12363904	0.123429716	0.123553984	0.12512776	0.12470186	0.12860967
e	0.124612495	0.12556934	0.124301046	0.12420767	0.1243554	0.12659234	0.12472159	0.12564015
t	0.123542696	0.12411691	0.123358935	0.1233132	0.12371832	0.12990847	0.12516016	0.12688133
à	0.11535613	0.117125094	0.114854075	0.114710025	0.11779784	0.15746924	0.1334641	0.1292235
c	0.12167563	0.12170227	0.121673584	0.12176477	0.123777546	0.122306645	0.122183256	0.14491633
i	0.1235187	0.123852	0.123415746	0.12339296	0.12391466	0.12907963	0.12467253	0.1281538
a	0.122486025	0.1228799	0.12236461	0.12236283	0.12273262	0.12612979	0.12528704	0.1357572
k	0.12168643	0.17541277	0.08260999	0.06639402	0.07516969	0.2154515	0.09411574	0.16915987
è	0.09858301	0.10235599	0.097536966	0.097236134	0.1052598	0.23963515	0.14739206	0.11200086
c	0.118979745	0.11908945	0.119086266	0.1189734	0.11969648	0.12155981	0.11998338	0.1626315
c	0.09001366	0.09217359	0.089457065	0.08943059	0.102838986	0.14399669	0.117228456	0.274861
i	0.11968336	0.11970573	0.119679615	0.119681805	0.12025294	0.12110662	0.12289688	0.156993
a	0.03994185	0.041388135	0.03958122	0.03951876	0.09895467	0.046107914	0.17102896	0.52347845
u	0.083029136	0.08569712	0.0730347	0.024394857	0.03882725	0.16861801	0.18172112	0.34467778
s	0.029943978	0.02997994	0.03203819	0.011501945	0.04943852	0.08034423	0.49046704	0.27628618
e	0.0097519355	0.011473594	0.007765825	0.005670886	0.043638937	0.09319598	0.29372433	0.53477854
n	0.0039577927	0.0050655035	0.002848525	0.0053505567	0.008437869	0.09186806	0.18071933	0.70175236
d	0.011766915	0.01262767	0.00993605	0.003980413	0.014260149	0.06185287	0.12837368	0.7572022
ì	0.00842777	0.009353603	0.009373678	0.010783029	0.02403865	0.16756397	0.15334044	0.6171189
n	0.0042225113	0.005051472	0.006070471	0.014318486	0.024107208	0.04441799	0.1516478	0.75016415
n	0.017073287	0.023944605	0.01238157	0.008445406	0.025578689	0.039583772	0.04279136	0.8302013
u	0.007132994	0.010726673	0.005738525	0.0050284136	0.014945303	0.015895322	0.041337967	0.8991948
n	0.0002460394	0.00030547223	0.00039778693	0.00016493951	0.000987895	0.0017394797	0.24262743	0.75353104
e	0.0010451211	0.0011574246	0.0015346867	0.00043880387	0.0026927565	0.013889686	0.09405562	0.88518596
i	1.3144448e-05	1.1404834e-05	3.791112e-05	1.2384223e-05	0.0002686329	0.00044111308	0.6369174	0.36229804
g	2.1027467e-05	1.9645808e-05	7.35414e-05	2.9108343e-05	0.00018030545	0.0004922991	0.15317234	0.8460117
e	0.00021177239	0.00037522698	0.00082719966	0.00013119835	0.002050872	0.003291341	0.15247177	0.8406406
n	1.4528927e-05	3.403088e-05	0.00010823968	2.3146193e-05	0.00051526696	0.0014225802	0.62717193	0.37071025
i	0.00010385801	0.00015234767	0.0006293128	4.19026e-05	0.0026394129	0.0063783615	0.25995633	0.73009855
t	3.8716273e-05	4.89667e-05	0.00012608214	4.87624e-05	0.0015581113	0.005388922	0.50121844	0.49157202
ò	0.0005464566	0.0009217284	0.0027082306	0.0013115733	0.0079710735	0.011941881	0.18751124	0.7870878
r	0.0005861737	0.00090785115	0.0009180688	0.00050769566	0.0027677137	0.02971179	0.26908806	0.69551265
i	5.738497e-05	0.00039744654	0.00055395527	0.00019936627	0.0026747705	0.025385685	0.6301864	0.34054497
</S>	6.240187e-05	4.1453644e-05	0.00012438958	1.0912809e-05	0.0010554164	0.005021563	0.6210509	0.37263292
