 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.124992505	0.12500957	0.124992505	0.12499155	0.124993265	0.12502864	0.12499527	0.1249967
s	0.11959775	0.11961719	0.12861231	0.1205938	0.1211094	0.12090989	0.12018994	0.14936976
o	0.122910835	0.12299133	0.12708005	0.123274185	0.122938596	0.12373486	0.12862414	0.12844597
t	0.122967	0.12298153	0.123065636	0.12449758	0.12553386	0.1243051	0.12326428	0.13338503
r	0.103924684	0.10462572	0.113087	0.10847982	0.1043659	0.115784936	0.16843255	0.18129942
a	0.124880075	0.12488141	0.12507564	0.12489723	0.124886654	0.12492877	0.12512088	0.12532935
ù	0.12075273	0.12078571	0.12116866	0.12347406	0.12555185	0.12336653	0.12145029	0.14345016
d	0.09527936	0.09618562	0.1883302	0.096513025	0.09726004	0.105588876	0.098840065	0.22200288
i	0.11553755	0.1170904	0.14410278	0.11612035	0.116065346	0.12659274	0.12478099	0.13970982
ì	0.10075794	0.100866005	0.10698967	0.10952736	0.114948794	0.11329401	0.10590775	0.24770848
r	0.06426912	0.06789487	0.17206684	0.06968027	0.07261805	0.10936207	0.079517715	0.3645911
t	0.06021433	0.061184924	0.1633503	0.06843734	0.060876913	0.07895267	0.15617086	0.3508127
e	0.11979433	0.119821385	0.13963223	0.12015479	0.120032564	0.12057068	0.12507263	0.13492133
g	0.06795592	0.06831179	0.08493915	0.122248374	0.16085939	0.108833365	0.078485236	0.30836675
r	0.06778051	0.09899586	0.17366919	0.06376928	0.06468229	0.09700329	0.074636586	0.35946298
a	0.0857805	0.08585023	0.19481093	0.08691379	0.0867352	0.09287356	0.091757864	0.275278
m	0.026835278	0.027473582	0.04963897	0.06831857	0.2616494	0.09719432	0.04171572	0.42717412
m	0.055450987	0.09426732	0.091532245	0.055058934	0.08037206	0.2954165	0.1351325	0.19276945
è	0.09344074	0.09354139	0.10118952	0.10268912	0.10999868	0.11577871	0.11483311	0.26852876
n	0.01017948	0.010634231	0.044738263	0.092208974	0.22323056	0.17491302	0.07450193	0.3695936
o	0.053267527	0.06349581	0.13921764	0.054602034	0.094110444	0.0643037	0.06780544	0.46319747
t	0.0139091285	0.016351666	0.038943246	0.06906972	0.24420607	0.11797327	0.056557532	0.44298938
è	0.008744529	0.016540356	0.029613545	0.028085733	0.013010455	0.30552572	0.23468097	0.36379868
s	0.007828919	0.011338528	0.06992992	0.11082453	0.18794501	0.26732516	0.12355232	0.2212556
s	0.004863707	0.013352037	0.050572045	0.049604565	0.019375985	0.33780658	0.23350011	0.290925
e	0.012340362	0.013104175	0.044889666	0.05032039	0.048980203	0.07112769	0.31503102	0.44420645
r	0.0015138373	0.0021839978	0.012627192	0.0055466546	0.043103267	0.03524891	0.09491891	0.8048572
u	0.0017204188	0.003845664	0.010942655	0.031703733	0.01646336	0.5145339	0.18695599	0.23383434
c	0.00033429026	0.0008315455	0.008728146	0.0011186333	0.010230349	0.10392883	0.24271955	0.6321087
h	0.001427013	0.0021546523	0.0071935947	0.015282893	0.051420785	0.44944045	0.1623646	0.31071606
r	0.0009614854	0.0017343137	0.0125130005	0.013632097	0.008483382	0.14634192	0.3910085	0.42532527
ò	0.0030229923	0.0032065257	0.029642375	0.00913158	0.029963471	0.01944755	0.10430559	0.8012799
n	0.0010634243	0.003757374	0.036966335	0.008515029	0.03367544	0.062201645	0.55729765	0.29652306
u	0.00025531914	0.0005788442	0.005963949	0.0010454545	0.0069974796	0.11053253	0.26243892	0.61218745
a	0.00015469924	0.00052644755	0.011631071	0.0005946331	0.0021514373	0.022108946	0.1901729	0.77265984
m	0.00010224356	0.00013845802	0.0024884602	0.0014165356	0.009181213	0.031847488	0.6687704	0.28605527
p	0.0006495809	0.00076257373	0.008812918	0.022801088	0.055028144	0.20141147	0.4317089	0.2788254
ì	0.00016916795	0.00062748586	0.0026710683	0.0033544437	0.012771429	0.18026248	0.47724777	0.32289612
</S>	0.0003719496	0.0029854677	0.010368429	0.0016436937	0.0038838203	0.038393173	0.41460052	0.52775294
