 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.05554611	0.055547	0.05554611	0.055546615	0.055648588	0.05554628	0.05554611	0.05558791	0.055546362	0.05554611	0.05554615	0.05554615	0.05554615	0.055546403	0.055561747	0.05554861	0.055546828	0.055550814
ò	0.054657143	0.054664396	0.054659896	0.05470295	0.061224073	0.054673783	0.054661855	0.057420164	0.054678667	0.054660354	0.05466352	0.05468071	0.054720562	0.055006072	0.055697836	0.054922793	0.055777527	0.058527756
t	0.05264997	0.052653268	0.052675605	0.052909497	0.0776634	0.05272812	0.052679665	0.064377755	0.052750207	0.052670505	0.05267995	0.052738138	0.052673798	0.053295188	0.05382255	0.05304522	0.05458861	0.063398585
t	0.052822374	0.052827455	0.052823137	0.052931257	0.070919015	0.052875757	0.052833777	0.060950235	0.052899603	0.052836806	0.052864864	0.052838337	0.059612956	0.05365699	0.0533239	0.055316295	0.060692236	0.05697503
i	0.055482347	0.05548256	0.055482347	0.05548641	0.05627392	0.05548421	0.055482686	0.055806264	0.0554848	0.05548256	0.05548307	0.055483196	0.055498898	0.055491112	0.055506013	0.05549348	0.055523127	0.055572964
i	0.055130057	0.0551293	0.055148736	0.05520847	0.056000706	0.055132832	0.0551407	0.055486154	0.055133548	0.055138677	0.055131868	0.055168554	0.055139355	0.055366736	0.05595804	0.055308554	0.05587532	0.059402466
v	0.050884534	0.05107488	0.050904106	0.05122775	0.08539487	0.05099693	0.050913155	0.06827773	0.051031925	0.050900497	0.050920885	0.050999578	0.05092279	0.05226308	0.061621793	0.05279924	0.054759204	0.06410709
ò	0.051387925	0.05143951	0.051387537	0.051664323	0.08841622	0.05152022	0.051413454	0.070355885	0.051558834	0.051402003	0.05143539	0.05145368	0.051436722	0.05216683	0.05792534	0.05257967	0.053606197	0.05885024
e	0.042124003	0.042427577	0.04214509	0.05071253	0.12174997	0.046489306	0.043045204	0.11753008	0.04766386	0.042650055	0.04376846	0.043610867	0.042346694	0.04661329	0.04764939	0.04422935	0.054647345	0.08059692
g	0.042496484	0.042670492	0.042524375	0.0437719	0.10461855	0.043029577	0.04262013	0.08743822	0.04318379	0.04257154	0.042692993	0.042936478	0.042706545	0.048704136	0.09518406	0.051457047	0.05869755	0.08269615
h	0.044410218	0.044710066	0.04441533	0.048766155	0.12468464	0.04656637	0.044849284	0.11624023	0.04716801	0.044656545	0.04520418	0.04510493	0.044531137	0.046362713	0.052216038	0.046101347	0.050037157	0.06397565
è	0.0467306	0.046786822	0.0467342	0.04840635	0.12037216	0.047550444	0.04689847	0.10361904	0.04778323	0.046827212	0.047034882	0.0470201	0.04751813	0.048087467	0.04856071	0.047614668	0.051423077	0.061032455
n	0.037372604	0.037649516	0.03740909	0.045315415	0.10813082	0.04137966	0.038237244	0.10450185	0.042457275	0.03788464	0.038906302	0.0398088	0.038269784	0.058061313	0.061860293	0.048229065	0.078776225	0.10575006
n	0.04337912	0.043872587	0.043407895	0.056024354	0.12643415	0.04996126	0.04478765	0.123410925	0.051684283	0.044182517	0.045895677	0.045344334	0.046114486	0.044248972	0.044442836	0.044624478	0.048053876	0.05413062
o	0.045287695	0.045377307	0.045293983	0.047990263	0.122932486	0.04661607	0.04556102	0.11061781	0.04699022	0.045444652	0.04578089	0.045757495	0.046117853	0.047378283	0.04782757	0.04648906	0.05214208	0.06639527
m	0.047285534	0.04728957	0.047417104	0.04816389	0.088767186	0.047463544	0.047394462	0.06990919	0.047513615	0.04736858	0.04736085	0.04781482	0.047497448	0.053353988	0.057871874	0.050384868	0.063879505	0.093263924
e	0.04996418	0.05024392	0.049957927	0.050498057	0.10336239	0.050214298	0.050003838	0.081626326	0.050290514	0.04998122	0.050048113	0.05003288	0.050495513	0.05034618	0.057324745	0.051339798	0.051441893	0.052828245
v	0.04736428	0.04738062	0.04746948	0.04810249	0.086211406	0.047521915	0.047454342	0.06806094	0.04756653	0.0474323	0.04742984	0.04780151	0.04754121	0.052503575	0.05794614	0.050288893	0.061888266	0.10003621
è	0.043554507	0.043674562	0.043563582	0.046002448	0.11753672	0.044746213	0.04380164	0.10518166	0.045082778	0.043698095	0.043997366	0.044123493	0.044101212	0.048479885	0.055803537	0.046843886	0.057836186	0.081972264
k	0.03286802	0.034219265	0.032993287	0.05968468	0.097067125	0.048979115	0.036884878	0.09645152	0.052288294	0.03521801	0.039771974	0.03996665	0.034195017	0.055367257	0.059462108	0.04524104	0.07442003	0.12492178
k	0.041128058	0.04170567	0.041152384	0.052873977	0.11982668	0.047227647	0.04242804	0.1168925	0.048844542	0.041879095	0.043489464	0.042980958	0.05320791	0.04400432	0.047193464	0.04683031	0.060034133	0.06830077
i	0.04948753	0.04951582	0.049489684	0.0502881	0.111806676	0.049876086	0.049566884	0.089976035	0.049986638	0.049532518	0.049629886	0.049604867	0.04952666	0.0496528	0.049837936	0.049617622	0.050034672	0.052569676
a	0.045878038	0.045884233	0.04616916	0.04756348	0.09469496	0.046129163	0.04608702	0.07475819	0.046198793	0.046035748	0.045982078	0.04651952	0.046012644	0.049084276	0.056755554	0.048453316	0.055247176	0.1125466
e	0.03573081	0.038853157	0.03585807	0.039692536	0.09904417	0.037064187	0.035993524	0.091489345	0.037485495	0.035837937	0.03612709	0.036655106	0.03591225	0.044932228	0.15922531	0.054407626	0.05866257	0.087028615
p	0.02316214	0.028366115	0.023181263	0.028174674	0.065871276	0.024937352	0.02341524	0.06325839	0.02550729	0.023216825	0.023662923	0.02475035	0.023796821	0.04804627	0.31949496	0.08519052	0.07054534	0.07542229
u	0.030296152	0.034753475	0.03051488	0.07104813	0.089608125	0.06040961	0.040223617	0.089411795	0.064200595	0.036287088	0.046216667	0.04391465	0.031728152	0.040213455	0.08151696	0.040186744	0.053743687	0.11572617
l	0.026851963	0.027756488	0.02696681	0.036158945	0.07821201	0.02995311	0.027642014	0.07560508	0.03079481	0.027305134	0.02804408	0.029385999	0.027948523	0.051456057	0.23930304	0.060238868	0.07143475	0.10494227
ò	0.029356852	0.030505532	0.029421497	0.0490558	0.08652792	0.04061879	0.03202154	0.08577435	0.043134756	0.030903833	0.034000028	0.0342097	0.030845417	0.050035056	0.16655676	0.054526776	0.073667265	0.09883819
o	0.024653044	0.02958073	0.025101006	0.06440935	0.073191784	0.055884466	0.037416548	0.07314473	0.058667667	0.03280071	0.04379887	0.04875148	0.029538242	0.06254758	0.072845444	0.05282089	0.07169633	0.1431511
