 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.07689661	0.07689473	0.07689473	0.07689473	0.07689473	0.07689473	0.07689479	0.07689538	0.07689485	0.076899014	0.077016674	0.07712145	0.07690758
ù	0.076705016	0.076703615	0.076703615	0.076703615	0.07670373	0.076703615	0.07670531	0.076705195	0.076704025	0.07671549	0.07680158	0.076743945	0.079401225
r	0.076274745	0.076274335	0.076274455	0.07627422	0.07627533	0.076274335	0.07627952	0.07628551	0.076275684	0.07631375	0.07651605	0.076317586	0.084364444
u	0.07671575	0.07671715	0.07671575	0.07671815	0.07671762	0.07671686	0.07673782	0.07672155	0.07683735	0.07690287	0.07681907	0.076790184	0.07888986
k	0.07624764	0.07624689	0.07624724	0.07624677	0.07624805	0.076247	0.076250374	0.07625974	0.07624822	0.076319225	0.07651448	0.07642895	0.08449548
a	0.07651757	0.07651389	0.076513186	0.07651465	0.07651418	0.07651383	0.076539226	0.07652515	0.07667184	0.076792255	0.07769225	0.07692432	0.07976765
s	0.07505052	0.075048745	0.0750492	0.075048745	0.075050004	0.07504891	0.07505676	0.07506432	0.075051546	0.075154684	0.075955756	0.075966135	0.09745467
ì	0.0685312	0.068530366	0.06852853	0.06853376	0.06853151	0.06853068	0.06874575	0.068580784	0.06938184	0.070420854	0.072110474	0.06954013	0.17003408
t	0.06772211	0.06772304	0.06772185	0.06772408	0.067727074	0.067722835	0.06799049	0.06776062	0.067791745	0.06927628	0.06910946	0.06782201	0.18390839
a	0.07197748	0.07198292	0.07198006	0.07198808	0.07198385	0.071983024	0.07219841	0.07203758	0.07330443	0.0741067	0.07252314	0.07267773	0.13125663
m	0.07010721	0.07009929	0.07010351	0.07009812	0.07011384	0.070100196	0.07017479	0.07026018	0.070124	0.070761286	0.07291103	0.070739746	0.15440683
i	0.07569491	0.07567851	0.0756777	0.075678915	0.075678974	0.075678624	0.07569479	0.0756967	0.0757443	0.075929105	0.079058416	0.08036151	0.083427444
a	0.06952845	0.06951722	0.06952188	0.069515884	0.06953275	0.069518276	0.06956847	0.06969368	0.06953652	0.07020756	0.07368615	0.07233816	0.15783504
f	0.06300129	0.062626295	0.0626294	0.06262009	0.0626413	0.062630214	0.06283161	0.0629924	0.06268768	0.065152854	0.10744348	0.08202674	0.18071665
o	0.06547704	0.06541193	0.06540789	0.06541443	0.06541762	0.06541313	0.065619566	0.06557318	0.06547574	0.067506246	0.09990328	0.07411957	0.16926044
r	0.05654184	0.05649329	0.056497984	0.056492724	0.056510612	0.056498114	0.056811705	0.05676621	0.056586377	0.059172258	0.08805112	0.06894722	0.27463055
à	0.06114268	0.06117432	0.06113247	0.061199766	0.06120088	0.061165635	0.06321046	0.061345186	0.06190298	0.072687775	0.091360286	0.06912634	0.21335131
s	0.05631807	0.056328554	0.056318667	0.056335773	0.056352105	0.05632606	0.05652529	0.05650766	0.05635726	0.060184497	0.059681747	0.05733061	0.31543374
o	0.06262693	0.0626502	0.06263601	0.06267483	0.06265604	0.06265068	0.06359122	0.06292272	0.068686314	0.07214494	0.068515375	0.06513824	0.22310644
l	0.04871622	0.048632104	0.04867866	0.048619423	0.048788413	0.04864169	0.04905877	0.050347302	0.04879482	0.054882254	0.075432554	0.053816136	0.37559164
a	0.06447967	0.06444038	0.064404696	0.06446378	0.06445607	0.06443334	0.06486107	0.06456779	0.0659471	0.06794167	0.08308233	0.07104164	0.19588053
m	0.035009753	0.0349527	0.034978274	0.034946296	0.035045892	0.034958616	0.035691224	0.035980757	0.035177115	0.041908544	0.056630477	0.048289243	0.53643113
