 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.09999106	0.09999061	0.099990904	0.099990755	0.099990755	0.09999061	0.09999251	0.100059055	0.09999457	0.10000914
t	0.0982174	0.09820541	0.09835823	0.099980496	0.09832019	0.09946102	0.10074982	0.10029664	0.098667815	0.10774298
s	0.09921163	0.0992142	0.09921928	0.09938239	0.09921663	0.09926516	0.10044477	0.09998655	0.10057544	0.1034839
e	0.09999027	0.0999902	0.09999058	0.09999126	0.09999042	0.09999126	0.09999958	0.10001239	0.10000911	0.10003491
r	0.09916117	0.09914052	0.09938035	0.0992177	0.09931487	0.0991533	0.099225566	0.10206938	0.0994858	0.10385137
e	0.098722614	0.09872646	0.09873535	0.099019445	0.098731056	0.09882231	0.100693636	0.100079544	0.100902736	0.10556685
k	0.097111225	0.09708204	0.097416	0.097190835	0.09732529	0.09711642	0.09740195	0.102120765	0.098169476	0.119065985
a	0.09800693	0.09799714	0.09801261	0.09825271	0.098013885	0.098195985	0.09889656	0.11267024	0.09925046	0.10070342
k	0.09602755	0.09599173	0.09638023	0.09615461	0.09627939	0.096340016	0.09662186	0.10817966	0.09758003	0.120444894
à	0.090915345	0.09089663	0.09101529	0.09135932	0.09101244	0.0923157	0.093630075	0.15734397	0.097856656	0.10365454
n	0.08989119	0.089857385	0.09031319	0.09659941	0.090206526	0.09583435	0.10007214	0.09586485	0.09183451	0.15952647
n	0.089255065	0.08924717	0.089279585	0.10363995	0.089277744	0.0935353	0.112652905	0.100309074	0.09640169	0.13640156
i	0.09867811	0.09867073	0.098769546	0.09951042	0.0987443	0.099349976	0.10006191	0.10002748	0.099203415	0.10698413
t	0.07771756	0.07666131	0.088839024	0.08075505	0.08554165	0.07724136	0.079228275	0.18842568	0.08587841	0.1597118
s	0.08792954	0.0879335	0.088092506	0.09183922	0.08804392	0.08978777	0.10462664	0.10997402	0.104062065	0.14771087
ì	0.09855079	0.098535225	0.0987357	0.09886203	0.098682374	0.09926941	0.09958778	0.101038136	0.0995596	0.107178956
c	0.060250953	0.058906004	0.074338436	0.07037652	0.07023165	0.06925864	0.07290132	0.1834772	0.07261079	0.26764846
h	0.08355867	0.0834789	0.083572954	0.0900294	0.083543755	0.08562333	0.098976456	0.102461755	0.09907081	0.189684
r	0.09654709	0.09652838	0.09676596	0.097768955	0.096703514	0.097493954	0.09882585	0.10016066	0.098395444	0.12081019
a	0.092991255	0.09294111	0.09351925	0.093803644	0.09336347	0.09357391	0.094678305	0.101270355	0.09601788	0.14784081
c	0.038308952	0.034082565	0.075351365	0.050002348	0.06586006	0.0359551	0.05578148	0.20289858	0.09892274	0.34283683
e	0.04928094	0.049026087	0.0507738	0.063301444	0.05035581	0.061293323	0.08044687	0.2062158	0.08363735	0.30566862
e	0.012388486	0.010980575	0.024492892	0.01842248	0.021498905	0.018120628	0.028858978	0.1068558	0.05956158	0.6988197
n	0.006288846	0.004753068	0.008204247	0.009753169	0.007522314	0.008640536	0.034684565	0.24987076	0.13300626	0.53727627
ì	0.017866649	0.017206168	0.018350698	0.042838152	0.01823024	0.06120418	0.08808595	0.28049383	0.08227941	0.3734447
c	0.007441127	0.007015858	0.020665022	0.031478103	0.025958912	0.050528996	0.06877848	0.37766817	0.13704985	0.27341554
h	0.0032311599	0.0035028798	0.004166288	0.00863501	0.0038952727	0.011973969	0.116285935	0.14613509	0.22707018	0.47510424
e	0.011252642	0.011206324	0.012532194	0.023740973	0.012198103	0.02744382	0.06906375	0.043670602	0.08725249	0.7016391
n	0.0010492321	0.0007255291	0.0012170795	0.003148911	0.0013604333	0.003584719	0.026894547	0.04129409	0.17659564	0.7441299
a	0.0068967226	0.0039742608	0.0052595926	0.009380759	0.0044735493	0.015435934	0.028871302	0.18355745	0.23648675	0.5056637
n	8.378045e-05	3.5350222e-05	6.121838e-05	0.00024303464	0.0001160838	0.00013163833	0.011506511	0.009124466	0.4201434	0.5585545
a	0.0025242371	0.0018220749	0.0015321687	0.0027487804	0.0012900289	0.005880927	0.0321666	0.07925676	0.45570427	0.41707414
t	1.9308554e-05	1.10944e-05	1.6440365e-05	9.563975e-05	9.571732e-05	3.0158168e-05	0.0037937313	0.003978421	0.5371586	0.45480084
è	0.00017530238	7.516078e-05	0.00020963406	0.0004352072	0.00049682957	0.00026410577	0.01632802	0.03702295	0.6727854	0.27220738
t	0.0005515748	0.0009973404	0.0010871303	0.0014347924	0.0014049378	0.001158032	0.011430828	0.034886256	0.59118205	0.35586703
s	0.000120906225	0.00031797503	0.0011505052	0.00059028144	0.0011765711	0.0018698868	0.011857293	0.14313938	0.6215659	0.2182113
i	3.2078922e-05	3.3825403e-05	4.7566e-05	0.000122335	0.00011353622	0.000699315	0.0043864823	0.048609193	0.26811236	0.67784333
</S>	1.1643631e-05	1.4311603e-05	1.5771766e-05	6.5077875e-05	7.87118e-05	0.00035758558	0.0020868408	0.0302365	0.5500469	0.4170866
