 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.08332423	0.08332474	0.083324164	0.08332423	0.08332429	0.08332423	0.08332429	0.0833248	0.08332544	0.083328746	0.083335355	0.0834155
a	0.08323968	0.08324362	0.08324051	0.08324883	0.08327081	0.083263054	0.08363136	0.08359315	0.08328091	0.083306454	0.08328345	0.083398156
p	0.06457789	0.06457828	0.06457582	0.06460845	0.06458213	0.06458755	0.06480414	0.06525666	0.06524232	0.06686767	0.10169586	0.24862328
e	0.083149426	0.08317144	0.08315659	0.083171636	0.083235875	0.08319841	0.08362198	0.08357988	0.08328218	0.083577015	0.08328301	0.08357255
d	0.07524965	0.07525814	0.07524775	0.07526711	0.07525286	0.07536392	0.07945321	0.07927846	0.07587728	0.0768846	0.08430274	0.1525643
ì	0.08224547	0.08225601	0.08224145	0.08224534	0.08225808	0.082300015	0.083639435	0.084034465	0.0838174	0.088273875	0.08361697	0.08307147
a	0.079951465	0.079951465	0.079991795	0.079966165	0.079961345	0.080106	0.08564285	0.08505161	0.08024987	0.080425784	0.08207476	0.10662687
e	0.06892415	0.0692278	0.06888792	0.06896717	0.06890705	0.06898195	0.07087972	0.07210502	0.07168655	0.07792803	0.088380516	0.20512417
s	0.07053537	0.07575213	0.06994691	0.07010542	0.07003219	0.070417136	0.08118944	0.08656501	0.08537581	0.12842816	0.087020315	0.10463209
ò	0.059205763	0.059904713	0.059142467	0.059192758	0.059302054	0.065875284	0.14626281	0.14680827	0.069617674	0.07956461	0.077295616	0.11782802
z	0.035977613	0.03598082	0.037389882	0.03652768	0.037948303	0.08339646	0.10950771	0.12264854	0.09380595	0.09869834	0.10702902	0.2010897
u	0.076916136	0.078618236	0.0772951	0.0797065	0.08777828	0.082004085	0.09220719	0.087520555	0.081083156	0.086405404	0.08382753	0.08663783
n	0.02897003	0.028979558	0.028971376	0.029468274	0.029161911	0.03651143	0.08050855	0.10052038	0.04842791	0.060542382	0.07378777	0.45415047
e	0.07305832	0.07382696	0.07324735	0.073586	0.075036556	0.07504428	0.109337084	0.10693842	0.07778495	0.08590377	0.07939117	0.09684512
f	0.009600592	0.009659475	0.009564594	0.010214198	0.009728905	0.012528949	0.027235478	0.051553268	0.027331231	0.04455991	0.15270974	0.6353137
à	0.043925043	0.044683907	0.043834858	0.04401146	0.044546902	0.046785302	0.095763706	0.12243188	0.089950286	0.19794668	0.12110711	0.10501293
i	0.0051489403	0.005148933	0.0064090076	0.005537987	0.0054961955	0.009609644	0.015726386	0.021907441	0.014524868	0.018804627	0.059688754	0.8319972
t	0.0019819906	0.0024807889	0.0019025421	0.002671963	0.002061718	0.0025346214	0.006379033	0.02119931	0.016848544	0.05786223	0.4182094	0.46586782
o	0.017638272	0.026303696	0.017616095	0.01966629	0.02477779	0.04377027	0.060727704	0.10499685	0.10886513	0.26274708	0.14788696	0.16500388
g	0.00012021291	0.00014574717	0.0001195635	0.0003030336	0.00030042886	0.00046072807	0.00039457539	0.0019084413	0.0031445755	0.016810978	0.5599005	0.41639116
e	0.007616895	0.01334099	0.006525372	0.005650652	0.005414418	0.0057813963	0.012922622	0.0225092	0.016846474	0.052386194	0.11433589	0.7366699
l	1.8964649e-05	3.2528944e-05	1.6641163e-05	5.8056456e-05	3.984625e-05	8.196538e-05	7.7181154e-05	0.0007943384	0.0026009039	0.015385724	0.7222736	0.25862023
à	0.00042346117	0.00079839263	0.00046105363	0.00052435393	0.0005348601	0.001316089	0.0024334777	0.022275455	0.0314374	0.12599723	0.46737143	0.34642678
o	0.00016209095	0.0003306335	0.00046643743	0.0026018098	0.0025350803	0.0052466956	0.0024124202	0.00679608	0.024023352	0.07395768	0.5446429	0.33682477
p	1.792162e-05	2.001709e-05	1.5901376e-05	8.598778e-05	0.00012175109	0.00016335379	0.00012646921	0.00047623517	0.0012811495	0.034132868	0.74768996	0.2158684
r	4.7379475e-05	6.0114842e-05	4.283621e-05	0.00019382873	0.00011986156	0.00012554569	0.00010642454	0.00065614237	0.0022146537	0.018657487	0.8194126	0.15836318
ì	0.00020446249	0.00033829547	0.0005816329	0.0014242216	0.0016643605	0.0013121732	0.00083964143	0.005144708	0.010695806	0.1497297	0.22909741	0.59896755
t	7.973844e-05	0.00012187404	0.00022211343	0.0006151293	0.0008467043	0.00069992983	0.00049407803	0.0006534655	0.001299704	0.017875027	0.57131624	0.40577596
a	2.0756179e-05	6.80081e-05	5.1138195e-05	0.00013437164	0.0001850924	0.00033647963	0.00034066502	0.0019443125	0.006157186	0.1125415	0.6741718	0.20404874
k	2.0872518e-05	6.0219605e-05	6.176643e-05	0.00019114805	0.00017560899	0.00015507404	0.00035379545	0.00056142086	0.0073184306	0.15296738	0.51398695	0.32414734
a	3.0415715e-06	1.3454348e-05	5.9638487e-06	4.6553934e-05	5.44713e-05	6.415803e-05	6.380042e-05	0.00019332409	0.0012071308	0.016007792	0.68387383	0.2984664
n	2.848831e-05	2.4219553e-05	2.2066377e-05	9.5832314e-05	0.00020045626	0.00030379865	0.00066329725	0.0002534558	0.0057602054	0.06211682	0.4627937	0.4677377
