 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.11110404	0.11110387	0.111103706	0.111103706	0.11110387	0.11110556	0.11113033	0.11113057	0.11111438
g	0.104851045	0.10485016	0.10484136	0.10485056	0.104890004	0.10544902	0.10792191	0.10662577	0.15572017
e	0.10755942	0.107548006	0.10753488	0.10753406	0.10754818	0.107665814	0.10961877	0.10813852	0.13685235
n	0.09930168	0.09930146	0.09929275	0.09930427	0.099358074	0.09987222	0.10660704	0.10213349	0.19482909
i	0.098102234	0.098098114	0.098080456	0.09809954	0.098207004	0.09899976	0.11172863	0.10174025	0.19694401
t	0.09180312	0.09180381	0.09179142	0.091821745	0.091924645	0.09282766	0.09946311	0.09677731	0.25178716
ò	0.08078659	0.08079233	0.08075381	0.08188331	0.08454118	0.08762561	0.14992777	0.095446296	0.25824308
r	0.0870495	0.08705635	0.08707182	0.08812562	0.09045944	0.09177503	0.10497051	0.08803974	0.275452
u	0.09728909	0.09728947	0.097303495	0.097594716	0.09884116	0.10100031	0.09844447	0.0978715	0.21436583
e	0.07207703	0.07208978	0.072035074	0.07213374	0.07251387	0.07846956	0.09714131	0.08023921	0.38330045
n	0.066702895	0.06613581	0.065296665	0.065388195	0.06612647	0.074788496	0.20391214	0.122726604	0.26892275
è	0.08440592	0.08436787	0.0843144	0.084651895	0.08570726	0.08824014	0.121632	0.093434475	0.27324608
n	0.06418296	0.06424288	0.064790174	0.07059011	0.08279977	0.088101104	0.15488449	0.071383685	0.33902487
u	0.08415683	0.084093556	0.0841953	0.08418156	0.084743015	0.08586331	0.091247596	0.08864049	0.3128784
s	0.030423114	0.030493736	0.030121462	0.030982614	0.034010507	0.07027851	0.15987927	0.10089624	0.51291454
a	0.035162438	0.03481788	0.03431361	0.03790112	0.05163056	0.08337866	0.26182082	0.08696348	0.3740115
l	0.009272485	0.009337426	0.009040207	0.013818901	0.022590091	0.07010802	0.23645672	0.14968298	0.47969314
l	0.03067305	0.030608827	0.030320806	0.031022677	0.034015566	0.0533535	0.373475	0.12679285	0.2897377
i	0.0372112	0.03731673	0.036935333	0.0400751	0.048092302	0.08991312	0.22183721	0.050759103	0.43785992
m	0.0010626377	0.0010896092	0.001019389	0.0021662256	0.004307392	0.01365726	0.010143725	0.5114026	0.4551511
o	0.0034573975	0.0034619176	0.0032046477	0.0035139474	0.0054609682	0.039033316	0.53390557	0.12055145	0.28741077
n	0.00032638953	0.00034242554	0.00030129554	0.00093033485	0.0021061017	0.012984425	0.02595261	0.4505117	0.5065447
ì	0.001945342	0.0020812198	0.001674171	0.0045171026	0.011536937	0.02677401	0.1606262	0.04400925	0.74683577
s	0.0019119813	0.0022239946	0.0024624583	0.0049996353	0.01246961	0.046188463	0.040193424	0.11729572	0.7722547
o	0.0038125294	0.003851732	0.0048948387	0.018796217	0.028322103	0.039243206	0.23350006	0.12869008	0.5388892
m	0.00025117234	0.00027149403	0.00010505654	0.0010993464	0.0017831429	0.0028600693	0.0027838396	0.41541234	0.57543355
e	0.0018407176	0.0015659848	0.0010383367	0.0012481185	0.0022706203	0.018428918	0.13884966	0.22635868	0.60839903
m	3.2367792e-05	3.3103657e-05	1.928538e-05	0.000120993274	0.00015711617	0.0007360899	0.0031644737	0.7067397	0.28899685
a	0.0001527793	0.00014205344	6.010403e-05	0.00019362132	0.0010165157	0.010832048	0.042807817	0.2510423	0.69375277
i	1.2639088e-05	1.3442478e-05	1.861953e-05	6.680175e-05	7.936317e-05	0.0005017845	0.0035455804	0.7398189	0.25594294
</S>	9.484144e-06	1.0022059e-05	3.0144097e-06	2.4717321e-05	4.3184962e-05	0.0002541356	0.0016691706	0.65383273	0.34415352
