 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.09089442	0.090894565	0.09090524	0.090901844	0.090888046	0.090891235	0.09089803	0.09091496	0.090985246	0.09091017	0.090916336
r	0.07811566	0.07811453	0.07815942	0.079656295	0.080387264	0.100366645	0.11554025	0.08916305	0.081646815	0.08107198	0.13777809
t	0.08983456	0.08983696	0.08994477	0.089861706	0.09004097	0.09032402	0.09045215	0.09048287	0.09020075	0.093866676	0.09515454
e	0.090890944	0.090890944	0.09089143	0.09089324	0.090893514	0.09091203	0.0909291	0.090903774	0.09089996	0.09091834	0.09097677
n	0.08916334	0.08915987	0.08923092	0.09163839	0.089469984	0.09086306	0.09228718	0.091470756	0.09098251	0.0898593	0.095874645
a	0.08972329	0.08972466	0.08978471	0.08971644	0.089876	0.090879664	0.091853745	0.09038858	0.09055437	0.09051079	0.09698773
i	0.07933466	0.07933024	0.07943847	0.08278571	0.081314735	0.09929303	0.11365032	0.091050744	0.086076885	0.08275079	0.12497445
v	0.060001314	0.060013536	0.06115001	0.06179351	0.062349524	0.089347415	0.11488683	0.102589674	0.18438397	0.07479714	0.12868708
ò	0.080748886	0.080751106	0.08091731	0.08067068	0.08149777	0.090467036	0.0999264	0.09232442	0.12060829	0.08531359	0.10677455
s	0.05411991	0.05413312	0.054156877	0.05451259	0.0635321	0.1014839	0.11829708	0.07971897	0.063138	0.06333469	0.29357275
t	0.030361831	0.03062558	0.04216468	0.03334417	0.05082136	0.06720703	0.06809087	0.08098802	0.05798671	0.13955434	0.39885545
e	0.088807516	0.088808596	0.08885313	0.08895392	0.08914143	0.09189582	0.09435965	0.09035998	0.08929601	0.09102103	0.09850291
s	0.04224156	0.042152226	0.044003498	0.0963905	0.054795716	0.107449286	0.14103635	0.13420726	0.09473082	0.06602337	0.1769694
t	0.044081483	0.04412078	0.04594242	0.045099065	0.05327483	0.0959348	0.11017473	0.08386749	0.061683007	0.11624082	0.29958057
u	0.054980963	0.05497493	0.05518647	0.061176054	0.06985016	0.13179994	0.14820361	0.112913154	0.07702863	0.07654019	0.15734589
d	0.018141016	0.017981378	0.02129863	0.07396919	0.05610098	0.10012029	0.13121745	0.17863658	0.14011583	0.091370426	0.17104818
i	0.042488582	0.042492405	0.043003723	0.047537964	0.059436154	0.110261075	0.12363898	0.108508416	0.10415665	0.08505624	0.23341985
è	0.013544614	0.013467787	0.015109716	0.049349293	0.04395662	0.065259285	0.083022125	0.123096675	0.11666267	0.071666256	0.4048649
o	0.016938861	0.017022764	0.018490499	0.035451073	0.07734712	0.070074245	0.070792645	0.113236085	0.25604382	0.097599596	0.22700326
n	0.0069663455	0.006922335	0.0097789755	0.025230655	0.025352199	0.035950772	0.054256257	0.110543214	0.23867387	0.07335902	0.41296637
a	0.022040525	0.022144336	0.02721735	0.022951815	0.047216177	0.059420858	0.07031283	0.110334076	0.22571649	0.1062264	0.2864191
n	0.003966904	0.003906464	0.0063787657	0.032969307	0.036660604	0.036563344	0.048517413	0.09004448	0.25704664	0.14060396	0.34334216
a	0.013100949	0.013216825	0.017803468	0.013419511	0.038594507	0.039132953	0.04637138	0.09702141	0.22131631	0.17891222	0.32111037
m	0.001719978	0.0016277944	0.0039770403	0.014445261	0.025769027	0.019953365	0.02556598	0.049255542	0.16795777	0.19036683	0.49936143
à	0.0058978912	0.0059136073	0.007535718	0.009278673	0.014075138	0.021289919	0.055753384	0.14883941	0.19473903	0.31737083	0.2193064
s	0.0032330318	0.004259279	0.012249883	0.039995734	0.0841453	0.08585782	0.045942325	0.08767374	0.14070731	0.14619702	0.3497385
o	0.0023297512	0.0044542877	0.01271713	0.024169227	0.09432943	0.076598905	0.045217182	0.08169585	0.2550201	0.20412628	0.1993418
n	0.0013105402	0.001223166	0.0020550576	0.005034486	0.026020873	0.01229023	0.014730726	0.017016068	0.03267783	0.18666421	0.70097685
a	0.007735911	0.008130361	0.010835268	0.010869014	0.026848951	0.026537707	0.020964868	0.0638253	0.26487216	0.17834999	0.38103053
d	0.00025455133	0.00023673126	0.0004876242	0.000613154	0.003813081	0.0015167808	0.0023308464	0.008668172	0.038679913	0.19367468	0.7497244
i	0.0008261109	0.0008512699	0.0014604067	0.002837545	0.00534585	0.0065179155	0.01324412	0.05219408	0.12071228	0.47567588	0.32033452
v	9.1692644e-05	0.00012798591	0.00023527305	0.00021324496	0.0011679273	0.0010264204	0.0023199047	0.008671096	0.017977288	0.46609458	0.5020746
e	7.706093e-05	8.5355e-05	0.0004250175	0.000518194	0.0018240681	0.0055352277	0.0070048557	0.01812112	0.06659915	0.35906175	0.5407482
n	7.983939e-05	0.00011962873	0.00016361994	0.00010636033	0.0004179861	0.00050553586	0.0018724302	0.0044038235	0.009156918	0.42874783	0.554426
t	0.000287358	0.00037021196	0.0008878823	0.0010950105	0.0027699978	0.003601375	0.0048914915	0.032997675	0.061033707	0.69219345	0.19987191
è	0.0006145607	0.0008566235	0.0034394194	0.0038517392	0.019941887	0.018324	0.010550556	0.025232678	0.17175807	0.24714819	0.49828222
s	0.0012402874	0.002026919	0.0023924569	0.0041245804	0.015767155	0.009867813	0.009306323	0.019108491	0.03679463	0.45530003	0.44407132
s	6.798096e-05	0.0003861822	0.0014094186	0.0028963704	0.004728664	0.0054581696	0.008542848	0.029215848	0.07044377	0.7090021	0.16784866
o	2.7714354e-05	0.00019542329	0.00042455483	0.00025124193	0.0017520773	0.0017043978	0.0016808821	0.005195622	0.057919078	0.17892379	0.75192523
m	6.130132e-05	0.00017186346	0.00014854774	0.00023631114	0.0004765979	0.00048148065	0.00059489266	0.0020040248	0.034268342	0.38823703	0.5733196
a	1.23059e-05	1.4124778e-05	0.00010002999	4.592627e-05	0.0003803165	0.00046571848	0.0011825494	0.0034086555	0.010802515	0.6287527	0.3548351
è	7.999637e-05	0.00011498918	8.210057e-05	0.00012448328	0.00022785846	0.00030129967	0.00066689274	0.0021273103	0.04856547	0.5758407	0.37186888
s	3.6030262e-05	5.9706468e-05	8.965071e-05	5.5192762e-05	0.00035395837	0.00028737215	0.00095406757	0.004634178	0.00882742	0.5965508	0.38815162
t	0.0001391264	0.00068092276	0.0020628897	0.00485944	0.0051138103	0.006499729	0.009700924	0.030458309	0.101207264	0.60885066	0.23042692
r	2.5402573e-05	0.00063126715	0.00061489467	0.00023528842	0.0006537541	0.0007825199	0.0017361512	0.005469102	0.047270257	0.12430415	0.8182771
