 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.090906754	0.0909071	0.090906754	0.09090669	0.09090689	0.09090682	0.09090745	0.09090883	0.090916604	0.09091015	0.09091598
m	0.08753184	0.08754026	0.08753265	0.08753164	0.0876092	0.08755462	0.08861541	0.089850694	0.08827041	0.08838011	0.11958317
à	0.08840745	0.08851969	0.08838607	0.088378586	0.088474385	0.08846534	0.088809416	0.09014384	0.10374487	0.09250796	0.09416239
k	0.083376825	0.08337708	0.08337778	0.08343314	0.0842161	0.083400674	0.08348069	0.08351122	0.08350917	0.08496687	0.1633504
i	0.08911869	0.08912134	0.08912297	0.089216515	0.089875236	0.089287676	0.0891716	0.08922863	0.090487584	0.0936829	0.10168686
n	0.08950502	0.08950468	0.08950571	0.089504816	0.08952517	0.08951424	0.08995754	0.09047458	0.08981414	0.08971758	0.10297651
a	0.089815915	0.08988638	0.08981207	0.089919984	0.09140601	0.08988906	0.08987095	0.0899313	0.09090521	0.09168629	0.09687683
e	0.08407077	0.08407944	0.08407077	0.08406641	0.084135644	0.08411139	0.08570211	0.08767192	0.08704117	0.08550951	0.1495408
k	0.06795215	0.06978099	0.067720234	0.06767035	0.070034176	0.06829018	0.071593486	0.081793964	0.16457038	0.095969535	0.17462459
l	0.07931097	0.07947596	0.07927388	0.07931684	0.080235265	0.0794753	0.08022847	0.08296272	0.111127995	0.099821724	0.14877093
à	0.08880228	0.088802144	0.08880242	0.088805534	0.08885317	0.08881129	0.088930756	0.08906853	0.089024305	0.09150045	0.10859914
s	0.063878514	0.06389089	0.06392776	0.066067785	0.09167106	0.064686604	0.06842261	0.07174059	0.06490817	0.07297766	0.3078284
t	0.04672571	0.04685208	0.04749311	0.056695558	0.058429558	0.073133156	0.050348647	0.052285615	0.13107829	0.21101725	0.22594105
i	0.09027859	0.090279	0.090280235	0.09031999	0.09071342	0.09032867	0.090315096	0.09033907	0.09048635	0.09154823	0.09511132
c	0.061116785	0.061078608	0.061203204	0.060976043	0.061488986	0.061961792	0.10579839	0.1453997	0.07432928	0.065742046	0.24090526
e	0.071272746	0.071832344	0.07124099	0.071895994	0.07955029	0.07201947	0.07218796	0.07336986	0.084066615	0.120896146	0.21166763
e	0.03775551	0.037769366	0.037782047	0.037844446	0.039839756	0.038125616	0.053246967	0.06855876	0.04435131	0.051573627	0.55315256
t	0.03190567	0.03783216	0.031216908	0.03134083	0.04347822	0.033013232	0.052533932	0.10153488	0.19846363	0.22364298	0.2150376
è	0.029689295	0.030992266	0.029566688	0.032459322	0.06757099	0.032453235	0.045232307	0.047635008	0.09974444	0.43703392	0.14762253
l	0.026501138	0.026573656	0.027006427	0.0570111	0.17843457	0.048037793	0.19470377	0.11122064	0.057378463	0.09666889	0.17646353
i	0.02143866	0.021788687	0.02166126	0.027114823	0.047414985	0.030672839	0.024485307	0.027144877	0.120290235	0.24705619	0.41093215
t	0.022586465	0.022472987	0.02291815	0.023422755	0.040785015	0.026618417	0.107412726	0.11207107	0.06769734	0.085524455	0.46849066
i	0.008799199	0.009092518	0.009082915	0.0155772995	0.033191416	0.01943623	0.015135934	0.016094426	0.0651868	0.50155866	0.30684462
a	0.010619482	0.010524804	0.011067319	0.01219278	0.035399016	0.017414125	0.08402179	0.058477435	0.064392984	0.09756177	0.59832853
m	0.004970429	0.008484157	0.00449441	0.0053744176	0.016015057	0.0067946194	0.029223442	0.045167223	0.086243264	0.407788	0.38544506
m	0.013119087	0.019363668	0.012235817	0.012187668	0.023715468	0.014446848	0.025710074	0.0621196	0.107823364	0.50386024	0.20541818
è	0.02014942	0.020127445	0.020176508	0.020319743	0.023693196	0.021586582	0.04599969	0.06889784	0.06926266	0.2603064	0.42948055
n	0.0018498932	0.0021721453	0.0033304195	0.007854268	0.010930911	0.021559915	0.05107017	0.010247634	0.013338236	0.56527925	0.31236714
i	0.019696606	0.021012185	0.019799873	0.027588064	0.0519828	0.023612056	0.036801614	0.045688886	0.03283	0.086704575	0.63428336
à	0.0021702717	0.002241206	0.0024914732	0.001581278	0.0031888424	0.0045994455	0.0062009897	0.005522188	0.009375014	0.15498374	0.80764556
t	0.003204172	0.0060517644	0.003621804	0.0057753837	0.012091448	0.010304125	0.037561458	0.021036116	0.053981375	0.36922958	0.47714284
t	0.0023844803	0.0048705437	0.0030188614	0.0068236254	0.013783304	0.010953561	0.010358451	0.005614032	0.040850062	0.6304025	0.2709405
o	0.0003511063	0.00037168025	0.0005236882	0.006408657	0.0074610594	0.01041913	0.02034806	0.020067122	0.12925807	0.6091604	0.19563106
m	7.05119e-05	8.709757e-05	9.161462e-05	0.0004369349	0.0005254958	0.0006822152	0.00067781575	0.00047767194	0.0056267544	0.407343	0.58398086
à	6.3081956e-05	9.393906e-05	6.9198184e-05	0.0002364492	0.00053003343	0.0006104401	0.0020457765	0.002250908	0.026594799	0.4785293	0.4889761
s	7.698023e-05	0.00023190935	0.0002110382	0.0004114808	0.0004637637	0.0010827932	0.00091501855	0.0006634251	0.0050732195	0.3722265	0.6186439
t	0.00020892904	0.0006323266	0.0012049432	0.0038600084	0.006192167	0.0060846396	0.034956757	0.011435216	0.046211816	0.6220771	0.26713613
o	2.126805e-05	3.370405e-05	6.227281e-05	0.00035675467	0.0007264883	0.0038375852	0.0036528506	0.005020414	0.035622593	0.34032205	0.61034405
r	4.8531497e-06	1.6139596e-05	1.3876866e-05	3.2252625e-05	0.00013373747	0.0002867299	0.00019442402	0.000433968	0.007884603	0.43274313	0.55825627
a	5.136176e-05	0.00012446777	0.00029775023	0.0010859523	0.0015102362	0.007592326	0.022168865	0.008948276	0.064364165	0.6045158	0.2893408
</S>	3.5735889e-06	9.130127e-06	1.09167795e-05	1.4910829e-05	0.00034173112	0.0005976177	0.0002278441	0.00078473677	0.018245084	0.7997608	0.18000355
