 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.14283174	0.14283665	0.1428372	0.14289977	0.14286923	0.14285898	0.1428664
a	0.14254227	0.14257197	0.14259014	0.14387545	0.14286977	0.14263625	0.14291415
n	0.13356933	0.13356493	0.13507318	0.16679592	0.13866174	0.13842317	0.15391174
o	0.13761419	0.1381311	0.13898757	0.14380684	0.14511654	0.14609288	0.1502509
n	0.12727466	0.12728389	0.13036518	0.18824288	0.13459508	0.13333772	0.15890059
ò	0.13148244	0.13218388	0.1328472	0.16108961	0.14780566	0.140656	0.15393518
n	0.111393176	0.11127579	0.11486553	0.16757691	0.12066041	0.13382155	0.24040665
t	0.12113758	0.12343344	0.12619093	0.13236113	0.14315712	0.15313154	0.20058826
a	0.12930417	0.13083865	0.13379115	0.13573019	0.14655547	0.15570843	0.16807194
t	0.05281831	0.050383892	0.10513379	0.2631877	0.117039844	0.10256894	0.3088675
e	0.05957338	0.06359353	0.07162593	0.1854438	0.13073757	0.1652901	0.32373565
s	0.02163157	0.01958925	0.06065933	0.16328152	0.15890309	0.18123035	0.3947049
m	0.009974667	0.013786352	0.021646956	0.35719737	0.34351403	0.12678845	0.12709227
à	0.046319045	0.04026931	0.1294006	0.2547945	0.16949512	0.14877938	0.21094203
n	0.010613693	0.00749867	0.024158426	0.03272721	0.09781964	0.26823035	0.558952
t	0.04725131	0.053782985	0.05857639	0.180927	0.08898015	0.113504805	0.4569774
e	0.023222027	0.023716886	0.043611817	0.12285911	0.07755802	0.10459058	0.6044416
a	0.0021384417	0.0021832457	0.0024653838	0.0043281876	0.02539103	0.21840388	0.7450898
n	0.0012679731	0.0013672551	0.0013395696	0.0077053797	0.043840535	0.38558748	0.5588918
o	0.005258426	0.008025072	0.013609779	0.11689875	0.27327362	0.24841096	0.33452335
ò	7.055754e-05	0.00013137957	0.0002393718	0.0011712151	0.011048469	0.4983759	0.4889632
k	0.00019279498	0.00027378628	0.0012513719	0.0015580953	0.02654361	0.7491371	0.22104332
a	0.0006513533	0.0015310043	0.003094558	0.017209228	0.0486955	0.4782473	0.45057103
v	3.9073407e-06	2.7489965e-05	5.975706e-05	6.7701876e-05	0.008536758	0.6765625	0.3147419
r	0.000104493665	0.00057382224	0.0028501723	0.0022421977	0.051369827	0.27537876	0.6674807
è	0.0005830648	0.0013651203	0.010593566	0.009943723	0.25297126	0.26986775	0.45467553
c	8.826166e-05	0.0016852096	0.0026002366	0.0053122477	0.028304292	0.7204896	0.24152009
h	1.2939185e-05	2.2075672e-05	6.533611e-05	0.00031532653	0.045273602	0.5001327	0.45417807
i	7.2877197e-06	2.0930494e-05	4.577203e-05	0.00022428413	0.04813392	0.43161055	0.5199572
</S>	2.7582964e-06	4.4962733e-05	5.092511e-05	0.00018028264	0.06040121	0.69652134	0.24279848
