 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.0909077	0.0909077	0.0909077	0.090907775	0.0909077	0.0909077	0.0909077	0.09090784	0.09090784	0.09090812	0.0909222
n	0.08935829	0.08936395	0.08936375	0.08936381	0.08942772	0.08990789	0.08972364	0.09781333	0.095205046	0.08983398	0.09063857
è	0.09069561	0.09069699	0.09069665	0.09074468	0.09070682	0.09076317	0.09074184	0.09167205	0.091396205	0.09080431	0.091081634
r	0.09069776	0.090697624	0.090704404	0.090889014	0.090715274	0.09077481	0.090758465	0.091356754	0.09127357	0.09089948	0.091232836
k	0.082265854	0.08226892	0.082266726	0.082590856	0.08230848	0.08245342	0.08470046	0.08318536	0.09287973	0.11609969	0.12898046
e	0.090847895	0.090847895	0.090847895	0.090851225	0.09084831	0.09084956	0.09084997	0.09087382	0.090873756	0.09088637	0.091423266
s	0.08711751	0.087114714	0.08712635	0.087119766	0.08712143	0.08718952	0.08718273	0.08755676	0.087781824	0.08841969	0.12626973
e	0.05392836	0.053932354	0.05392906	0.05444591	0.05416128	0.055501506	0.07487571	0.060240336	0.1274431	0.19398594	0.2175565
k	0.07607638	0.076057866	0.07613241	0.07606861	0.07608433	0.07642205	0.076394595	0.07701086	0.07867993	0.082814075	0.22825891
a	0.08327922	0.083302796	0.0832878	0.08440785	0.08346407	0.084224574	0.0848047	0.09716603	0.09719436	0.097946495	0.120922126
i	0.07768245	0.07766413	0.077751584	0.07779531	0.0777628	0.07856433	0.078366004	0.08594944	0.08535732	0.08346226	0.1996443
m	0.049005795	0.049918544	0.04901301	0.050580118	0.05106191	0.06636802	0.06041882	0.24979512	0.21064891	0.064147994	0.09904179
è	0.047219012	0.047202732	0.04737974	0.047320355	0.04995219	0.06811464	0.061004814	0.26858822	0.22633982	0.06424195	0.07263656
r	0.07550523	0.075872205	0.07574184	0.11016893	0.07830173	0.077817604	0.077562325	0.07990855	0.09127223	0.100953944	0.1568954
i	0.039382305	0.039464414	0.039404996	0.04763671	0.040275678	0.042319864	0.07544452	0.049995948	0.13258858	0.17413966	0.31934732
è	0.06640558	0.06606771	0.06747752	0.06800198	0.06650941	0.07189205	0.07177925	0.06703791	0.086613104	0.09668282	0.2715327
s	0.073345006	0.07380118	0.07391563	0.10992007	0.07607978	0.07687018	0.07704473	0.089673705	0.09337789	0.08473757	0.1712343
s	0.048961625	0.049301762	0.048997164	0.067814924	0.050518338	0.051390328	0.0702527	0.07089948	0.14208715	0.18314458	0.2166319
u	0.06524598	0.06524419	0.06527481	0.0660238	0.06537893	0.06602772	0.073321775	0.06784368	0.09929268	0.15865171	0.20769472
m	0.024145145	0.022794224	0.028152116	0.024122367	0.024218298	0.043430075	0.042421043	0.026020566	0.089933775	0.13224864	0.54251367
u	0.02513716	0.025298791	0.02522417	0.029758247	0.026291132	0.032464202	0.03910282	0.11627536	0.1968138	0.12359302	0.36004126
a	0.012283055	0.011420417	0.015032968	0.013446359	0.012635397	0.028530125	0.026855795	0.03833294	0.15040283	0.1428439	0.5482162
v	0.008585566	0.0132276965	0.0082219355	0.016371617	0.012250581	0.03721888	0.030734727	0.06696348	0.17495032	0.13406582	0.49740937
ò	0.008202903	0.009126346	0.008449942	0.019950751	0.01562551	0.035587035	0.037725482	0.08911763	0.21155404	0.18246931	0.3821911
r	0.0044104606	0.011538333	0.011958362	0.013350659	0.02484001	0.03564036	0.05451303	0.10124259	0.10096608	0.1048884	0.53665173
a	0.004092812	0.009321356	0.006846174	0.020829177	0.04251008	0.024715561	0.049016755	0.14412124	0.07280321	0.07849681	0.54724675
s	0.0024423145	0.0022084978	0.0044678133	0.0047176597	0.007319028	0.014594691	0.028115673	0.013306584	0.056299686	0.19372725	0.6728008
o	0.0041194325	0.0061050137	0.0046116714	0.013225872	0.02411905	0.033990875	0.050833773	0.20599858	0.16707857	0.070750855	0.41916633
t	0.00065347645	0.0012159408	0.0011831395	0.0017131773	0.004652582	0.0067257024	0.015036526	0.04035517	0.047909915	0.24704544	0.6335089
o	0.0014583166	0.0024878029	0.0016511936	0.003973004	0.00860226	0.035351958	0.049239032	0.10523334	0.2243678	0.23150183	0.33613348
t	9.6785196e-05	0.00029572367	0.00029416117	0.0004489458	0.0013528924	0.002975743	0.006200012	0.016289132	0.057588212	0.39735422	0.5171042
s	0.00034940432	0.00069960416	0.0004892502	0.00069730676	0.00491114	0.03285925	0.057312567	0.04064275	0.11785514	0.6409236	0.10326002
o	0.0005595931	0.00072964997	0.0009940895	0.0018342874	0.004494956	0.003933748	0.015563988	0.03454496	0.088983424	0.5207616	0.3275996
m	3.9494375e-05	0.00014238458	0.00016575995	0.00023808991	0.00074400514	0.0015350076	0.002848008	0.008861464	0.06470022	0.21927525	0.70145035
ì	7.911961e-06	1.9439e-05	2.4607836e-05	4.0613468e-05	0.00017459167	0.0009718477	0.004838725	0.010325842	0.0499629	0.69740933	0.23622422
</S>	5.214101e-06	1.1955667e-05	2.2436168e-05	2.3026018e-05	8.480963e-05	0.00045027173	0.00068517675	0.0008615641	0.015217132	0.7392144	0.24342406
