 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.055553824	0.055553865	0.055553783	0.055554245	0.055553783	0.055553738	0.055553783	0.055553995	0.055554632	0.055553738	0.055553824	0.055553738	0.055553783	0.05555391	0.05555433	0.055561922	0.0555573	0.055571754
m	0.05440793	0.05441407	0.054414943	0.054929953	0.05440112	0.05441615	0.054466363	0.054672696	0.05535925	0.054410502	0.054509513	0.05448324	0.054411333	0.054444637	0.05473037	0.0554418	0.054962777	0.07112338
e	0.05358119	0.053604823	0.053555198	0.053623967	0.053556014	0.053553563	0.0535516	0.053585317	0.053689715	0.053567212	0.0535695	0.053585317	0.053646024	0.05398071	0.055003572	0.07535262	0.06206604	0.05692763
s	0.05459935	0.054598514	0.054597303	0.054632973	0.054597434	0.05459935	0.054601055	0.054615635	0.054663282	0.054602724	0.054606553	0.054632474	0.054619554	0.054689273	0.05498632	0.058979694	0.056368455	0.06501006
s	0.048994064	0.04899291	0.049023155	0.050055165	0.04899702	0.04902417	0.04914798	0.049545802	0.050921913	0.049051028	0.04924023	0.05046411	0.049195692	0.049388014	0.054807454	0.05809119	0.056616466	0.13844366
è	0.055212453	0.055212706	0.05521182	0.055217173	0.055211697	0.05521228	0.055212583	0.055214643	0.055221636	0.05521292	0.05521334	0.055234067	0.055213675	0.055215865	0.055290353	0.055286475	0.055277742	0.061128605
r	0.053940114	0.0539411	0.053963985	0.054856222	0.0539404	0.053964604	0.054056253	0.054411765	0.055594813	0.05395205	0.054127686	0.054041155	0.05395209	0.053984866	0.054301366	0.054267243	0.05421969	0.07848456
e	0.05530777	0.055307895	0.055336427	0.05627835	0.055311523	0.055334993	0.055432767	0.05580836	0.057057243	0.055318277	0.055506445	0.055309664	0.05531988	0.055340435	0.05535433	0.055354077	0.055401567	0.055919982
m	0.055139117	0.055140927	0.05513445	0.055186003	0.055133145	0.055137984	0.055139747	0.055161208	0.055228457	0.055139374	0.055146188	0.05518815	0.05513727	0.05514522	0.055316046	0.055396456	0.05530651	0.06182378
u	0.055092428	0.055124383	0.055082552	0.05542244	0.05507167	0.055071756	0.05510584	0.05524589	0.055713654	0.055068184	0.055135444	0.055069443	0.055083014	0.055154376	0.05535145	0.059152644	0.05676069	0.056294102
