 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.09089144	0.09089144	0.09093472	0.09089512	0.09089144	0.09089144	0.09089158	0.090892345	0.09089297	0.0908974	0.09103003
v	0.08852087	0.08852351	0.08860338	0.08853013	0.088534586	0.08854127	0.08895158	0.0934725	0.10785287	0.08909475	0.08937463
ò	0.09051801	0.09051808	0.090905294	0.09055117	0.09052112	0.09053424	0.091157615	0.09147195	0.091520675	0.09064593	0.09165589
e	0.087870166	0.08787882	0.11432215	0.09041667	0.08788264	0.087885186	0.08820197	0.08829562	0.08804558	0.08805364	0.09114744
n	0.08815456	0.088156976	0.092216454	0.0885087	0.08818611	0.088205084	0.0893284	0.09329095	0.103599116	0.088852875	0.09150085
ì	0.09032502	0.09032564	0.091573164	0.090432376	0.09032888	0.090338804	0.09093654	0.091367856	0.09208094	0.09061837	0.09167242
m	0.08819001	0.088192426	0.09574798	0.088866435	0.0882951	0.08836404	0.092309795	0.09509655	0.09151788	0.08851417	0.09490564
e	0.089176945	0.08918286	0.09286996	0.08949873	0.089165926	0.08918225	0.09086306	0.09146224	0.093466334	0.09050143	0.0946303
g	0.088073626	0.08807424	0.088475496	0.08815572	0.088386364	0.08838812	0.090824194	0.098109715	0.09713389	0.08962591	0.09475271
r	0.07947498	0.07953734	0.14806558	0.08876328	0.079435036	0.07945218	0.081599005	0.08594744	0.0993646	0.081057884	0.097302675
a	0.090778634	0.09077884	0.09171804	0.09085846	0.09077981	0.09078016	0.09082214	0.09084653	0.090835445	0.09080807	0.0909938
m	0.07850763	0.07851045	0.07961003	0.07882579	0.079968214	0.07996065	0.0908522	0.1238831	0.11962358	0.08373969	0.1065187
m	0.079887025	0.079914644	0.08621743	0.080441505	0.07985017	0.079885624	0.08291658	0.09956266	0.15573761	0.08499033	0.090596475
è	0.09009275	0.090092815	0.09017045	0.090102784	0.090115294	0.09011578	0.09030683	0.09087094	0.09092961	0.0928861	0.094316676
n	0.031877514	0.031943228	0.081730165	0.04711709	0.033758085	0.035223577	0.09201595	0.16526596	0.09652934	0.048234668	0.33630443
a	0.08192391	0.08193891	0.11972026	0.08587857	0.0819496	0.0819501	0.08263494	0.08315925	0.08363032	0.08517094	0.13204321
m	0.052355252	0.052366596	0.06143664	0.054003134	0.057611167	0.057516135	0.0927052	0.17711729	0.16618763	0.07562695	0.15307398
a	0.066656925	0.06685861	0.1000271	0.07019066	0.06618883	0.066255815	0.07369568	0.10431825	0.1953684	0.07643484	0.11400494
i	0.040112283	0.04012544	0.057046205	0.042472325	0.044092987	0.04518958	0.12077068	0.24275534	0.16733778	0.0593966	0.14070079
a	0.014739579	0.014917192	0.04056587	0.027974859	0.015737325	0.016380979	0.047730282	0.24367172	0.30910012	0.034401394	0.23478068
n	0.012650283	0.01294852	0.03451986	0.02546881	0.0129627315	0.013640284	0.040430848	0.27435282	0.29789683	0.032168906	0.24296016
g	0.028650893	0.029498436	0.07716967	0.057782024	0.027069332	0.027851403	0.05697876	0.13647331	0.18722084	0.042173043	0.32913226
r	0.024196602	0.02857557	0.07165336	0.07038415	0.03037642	0.05055298	0.078131914	0.11202464	0.17060411	0.12577687	0.23772337
à	0.026459143	0.026864761	0.07730373	0.06463331	0.026974745	0.027751755	0.09303313	0.097502865	0.0818102	0.06931925	0.40834707
m	0.003133678	0.005560138	0.009589395	0.012147944	0.016320761	0.029987758	0.05290419	0.11621842	0.222903	0.2465851	0.28464967
m	0.0066365455	0.0073855375	0.021414064	0.022888213	0.0074792765	0.010414262	0.048077274	0.06734867	0.09162198	0.17062028	0.54611385
a	0.021575658	0.021962345	0.06286854	0.05337094	0.022570474	0.022584151	0.04208822	0.08109147	0.07953419	0.13621855	0.45613554
t	0.000103932085	0.00011708143	0.00054782984	0.00091035577	0.00067252456	0.0007870572	0.003216597	0.0077381562	0.012582528	0.57664335	0.39668062
a	0.00039021397	0.00043752432	0.002308914	0.003181945	0.00056157645	0.0032214385	0.016418777	0.17240828	0.33521467	0.14822233	0.31763425
d	1.9568379e-05	4.4755234e-05	0.00016368192	0.0001537346	0.00053764065	0.0003474104	0.00039806453	0.0060142362	0.022749906	0.6762933	0.2932777
e	0.00010801254	0.00016298631	0.00030647474	0.00035841722	0.0002706683	0.00052287267	0.005452817	0.061404705	0.17340463	0.18548337	0.57252496
r	9.696276e-06	2.2980423e-05	0.00012575665	5.2253865e-05	0.00021786692	0.00018061991	0.00023447697	0.0037117435	0.014288304	0.65678316	0.32437313
f	0.00012833768	0.0002026743	0.00045303535	0.0006016067	0.0003752709	0.0014140744	0.008732548	0.09268509	0.27641472	0.19234827	0.42664436
ù	2.3981596e-05	5.3423773e-05	0.00017100605	0.00029121598	0.000533512	0.00060085586	0.0017613604	0.010327834	0.06878707	0.49577898	0.4216708
m	9.203423e-05	0.00018693726	0.00092918315	0.000297977	0.0033309252	0.0040286025	0.00332908	0.0048019784	0.0069117574	0.8748524	0.101239115
m	6.097135e-06	1.4365232e-05	5.2797594e-05	0.00011528184	5.911217e-05	0.0004818358	0.0010454766	0.017478773	0.054773588	0.6787167	0.24725594
u	1.9552313e-06	4.5842785e-06	1.1064028e-05	2.4585202e-05	3.7552327e-05	0.00011653672	0.00040704748	0.0027202065	0.019827694	0.713362	0.26348686
</S>	8.549343e-06	3.427001e-05	9.0580965e-05	3.0821444e-05	0.00025662928	0.00024381664	0.0001805852	0.0020157276	0.023003723	0.5389482	0.43518704
