 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.14283444	0.14283183	0.1428328	0.14282726	0.14290464	0.14283869	0.14293037
à	0.13921304	0.13901965	0.13913722	0.13874142	0.14786963	0.14085855	0.15516053
b	0.1384213	0.13811117	0.1382265	0.13764223	0.152098	0.13884015	0.15666066
b	0.1382256	0.13792957	0.13806298	0.13760869	0.16030964	0.13945104	0.14841248
i	0.13488217	0.13488021	0.1348975	0.13492468	0.14001876	0.15525565	0.16514097
t	0.14033972	0.14031605	0.14073429	0.14033371	0.14457446	0.14115927	0.15254247
o	0.11568914	0.11564105	0.11573637	0.11569215	0.1341864	0.19184512	0.21120971
u	0.13507341	0.13496543	0.13678598	0.13498789	0.14958565	0.1383667	0.17023498
k	0.08781728	0.0788263	0.08250325	0.056461677	0.22658284	0.08001469	0.38779393
o	0.099112794	0.09601754	0.09735192	0.09141474	0.27734485	0.107212365	0.2315458
r	0.07176495	0.06959987	0.07323552	0.071299106	0.33638886	0.1084633	0.2692484
a	0.038564462	0.03822117	0.038751423	0.039829545	0.20913658	0.22227037	0.41322643
s	0.040680468	0.03825985	0.052807283	0.040470738	0.25011656	0.16057801	0.41708705
ì	0.0029333252	0.002647851	0.003002068	0.0039092265	0.24839215	0.40522668	0.33388868
u	0.030282399	0.028432336	0.031230126	0.041516777	0.36957067	0.12091309	0.3780546
t	0.01812433	0.013635987	0.027446123	0.0068776608	0.32926974	0.1889405	0.41570562
è	0.010435172	0.009299956	0.010720332	0.0047987793	0.21807997	0.3277877	0.41887808
l	0.01178829	0.006400651	0.0111522125	0.03354773	0.21237762	0.24736407	0.47736946
i	0.003994815	0.0034005297	0.0052153487	0.0042010243	0.13927017	0.3916473	0.45227078
à	0.00065542624	0.00034515272	0.001345143	0.0012084168	0.023054052	0.686412	0.28697982
s	0.00039839497	0.000122281	0.0009702219	0.00026018385	0.0063819867	0.9318107	0.06005621
p	0.0015199446	0.0014214959	0.0027613926	0.0037405114	0.081550725	0.6864368	0.22256915
r	3.9866438e-05	1.6011469e-05	0.00025373625	0.0001289312	0.0020487432	0.812518	0.18499474
o	4.7499994e-05	1.0614268e-05	0.000101598744	9.664581e-05	0.059912805	0.49518254	0.44464833
</S>	6.131095e-05	3.226454e-05	0.00012155972	0.0006272822	0.009573694	0.75748503	0.23209888
