 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.14281546	0.1428183	0.14281765	0.14281623	0.14286995	0.1429766	0.14288576
m	0.14094335	0.1410578	0.14133768	0.14102477	0.14253892	0.14188446	0.15121302
à	0.13452575	0.1349886	0.13460398	0.13475811	0.17342444	0.14649096	0.14120816
k	0.12945515	0.12946294	0.12948944	0.13309363	0.12988807	0.13235998	0.21625078
i	0.12221041	0.122234754	0.12334938	0.12508918	0.12811695	0.21560341	0.16339593
n	0.14061522	0.1407001	0.1409585	0.14075293	0.14219657	0.1410733	0.15370342
a	0.13215794	0.13314874	0.13252021	0.14044537	0.13873671	0.16614671	0.15684426
t	0.1256557	0.12620479	0.12715495	0.12624359	0.14961518	0.13026153	0.21486427
è	0.03278966	0.03373489	0.034990564	0.03776207	0.08017765	0.47893676	0.30160844
l	0.07976838	0.08105664	0.0850707	0.14087903	0.09536426	0.20959245	0.30826852
i	0.048694707	0.049137283	0.06309328	0.06620964	0.1273556	0.27634072	0.36916882
s	0.072829634	0.07913041	0.09755978	0.08068871	0.13598989	0.104503036	0.42929852
t	0.016372217	0.017205402	0.03896635	0.03988925	0.09692521	0.37304795	0.41759357
i	0.0566408	0.057174522	0.06179522	0.06010258	0.072857134	0.29014936	0.40128037
a	0.021164592	0.03751944	0.06292055	0.03212618	0.09339895	0.07766337	0.67520696
m	0.008465296	0.023286637	0.023289746	0.01774085	0.14713849	0.405022	0.37505695
m	0.009119267	0.013026123	0.01141828	0.016890012	0.11484623	0.51296985	0.32173026
è	0.008316788	0.010020761	0.015131252	0.01265632	0.10581827	0.3544355	0.49362117
n	0.00080090336	0.0015336059	0.0020382348	0.005635586	0.0045287544	0.81697017	0.1684928
i	0.011253457	0.014447726	0.015889049	0.030313713	0.03344256	0.080749944	0.81390357
a	0.0010145104	0.0020816333	0.0014089623	0.0030635137	0.0039656856	0.077514954	0.9109507
t	0.00094327907	0.002004944	0.003008285	0.0035197008	0.026193734	0.44092265	0.5234074
t	0.0010735631	0.001355895	0.0023165038	0.0040769377	0.024930546	0.7260913	0.24015522
o	0.0009841586	0.0015610548	0.017844519	0.04667565	0.26197094	0.44691867	0.22404498
m	2.2127917e-05	5.4482894e-05	4.971423e-05	0.0003011131	0.010906202	0.49441093	0.49425545
e	0.00011579962	0.00030884624	0.0008652973	0.0026919444	0.039763127	0.37312877	0.58312625
k	8.277609e-06	1.5947217e-05	2.3419194e-05	0.00017255498	0.0056241835	0.6843606	0.30979496
k	9.2514885e-05	0.00016023037	0.00023592554	0.0028988635	0.020255107	0.19550228	0.78085506
à	0.00017316711	0.00013350253	0.003395165	0.017236814	0.11206818	0.20287526	0.6641179
n	0.00019341464	9.5719246e-05	0.0018258402	0.001629225	0.020594819	0.21826501	0.757396
i	6.8287586e-06	7.2879426e-05	0.00017199513	0.00035272533	0.019276025	0.5566988	0.42342073
k	3.947949e-06	8.178976e-06	4.0194456e-05	0.00014249778	0.010303062	0.64258134	0.34692076
o	1.1548235e-05	6.857837e-05	0.00015249364	0.0007862335	0.019223088	0.6598396	0.31991848
</S>	8.950831e-06	8.377903e-06	0.00020451906	0.0007268114	0.022294331	0.6584637	0.31829324
