 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.09090487	0.090905145	0.0909048	0.0909048	0.09090473	0.09090536	0.0909073	0.09090653	0.09093844	0.09090723	0.09091083
d	0.08906427	0.08906651	0.08905516	0.08908146	0.08909022	0.08924152	0.09322453	0.092935726	0.096661605	0.08982323	0.0927558
e	0.08931507	0.08933157	0.0893069	0.08930683	0.08932741	0.089581974	0.09017436	0.090074316	0.103180304	0.08976046	0.09064084
r	0.08974853	0.08974812	0.08974552	0.08975175	0.089768186	0.08994581	0.09100614	0.091140725	0.09643639	0.09046368	0.09224511
f	0.08838536	0.08838577	0.08839015	0.08838967	0.088523366	0.08877164	0.08922087	0.08935704	0.101190075	0.090246335	0.09913973
ì	0.09081839	0.09081818	0.09081804	0.09081922	0.090819776	0.090825595	0.09099469	0.090985045	0.0910925	0.09086434	0.09114421
m	0.07670127	0.07669507	0.076710746	0.07673282	0.07729984	0.077112995	0.08300873	0.08669525	0.0930068	0.101207644	0.17482884
u	0.08999471	0.09007103	0.089972	0.08996788	0.09001182	0.09007887	0.09017672	0.09018965	0.09329327	0.09098041	0.09526369
e	0.085379936	0.08536763	0.08536066	0.0854363	0.08544908	0.0857529	0.09684777	0.09603532	0.103221335	0.08877615	0.10237298
n	0.056649763	0.05704208	0.056452934	0.056485895	0.056955636	0.06255138	0.08349271	0.08148143	0.32983512	0.07042957	0.08862348
è	0.080639884	0.0807544	0.08063441	0.080609925	0.08174359	0.0837889	0.08636301	0.095199645	0.110752456	0.08267555	0.13683826
e	0.044337425	0.04434186	0.044823352	0.04461101	0.061879154	0.07904152	0.09990853	0.13064076	0.101069026	0.05721135	0.29213604
r	0.03304957	0.033234913	0.032990497	0.033230472	0.03674556	0.043698173	0.10524565	0.13377315	0.25697625	0.05970198	0.23135382
t	0.07644696	0.076712154	0.07655832	0.076387204	0.079587296	0.07805163	0.07895397	0.0793276	0.1179747	0.085026324	0.17497389
o	0.088396266	0.08839505	0.088415086	0.08841083	0.08880306	0.08882861	0.09044545	0.09136781	0.09158437	0.08953691	0.1058165
m	0.023223544	0.022815334	0.022602335	0.024957117	0.023791496	0.030496486	0.14933667	0.21538995	0.16971815	0.115681134	0.20198785
è	0.045577895	0.048932124	0.04433602	0.044190243	0.044804737	0.05459906	0.08477578	0.083511844	0.3689717	0.07121663	0.10908397
n	0.014721525	0.014751264	0.017769014	0.01692325	0.08649954	0.063460216	0.1444141	0.13922563	0.18836227	0.11076601	0.20310722
a	0.04083871	0.041161053	0.04506717	0.041295994	0.081896126	0.057247173	0.050396	0.06698492	0.059197575	0.07731605	0.43859917
a	0.008099566	0.007881985	0.007833964	0.009162991	0.012922825	0.01838017	0.09599983	0.17191659	0.20840843	0.19341905	0.2659746
n	0.0026587849	0.0036812553	0.0024297468	0.0022287033	0.006241908	0.012079311	0.08559599	0.08972645	0.2925368	0.2770784	0.2257427
k	0.009510824	0.013456537	0.008779956	0.0077012754	0.027184585	0.037081912	0.108749166	0.088648714	0.44019705	0.068698786	0.18999128
ò	0.021527132	0.021483094	0.021816356	0.022075076	0.040506788	0.052382536	0.14333506	0.15088867	0.18426658	0.051905427	0.2898133
r	0.001045117	0.0013460141	0.00253028	0.007042421	0.0071883607	0.010953107	0.01500908	0.03215276	0.07766084	0.52560735	0.31946465
a	0.0038119953	0.0042650183	0.007418906	0.005032273	0.014096905	0.03149382	0.013565108	0.061441287	0.16832466	0.24367598	0.446874
e	0.00047319446	0.0004425237	0.00082200684	0.001142292	0.0051256972	0.01226812	0.016380498	0.029501528	0.052434243	0.28613737	0.5952725
t	3.593833e-05	3.7118585e-05	2.6364278e-05	3.1428073e-05	0.00011976039	0.0009959615	0.0040042754	0.006653898	0.016816366	0.8832979	0.08798092
t	0.00026308358	0.00030453494	0.00032425878	0.00024165769	0.0007226606	0.0051447502	0.011472403	0.016269745	0.06259507	0.8269337	0.07572819
ù	0.0007905275	0.00069518667	0.0013683889	0.0040851086	0.0026025097	0.012555537	0.0061625703	0.011362169	0.07376773	0.65146756	0.23514271
</S>	0.0002002203	0.00038847694	0.0006884838	0.0010766304	0.004389463	0.004242811	0.010372286	0.010211416	0.05434368	0.782474	0.1316125
