 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.09999744	0.09999843	0.09999789	0.09999744	0.09999744	0.09999736	0.09999789	0.10001483	0.100000255	0.10000102
p	0.098152086	0.09827588	0.098207	0.098158754	0.09817433	0.09940474	0.098241545	0.10095065	0.09919942	0.11123565
è	0.09864114	0.09880323	0.09872848	0.09865243	0.09867855	0.09923724	0.09880014	0.10288367	0.09956364	0.10601147
n	0.09694867	0.09695429	0.096973225	0.096952066	0.09700046	0.099421516	0.09708723	0.09808346	0.09777735	0.12280169
s	0.097207755	0.097356714	0.09738338	0.0972168	0.09731001	0.09770569	0.09801658	0.1005769	0.10074562	0.11648055
e	0.099515975	0.09951636	0.09951727	0.09951636	0.099517345	0.09959368	0.09968992	0.10008613	0.100961424	0.10208554
t	0.09751075	0.097509414	0.09749915	0.097512834	0.0975231	0.099360116	0.097595744	0.09866394	0.09860284	0.11822211
s	0.08526964	0.085410334	0.08537855	0.08528642	0.085347936	0.08934198	0.08922005	0.1008458	0.11691037	0.17698894
e	0.098219186	0.09821949	0.09822084	0.098219715	0.09822991	0.09942679	0.09840754	0.0989003	0.099991396	0.11216487
k	0.08970265	0.08970395	0.08965892	0.0897099	0.08976851	0.09891916	0.09004109	0.09421306	0.095258474	0.17302422
a	0.08483311	0.085464746	0.08516903	0.08488406	0.08507279	0.09724487	0.085793085	0.10635723	0.10480183	0.18037921
o	0.07743082	0.077809	0.077581786	0.07747408	0.078202024	0.10599797	0.07845169	0.097477	0.09376296	0.23581268
l	0.033322033	0.056230467	0.045591958	0.034944426	0.038355235	0.056596607	0.0494922	0.2906933	0.19614671	0.19862711
à	0.057948276	0.06111887	0.059627768	0.058412656	0.059492625	0.08438908	0.06324006	0.22414355	0.12577833	0.2058488
d	0.04770645	0.047758233	0.050379902	0.047807045	0.053571302	0.12558748	0.06140106	0.074618846	0.12047333	0.37069634
r	0.020868698	0.02168522	0.022137938	0.021092603	0.022305727	0.0355644	0.037301667	0.17911491	0.14659825	0.49333063
o	0.09349306	0.09349534	0.09356763	0.093497336	0.093619466	0.09508948	0.09494855	0.0956658	0.09909204	0.14753129
m	0.049683575	0.049674217	0.049314577	0.049700893	0.05182709	0.06322997	0.07451233	0.077864684	0.06970565	0.46448705
b	0.0315956	0.04531222	0.03857308	0.032415666	0.03357924	0.040797625	0.041438572	0.2753624	0.25509894	0.20582666
ì	0.018983178	0.018901695	0.020475766	0.019346882	0.048185855	0.057998717	0.06434113	0.09980278	0.2274161	0.42454782
k	0.021054795	0.020765409	0.022027744	0.021157771	0.02549073	0.059504002	0.04824832	0.095331706	0.09947613	0.5869434
e	0.0073747816	0.010758827	0.009962775	0.0074147675	0.007981694	0.013561431	0.02052144	0.06590319	0.19023807	0.666283
à	0.0088052275	0.008887497	0.0086192	0.008853332	0.01172247	0.027091203	0.032003243	0.091396965	0.13801171	0.66460913
t	0.0032595526	0.0077461707	0.013152146	0.0035695508	0.0121244155	0.0102301715	0.017430035	0.14790753	0.46291482	0.32166564
t	0.0019742656	0.0047800066	0.008924408	0.0022177766	0.007149314	0.008106076	0.030454896	0.1661028	0.5427929	0.22749752
i	0.000799355	0.0007981331	0.00091268093	0.00085776515	0.0025415227	0.0030709812	0.013278331	0.09173793	0.5375811	0.34842223
f	0.00010696685	0.00012227747	8.195303e-05	0.00012296144	0.0010553631	0.000512571	0.0033145417	0.00911885	0.5625062	0.42305836
i	8.59916e-05	0.00020953923	0.00035711465	0.00010027861	0.0003884566	0.00038298508	0.004623827	0.07731462	0.6831101	0.23342706
n	5.6468734e-06	1.2321937e-05	1.0333599e-05	1.0531694e-05	0.00011349655	3.7667927e-05	0.0009187804	0.0106987795	0.79972625	0.18846616
è	0.00076358137	0.0013205122	0.0030380802	0.0009563218	0.004068127	0.0016269622	0.0061284	0.087165534	0.6133888	0.2815437
s	9.025887e-05	0.00033973443	0.0001457775	0.00037225435	0.0015359805	0.00038046314	0.0080232145	0.07274912	0.75106066	0.1653025
t	8.080085e-05	0.00032118818	0.00075429433	0.000322251	0.0010050273	0.0018904067	0.0055372054	0.061875615	0.79862094	0.12959227
r	1.4207757e-05	2.0584994e-05	2.5517758e-05	6.840496e-05	0.00010550926	0.0007823006	0.018674202	0.20699754	0.4426301	0.3306816
a	1.9394708e-06	5.378497e-06	6.227942e-06	4.1796793e-06	3.3877317e-05	0.000113708535	0.0032059175	0.11704959	0.4510543	0.42852485
</S>	5.599497e-06	7.1075415e-06	5.0739777e-06	1.5792517e-05	8.5843145e-05	5.8713038e-05	0.0029474061	0.027846657	0.8033338	0.16569397
