 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.14283444	0.14283183	0.1428328	0.14282726	0.14290464	0.14283869	0.14293037
o	0.1385709	0.13856837	0.13857736	0.1385856	0.14135066	0.15035935	0.15398775
n	0.13673824	0.1367159	0.1367591	0.13682704	0.13997898	0.14153826	0.1714425
à	0.13709247	0.13689776	0.13698101	0.13662928	0.14984694	0.14217304	0.16037947
b	0.14082539	0.14081153	0.14082088	0.14086859	0.14337882	0.14138012	0.15191464
b	0.1354837	0.13533215	0.1354089	0.13529262	0.14876954	0.14621277	0.16350037
e	0.11892157	0.118922845	0.118955605	0.119018055	0.1278321	0.1685862	0.22776367
t	0.13053142	0.13046144	0.1317959	0.1304939	0.14163053	0.1346172	0.20046966
o	0.090977006	0.0908853	0.091074444	0.09098034	0.12422717	0.22203816	0.2898176
a	0.117438264	0.11712366	0.12279531	0.11715512	0.1579796	0.12676759	0.24074037
t	0.07489167	0.065762766	0.07160731	0.03659152	0.24955451	0.08082771	0.42076457
s	0.05271579	0.046086922	0.049407095	0.026100148	0.25908434	0.08202336	0.48458236
è	0.050188456	0.049858637	0.049941752	0.052138075	0.18018666	0.12900843	0.48867798
k	0.030424166	0.027892027	0.03272031	0.036959082	0.35176304	0.14417373	0.3760677
o	0.009835703	0.009577076	0.011514606	0.009934817	0.102975406	0.30164552	0.5545169
r	0.012579271	0.008423494	0.021200491	0.007950103	0.11944917	0.23401943	0.596378
à	0.006084041	0.00579576	0.007405344	0.0070785847	0.22192173	0.1635362	0.58817834
s	0.0036222192	0.0020930255	0.0067559215	0.0066838795	0.05873468	0.21313557	0.70897466
i	0.0037389263	0.005027908	0.014580761	0.017931264	0.11806777	0.10849786	0.7321555
t	0.0008416258	0.00046071922	0.0013517517	0.0025807226	0.023423765	0.6175385	0.35380286
è	0.0005930818	0.0005116913	0.001005511	0.0011455677	0.08674206	0.76581085	0.14419122
l	0.00050519255	0.00037556927	0.002670959	0.0012872727	0.012606104	0.71896297	0.26359197
i	0.0001893909	0.00013496129	0.0015203308	0.0004533753	0.020706076	0.78313607	0.1938598
à	0.0001554136	6.548628e-05	0.00037909587	0.0016464819	0.0325382	0.70700747	0.2582079
s	0.00017431534	3.808746e-05	0.0004507606	0.00011071147	0.0025095162	0.9327431	0.0639736
p	0.0008832658	0.000984407	0.0031185583	0.0050500534	0.05076206	0.7563585	0.18284321
r	4.0997056e-05	2.3793013e-05	0.0005854476	4.5520734e-05	0.0033509461	0.6935268	0.30242652
o	2.0489279e-05	8.429747e-06	8.930013e-05	0.00018360298	0.025734128	0.5706614	0.40330264
</S>	3.067199e-05	2.5442283e-05	0.00012805652	0.00093446695	0.006176729	0.8000455	0.1926592
