 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.11110918	0.11111316	0.11110435	0.11110452	0.11110638	0.11110537	0.11113724	0.1111091	0.11111079
a	0.10975092	0.109761894	0.10992238	0.114066325	0.1129673	0.110204935	0.11009998	0.11048402	0.11274222
t	0.10854725	0.10857093	0.10852646	0.11025738	0.10868605	0.108822964	0.112400964	0.118129626	0.11605835
r	0.07827369	0.07849437	0.0811185	0.17655097	0.14736503	0.08714877	0.092106245	0.0931398	0.16580267
a	0.11075792	0.11076029	0.11079637	0.11198555	0.11149876	0.110863	0.1108422	0.11093644	0.11155942
v	0.108015984	0.108034775	0.10800634	0.11913311	0.10906759	0.10855745	0.11358068	0.11144283	0.11416119
ù	0.10281729	0.10290841	0.10279494	0.13436642	0.1070381	0.10367629	0.1213082	0.11003745	0.11505287
d	0.09217998	0.09218216	0.09219517	0.1823235	0.10614449	0.0937351	0.09391856	0.09262198	0.15469912
i	0.09582731	0.09612753	0.09890398	0.10651727	0.14556742	0.103505224	0.10682497	0.10814863	0.1385777
a	0.0968192	0.09689435	0.0967918	0.14568254	0.102388166	0.09967332	0.12145878	0.10319025	0.13710158
p	0.09626561	0.117286466	0.05698212	0.11810061	0.067195505	0.06361972	0.27056032	0.068214945	0.14177474
l	0.097192794	0.105357155	0.08683273	0.12719674	0.09313129	0.08881762	0.14925055	0.09173143	0.16048963
è	0.10559966	0.105706386	0.105670504	0.122879185	0.11004201	0.10641376	0.11893887	0.110272296	0.114477284
o	0.050642833	0.050654497	0.050713275	0.1326551	0.076454856	0.056308545	0.07089505	0.055172406	0.45650342
n	0.053107608	0.06119012	0.041957058	0.07648014	0.047064338	0.050571274	0.27841538	0.07124981	0.31996432
ò	0.06591043	0.08034715	0.04069022	0.109644376	0.096250005	0.047905337	0.12662263	0.061686177	0.3709437
r	0.031311795	0.03225867	0.03188924	0.09263616	0.10045984	0.095652245	0.23085767	0.05773211	0.32720223
r	0.013066053	0.029510185	0.055727664	0.14799428	0.10075131	0.06300947	0.090732165	0.07495981	0.4242491
i	0.06939209	0.069660656	0.07145721	0.08643104	0.10647093	0.076005936	0.07381336	0.101315536	0.3454532
a	0.0102757355	0.0107595725	0.010303619	0.027961642	0.025995614	0.052336436	0.08008954	0.13018942	0.65208846
è	0.004046806	0.004309697	0.0014267204	0.0034213495	0.0031738388	0.010411257	0.063833684	0.2509946	0.65838206
r	0.0077819247	0.008339162	0.003196514	0.0071470165	0.016794613	0.031723224	0.25054267	0.1332105	0.54126436
k	0.007854729	0.016392397	0.0150609035	0.04216247	0.097141355	0.03498831	0.117158495	0.09184597	0.5773954
u	0.0027409696	0.0053641996	0.010185663	0.03044301	0.05137976	0.02222188	0.046429973	0.21667191	0.61456263
t	7.783522e-05	0.00010236224	7.102498e-05	0.00010828591	0.00043581644	0.0020212529	0.007802172	0.7348329	0.25454843
t	0.0008487874	0.0015951863	0.0008004888	0.002054957	0.0048170015	0.007598818	0.073648766	0.13705339	0.7715826
e	5.5617027e-05	7.136017e-05	0.00019117999	0.00036000158	0.0019096198	0.004636563	0.0031767986	0.6468903	0.3427086
g	3.8434555e-05	3.157018e-05	2.6168129e-05	6.763395e-05	0.00017831037	0.00015890622	0.004238164	0.5701018	0.425159
r	0.0007471764	0.0008677972	0.00088779494	0.0006624741	0.0018142756	0.010292265	0.023583837	0.62854815	0.33259627
a	0.003687597	0.0050160117	0.004851725	0.01366336	0.03895236	0.037249397	0.27069974	0.13084976	0.49503005
m	3.095978e-05	1.6055657e-05	5.111912e-05	4.0395615e-05	0.00016757783	0.00057222234	0.003478428	0.7727744	0.22286884
m	0.00010732474	0.00020311841	0.00017370275	0.00040615333	0.0009367924	0.0071542594	0.024221672	0.24138565	0.72541136
è	5.8115647e-06	8.633816e-06	2.4537212e-05	2.4102052e-05	0.00021770466	0.0003697795	0.002430527	0.64157504	0.35534376
n	3.9956187e-05	9.305357e-06	0.00010320017	0.00015505777	0.0004955439	0.00046792303	0.0017826518	0.8220086	0.17493781
a	7.325861e-06	5.440879e-06	2.2148699e-05	1.7568733e-05	0.00014211207	0.00027911615	0.0050147874	0.54974943	0.44476202
s	2.7611804e-05	2.029705e-05	3.9512608e-05	4.3275846e-05	0.0001338881	0.00016819248	0.0043923003	0.67867184	0.31650305
i	0.0036437628	0.0082266815	0.005474364	0.01524622	0.020373233	0.04105135	0.2693122	0.15979196	0.47688025
n	1.7090144e-05	1.155333e-05	2.1387714e-05	1.2798388e-05	6.375286e-05	0.00032200915	0.0031046686	0.73373854	0.26270813
ì	0.00051285315	0.00063363893	0.0007048289	0.00053757423	0.002805353	0.010328817	0.022946907	0.50358266	0.45794743
t	0.00024738224	0.0002720896	0.0005786049	0.00024082871	0.0005716862	0.0017063508	0.005935309	0.7832386	0.20720926
t	0.0006825567	0.0018643393	0.001972838	0.0019235392	0.004821396	0.008959538	0.078155145	0.64786917	0.25375143
a	2.8871977e-05	6.698809e-05	0.00012232366	9.2156246e-05	0.0007038435	0.00067314313	0.009442895	0.39717114	0.59169865
</S>	2.1149428e-05	1.0127729e-05	2.0358768e-05	2.5672036e-05	9.219473e-05	0.00020779959	0.008732123	0.46528763	0.52560294
