 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.06666403	0.06666398	0.06666403	0.066664845	0.06666398	0.06666398	0.06666398	0.06666398	0.06666398	0.06666398	0.06666398	0.06666418	0.06666438	0.066666216	0.06670051
v	0.06594406	0.06568251	0.06563407	0.06566452	0.06562386	0.06562931	0.06563387	0.06566011	0.06563692	0.065686315	0.066496015	0.068534575	0.075636104	0.06594788	0.06658993
ò	0.06634644	0.06634593	0.06634987	0.06640199	0.06634598	0.06635134	0.06635407	0.066386685	0.06634856	0.066432185	0.06765459	0.06738296	0.067436755	0.066453375	0.06740923
s	0.06647165	0.06647216	0.066561274	0.06775978	0.066477485	0.06647333	0.066476315	0.06648103	0.06647262	0.066492446	0.066778064	0.06668657	0.066557765	0.06652822	0.06731131
t	0.06062442	0.06062035	0.060682077	0.061525673	0.060623445	0.06061989	0.060624927	0.060626086	0.06063284	0.06068152	0.06813701	0.07269341	0.07290101	0.068552226	0.11045521
o	0.0666638	0.0666638	0.066663906	0.06666446	0.06666375	0.06666375	0.0666638	0.0666638	0.0666638	0.06666395	0.06666731	0.066670515	0.06667046	0.0666725	0.06668043
d	0.06618777	0.066215046	0.06623556	0.06619509	0.06618761	0.06620428	0.06620509	0.066205345	0.06623055	0.06625967	0.06679387	0.068295464	0.06846653	0.066738755	0.0675794
e	0.066324875	0.06626878	0.06627146	0.066460624	0.06625776	0.06625756	0.066258825	0.06626307	0.06625892	0.066268474	0.066639096	0.06712354	0.06837467	0.06664245	0.06832988
r	0.06611364	0.06612333	0.06613312	0.06612893	0.066110566	0.06612045	0.06612207	0.0661374	0.06613094	0.06618248	0.06698689	0.067515984	0.067548595	0.067624964	0.069020644
f	0.064485	0.06446621	0.0645294	0.06543322	0.06446631	0.0644639	0.06446813	0.064477526	0.06446842	0.064502865	0.066885434	0.068713985	0.070935994	0.06734238	0.0803612
ò	0.06660462	0.06660656	0.06660803	0.06660615	0.06660462	0.06660584	0.06660595	0.0666064	0.066607624	0.06661083	0.06666532	0.06676438	0.06676687	0.06679678	0.06693998
m	0.05961836	0.059768017	0.06001769	0.061644323	0.059630968	0.059752103	0.05977768	0.060062166	0.059866272	0.06064654	0.072431505	0.07778567	0.07284532	0.0632475	0.11290589
u	0.066639155	0.06649949	0.06648305	0.06664079	0.06647083	0.06647007	0.06647062	0.06647134	0.06647058	0.06647194	0.06657061	0.066700295	0.06695604	0.06681168	0.067873545
e	0.06427503	0.06435948	0.06443018	0.064385064	0.064272776	0.06432777	0.06433179	0.06435919	0.06440923	0.06454511	0.06689509	0.071421266	0.07160596	0.06675102	0.07963109
n	0.05943238	0.056991186	0.056784853	0.0603207	0.05644229	0.056483	0.056530938	0.05677125	0.056555614	0.057050522	0.06483445	0.085240126	0.14639401	0.060358077	0.06981065
t	0.06504834	0.064682126	0.06475698	0.066724055	0.06461234	0.06463225	0.0646501	0.0648117	0.06462012	0.0650459	0.071202256	0.070384644	0.07137946	0.06544912	0.07200057
u	0.06598232	0.065991886	0.06600387	0.066055454	0.06598322	0.065999135	0.06600417	0.06606618	0.0660012	0.066175304	0.06883878	0.068467006	0.067139044	0.06625967	0.06903275
t	0.055101946	0.055483937	0.055797305	0.05554556	0.055103965	0.05545909	0.05552505	0.056248266	0.05574747	0.058059867	0.090512075	0.107878126	0.089731686	0.060353916	0.09345174
ò	0.03753905	0.037373904	0.03753384	0.03997972	0.037357513	0.03766565	0.03781933	0.039651953	0.037494224	0.042266548	0.10733074	0.12132666	0.09969876	0.065095454	0.22186676
g	0.03530304	0.035543732	0.038905878	0.06462892	0.03571981	0.03842153	0.039689127	0.05255986	0.036691688	0.06555749	0.11413215	0.14411815	0.093489006	0.051405966	0.15383361
