 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.07142964	0.07142539	0.07142534	0.07142534	0.07142534	0.07142534	0.07142534	0.07142561	0.0714255	0.071425445	0.07142828	0.071440816	0.07142893	0.07144365
p	0.07026525	0.07032215	0.07017069	0.07014965	0.07016192	0.07008402	0.070042856	0.07267241	0.0707476	0.070156775	0.07314232	0.071619794	0.0708372	0.079627335
à	0.071112335	0.07071619	0.071003854	0.07095939	0.070998654	0.07081537	0.070703946	0.07552009	0.07072499	0.0707375	0.07116829	0.07295512	0.070939854	0.07164438
o	0.071008235	0.07101945	0.07116416	0.07114114	0.07116155	0.071065955	0.0710084	0.0736651	0.07102963	0.07104118	0.07126587	0.07128583	0.071117155	0.07302639
v	0.07063546	0.07025333	0.070266254	0.07025795	0.07026443	0.07023152	0.070214	0.07127005	0.070394546	0.07032653	0.072377145	0.07937584	0.07110179	0.07303112
r	0.071120426	0.07088532	0.07102282	0.07100158	0.071020335	0.07093293	0.07088013	0.073201224	0.07090804	0.07093201	0.07149745	0.07416311	0.07118801	0.07124659
ì	0.0713863	0.07138717	0.07140504	0.07140226	0.07140466	0.071393274	0.07138635	0.07169168	0.07138668	0.07141283	0.071406566	0.07140117	0.07142264	0.07151337
s	0.07014745	0.070215665	0.07062134	0.07055208	0.070612445	0.07032691	0.0701543	0.07778317	0.070273325	0.07022102	0.07088108	0.0703604	0.07041222	0.077438615
k	0.065691866	0.0657233	0.06648199	0.06635607	0.06645613	0.06598139	0.06569137	0.07741717	0.065758005	0.07652649	0.0727726	0.070425324	0.078837365	0.09588092
o	0.07138148	0.07137451	0.07139619	0.07139281	0.0713958	0.07138192	0.07137348	0.07174543	0.07137396	0.071376465	0.07138349	0.071405604	0.07145258	0.071566224
n	0.07088962	0.070967816	0.070917584	0.07091288	0.07091526	0.07089817	0.07088946	0.071455315	0.07108627	0.07091499	0.07171775	0.071418636	0.071247645	0.075768575
t	0.06960923	0.06907502	0.070738986	0.07048465	0.070709355	0.069654815	0.06900554	0.09318989	0.06900528	0.06908498	0.06922833	0.06982764	0.06923964	0.07114665
a	0.0713278	0.07132997	0.07137015	0.07136378	0.07136933	0.07134336	0.07132752	0.0720275	0.071330026	0.07138818	0.07138393	0.071365245	0.07141034	0.07166282
n	0.069310114	0.06977525	0.069346555	0.069340155	0.06933523	0.06932471	0.069327034	0.070170626	0.07044817	0.06942479	0.07372964	0.07079208	0.07103646	0.08863918
a	0.06956606	0.067480184	0.07033149	0.06989793	0.07028102	0.0684761	0.06735607	0.10462969	0.06736902	0.06744606	0.067880414	0.069065414	0.06777914	0.07244147
f	0.067612104	0.06785266	0.067303315	0.067293145	0.06728858	0.06726563	0.067267075	0.0691742	0.06885575	0.06760354	0.07575196	0.0795154	0.07095133	0.09626532
u	0.066465914	0.06521059	0.0667483	0.06651284	0.066721216	0.065744005	0.06515037	0.08869403	0.06546327	0.065805174	0.072107784	0.09744567	0.0694473	0.07848353
r	0.0649318	0.065143086	0.064926006	0.06490451	0.06491744	0.0648288	0.06479655	0.07065569	0.06593803	0.065683015	0.074396245	0.07787279	0.06991707	0.121088974
n	0.055442657	0.055717517	0.062437426	0.061448842	0.06232482	0.05811768	0.055432674	0.12490783	0.055876005	0.059694048	0.06779623	0.07840423	0.07117804	0.13122205
o	0.06396485	0.06437393	0.06475545	0.0646467	0.06474048	0.0642726	0.064021	0.083325066	0.06522326	0.0656084	0.075610556	0.06703648	0.06836157	0.124059685
k	0.063905045	0.06630498	0.06290958	0.0628794	0.062821284	0.06283538	0.06289955	0.064107746	0.071274206	0.06308169	0.093190864	0.078674085	0.0677945	0.117321655
a	0.06170845	0.060782764	0.06421869	0.06368167	0.064155474	0.061903574	0.060514484	0.10839478	0.06118597	0.062090978	0.070628546	0.08467144	0.06877995	0.10728326
k	0.055817965	0.056420334	0.056526236	0.056333616	0.056482434	0.05569239	0.055262405	0.08462279	0.0585776	0.057356015	0.078803435	0.06923177	0.06579352	0.19307955
à	0.050867636	0.050462734	0.052719403	0.052339196	0.052681528	0.051034085	0.050089706	0.10529251	0.052223686	0.054442804	0.08629689	0.12044652	0.08161348	0.13948981
n	0.03266706	0.036295597	0.068028346	0.06549639	0.06781697	0.05261197	0.033383414	0.17108588	0.035916727	0.041706074	0.069792755	0.04582676	0.055544678	0.2238274
n	0.04432078	0.047536593	0.09101238	0.08761562	0.090647325	0.07056352	0.04370791	0.13094428	0.04330109	0.045353748	0.048205093	0.04895159	0.049948573	0.15789148
i	0.057790235	0.058229275	0.0652448	0.064208284	0.06512902	0.060701963	0.05787721	0.13257618	0.058339287	0.06004481	0.066801764	0.060558613	0.06308419	0.12941438
t	0.04770177	0.056469813	0.049321085	0.049083505	0.049089905	0.048409585	0.048146598	0.07465065	0.06840349	0.049751468	0.12638752	0.07090595	0.057191808	0.20448685
o	0.05186937	0.05144758	0.06292952	0.061298378	0.06272743	0.05567238	0.050890855	0.12739433	0.051192883	0.06468953	0.06507788	0.0645117	0.070794165	0.15950401
t	0.035938643	0.041899692	0.037178036	0.036972538	0.037021935	0.036319807	0.036055725	0.07481662	0.051394224	0.040302657	0.12110489	0.061221592	0.05764195	0.3321317
s	0.026293619	0.024784423	0.037572633	0.03607895	0.037435826	0.030044897	0.024158739	0.13093153	0.026832534	0.055647545	0.09284917	0.09695859	0.09977494	0.28063667
o	0.05745167	0.05801777	0.058498424	0.058364153	0.05848722	0.057865128	0.05757396	0.093393594	0.059740238	0.063414276	0.08519708	0.065362304	0.07118673	0.15544744
m	0.02408746	0.03840178	0.02523601	0.025052216	0.024863804	0.024610395	0.024746846	0.052545827	0.05638178	0.02854732	0.1508208	0.0712626	0.058695275	0.39474785
ì	0.048503075	0.0408631	0.044254497	0.043598086	0.04415989	0.04137899	0.0396781	0.10176922	0.04396753	0.04421012	0.10138398	0.17517528	0.08166943	0.1493887
k	0.016747884	0.027975915	0.04385975	0.04319812	0.043807745	0.03702276	0.018478824	0.1320115	0.038429815	0.03491971	0.13142803	0.06383309	0.05757734	0.31070948
a	0.028742861	0.029833855	0.056516316	0.054353166	0.056268714	0.043710288	0.027500432	0.09154019	0.027692044	0.037995663	0.043238215	0.04221663	0.053335756	0.40705582
l	0.022604015	0.03476872	0.029428741	0.02848423	0.02896093	0.025306176	0.022955384	0.08851964	0.05007502	0.028872421	0.15218593	0.081128925	0.062388923	0.34432092
ò	0.040326376	0.03721752	0.06408473	0.06139045	0.0637826	0.049580045	0.03526995	0.11429117	0.036019273	0.041027386	0.05581452	0.08138573	0.05929221	0.260518
c	0.011807716	0.027775412	0.033776328	0.033590917	0.033616457	0.031018374	0.014047773	0.09203697	0.031020528	0.027516214	0.1251885	0.074347414	0.08146295	0.38279447
e	0.01993176	0.018151715	0.03672478	0.035695177	0.036560565	0.0298523	0.015548401	0.051787276	0.015571906	0.035604548	0.040337972	0.048792906	0.058654517	0.5567861
e	0.009973384	0.025667872	0.0166732	0.01587444	0.015921187	0.013076394	0.010907522	0.060754523	0.04025573	0.019110303	0.1393257	0.09752218	0.093514085	0.44142345
n	0.013399043	0.009558542	0.010531355	0.010235444	0.01028074	0.008613157	0.0045030983	0.028065866	0.01425446	0.0074751195	0.1314023	0.14951131	0.081736274	0.5204333
i	0.035495453	0.018597795	0.032107424	0.031847768	0.03216713	0.029024323	0.01306289	0.085915335	0.017200017	0.023556625	0.11047102	0.16993988	0.100425124	0.3001892
t	0.0044220802	0.010663586	0.008107992	0.008687244	0.008427119	0.007088434	0.0046068765	0.0223162	0.02874585	0.008604028	0.100516506	0.21819256	0.12844697	0.44117457
s	0.004591755	0.0032132196	0.00537996	0.0060749226	0.006202506	0.004814698	0.0032058596	0.014873874	0.011984922	0.014341358	0.16977993	0.1689099	0.277482	0.30914512
è	0.007550824	0.030359823	0.025116367	0.028031414	0.027124722	0.01884968	0.021806551	0.06876319	0.1042049	0.033416502	0.14413396	0.13190997	0.14715458	0.21157749
r	0.0021777586	0.024477795	0.02081976	0.023412343	0.01759769	0.018901007	0.024616867	0.025530886	0.03415402	0.02156639	0.042918283	0.09962762	0.21136701	0.43283254
o	0.0031922506	0.0058133765	0.007636931	0.007472354	0.007478068	0.0070855166	0.0032368766	0.018766785	0.005048692	0.021339988	0.078132145	0.07700893	0.22023396	0.5375541
p	0.0004673654	0.0018071814	0.002033823	0.0020743716	0.0016391447	0.0018275651	0.0012065681	0.0045637484	0.002326677	0.0049484717	0.007511991	0.012922975	0.29208192	0.66458815
u	0.0049225665	0.00697172	0.0040958016	0.004023928	0.003966648	0.0039286055	0.0024394745	0.011360282	0.0063229003	0.004504364	0.08279005	0.100998186	0.3951625	0.36851296
s	7.575547e-05	0.00016730867	0.00014565336	0.0001526769	0.00011405935	0.00011878816	0.00013597845	0.00042047296	0.0005147912	0.0002416143	0.0021205947	0.013990608	0.5727815	0.40902013
t	0.00076541875	0.0011429226	0.00089378026	0.001047277	0.0010438325	0.0008817333	0.00090663834	0.0022735356	0.0057886676	0.006076987	0.061984573	0.102359645	0.46987405	0.3449609
è	0.0003294986	0.0035266986	0.005766486	0.00548986	0.0042029703	0.0051860223	0.0034908692	0.0041232347	0.0035155248	0.009065521	0.017668216	0.095193066	0.528674	0.31376806
i	0.00032518368	0.001278073	0.0022944282	0.00227996	0.002230715	0.0022458974	0.0022732406	0.0031421452	0.0023133734	0.0056379316	0.0047383057	0.028667344	0.6303189	0.31225446
</S>	3.73271e-05	3.4248405e-05	6.170678e-05	6.9491165e-05	6.7853376e-05	5.844922e-05	6.775884e-05	0.00017066035	7.0516326e-05	0.0001911337	0.0005575293	0.0082540475	0.5674047	0.4229546
