 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.08332066	0.0833206	0.083320536	0.0833206	0.083320536	0.083320536	0.0833206	0.0833206	0.083320856	0.08332359	0.08332512	0.083465725
m	0.08022526	0.08021534	0.080237135	0.08021412	0.0802148	0.08039124	0.08047617	0.080640085	0.080383636	0.08084942	0.0814417	0.11471117
a	0.08212064	0.08209753	0.08207586	0.08206841	0.08206829	0.08208362	0.08215499	0.08227385	0.082829535	0.089020826	0.08839372	0.08281273
r	0.0814408	0.081429996	0.08143135	0.08142576	0.08142639	0.081451796	0.0814942	0.08208594	0.08200525	0.0852122	0.08492514	0.09567116
ì	0.082877226	0.08287665	0.08287823	0.082897015	0.08292991	0.08288664	0.08288728	0.083531186	0.08312824	0.083418146	0.08360993	0.086079516
o	0.07793328	0.077932216	0.07793614	0.07794886	0.07797539	0.077958375	0.077967	0.07808725	0.07801192	0.07802835	0.07829043	0.1419308
t	0.08149525	0.081480205	0.08147225	0.08146168	0.08146467	0.08155353	0.081622005	0.08166224	0.08178457	0.08423995	0.08452541	0.09723828
è	0.08001364	0.08000759	0.07999807	0.08005357	0.08015318	0.08002914	0.080034025	0.08532718	0.082111195	0.08462441	0.08370413	0.10394386
l	0.06691345	0.06691182	0.066964924	0.06762699	0.068778954	0.06729003	0.0672042	0.103550084	0.08271602	0.09182677	0.08554541	0.16467133
i	0.08261532	0.08261217	0.082616076	0.08272444	0.082894765	0.08263039	0.08263745	0.08385303	0.08306221	0.084183335	0.08480677	0.085364066
f	0.07529474	0.07527412	0.07533002	0.075296864	0.07532824	0.07567946	0.07585837	0.07988344	0.077010766	0.0788641	0.0791672	0.15701263
a	0.08262003	0.082616314	0.08261795	0.0827313	0.08292581	0.08263882	0.082638256	0.08319063	0.08296308	0.08437539	0.08441717	0.08626519
m	0.05318665	0.053165797	0.05321499	0.053176105	0.053180162	0.05352441	0.05369758	0.054603152	0.053807124	0.055899344	0.060815264	0.4017294
è	0.075025015	0.074926056	0.07494052	0.074912965	0.07497781	0.07521529	0.075623594	0.07908765	0.07929791	0.10720558	0.111917086	0.0968705
n	0.04253645	0.042550467	0.042786155	0.04646165	0.052190322	0.043864537	0.043464582	0.07664061	0.058423858	0.06707262	0.06429994	0.41970885
o	0.07986605	0.07987129	0.07990305	0.08065413	0.081922494	0.0800363	0.07994195	0.08029342	0.08006244	0.08027609	0.08064631	0.116526425
a	0.04488717	0.0445814	0.045421448	0.04460433	0.044541284	0.05053839	0.05328576	0.053761613	0.048022836	0.05682189	0.072199196	0.44133464
p	0.046821345	0.046336167	0.044727884	0.045035996	0.046069425	0.046812877	0.04812927	0.054794893	0.051140238	0.08910933	0.1067999	0.3742227
p	0.07222415	0.07228053	0.072439365	0.08112712	0.093867674	0.07353556	0.07218476	0.07630794	0.07465911	0.08259824	0.083128974	0.14564656
