 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.052631274	0.05263079	0.05263063	0.05263079	0.05263063	0.05263083	0.05263059	0.05263115	0.05263059	0.05263059	0.05263095	0.05263059	0.05263059	0.05263063	0.05263071	0.052632276	0.052632235	0.052631352	0.0526428
d	0.05199249	0.051901814	0.051868483	0.052623425	0.05190332	0.052667085	0.0518933	0.05367681	0.051864963	0.05186405	0.053150997	0.051862866	0.05189445	0.051965248	0.052341342	0.052349687	0.052481852	0.052526318	0.059171572
i	0.052315827	0.052244946	0.05221821	0.052462798	0.052227173	0.052477047	0.052223668	0.052810974	0.052214544	0.05221411	0.05263668	0.05221343	0.052220598	0.05223897	0.052386284	0.054314755	0.05428062	0.053088784	0.053210597
k	0.05244527	0.05244247	0.05244139	0.05244411	0.05244139	0.052444313	0.05244135	0.05244823	0.052441273	0.05244119	0.052446272	0.05244131	0.05244247	0.05244563	0.052446313	0.052806422	0.052810974	0.052643105	0.055086434
ì	0.052275263	0.052249547	0.052240856	0.052533586	0.05225473	0.05255058	0.052250862	0.052945167	0.052240063	0.052239582	0.052739237	0.052238744	0.052246876	0.05226785	0.05243716	0.05397599	0.053953674	0.05304904	0.053311184
m	0.05239596	0.05239596	0.052397396	0.052770376	0.05241699	0.05279192	0.052412193	0.053291082	0.052398317	0.05239796	0.053030536	0.05239692	0.052408233	0.052433945	0.052629173	0.052417148	0.052448712	0.052453835	0.054113366
m	0.05239572	0.052366827	0.05235716	0.05278101	0.052377895	0.052805535	0.052372303	0.053374458	0.05235648	0.052356	0.05307753	0.05235444	0.052362513	0.052389923	0.052627325	0.052935623	0.05291059	0.0530362	0.052762486
u	0.05260926	0.05260914	0.05260914	0.05260958	0.05260914	0.05260962	0.052609097	0.052610263	0.052609097	0.052609097	0.052609943	0.052609097	0.052609097	0.052611068	0.05260942	0.05261472	0.05261508	0.052614477	0.053013667
e	0.0517202	0.051718622	0.05171775	0.05171996	0.051717713	0.05172012	0.051717833	0.051723354	0.051717672	0.051717594	0.0517217	0.05171799	0.051718347	0.051796768	0.05172063	0.051849514	0.05187563	0.05198577	0.068422794
m	0.053783145	0.052160557	0.051513746	0.05186152	0.05144568	0.051883522	0.051431634	0.052477974	0.05141523	0.051414292	0.05216784	0.051412996	0.05142555	0.05146327	0.051737465	0.057171457	0.05707623	0.053845346	0.05431256
