 	il	morto	vuole	pianto	</S>
t	0.19983897	0.19982402	0.1998597	0.20019162	0.20028573
o	0.18526925	0.1856098	0.18546683	0.18866152	0.25499263
n	0.18989806	0.19210425	0.19605705	0.20236716	0.21957348
a	0.15923366	0.15990384	0.1607059	0.17129532	0.3488613
p	0.19241	0.1951316	0.20284656	0.20049159	0.20912026
e	0.16905834	0.16904415	0.17134753	0.18063833	0.30991164
s	0.18176855	0.18410407	0.19651018	0.20831269	0.2293045
a	0.05538551	0.05574526	0.08037791	0.12253054	0.68596077
m	0.10742296	0.16230975	0.2551242	0.15300696	0.3221361
m	0.07679672	0.05962423	0.21051362	0.2959279	0.35713753
è	0.08546557	0.13325241	0.20289059	0.17079143	0.40760005
n	0.013668761	0.021933926	0.028786393	0.023193145	0.9124177
o	0.12942448	0.1478181	0.17218883	0.14645891	0.4041097
t	0.06794845	0.10959111	0.14275569	0.17117259	0.50853217
è	0.007590367	0.010915706	0.026267111	0.13106722	0.8241596
l	0.065273285	0.06871862	0.08068019	0.13800254	0.6473254
i	0.008973153	0.023128625	0.030612294	0.22535883	0.71192706
g	0.005270488	0.004297114	0.0069490536	0.095029406	0.88845396
l	0.018165382	0.025616003	0.06638925	0.067462504	0.8223669
e	0.0073237796	0.0063844523	0.018144777	0.062482327	0.90566474
m	0.0028216133	0.00096589664	0.002404355	0.72761273	0.26619533
m	0.005715344	0.0072613894	0.006642656	0.3363484	0.6440322
è	0.00066491554	0.00015041487	0.0008223326	0.100535676	0.8978267
n	0.0009327081	0.00051690324	0.0012157251	0.39283746	0.60449725
o	0.0010273383	0.0004324167	0.00264171	0.3530317	0.64286685
</S>	0.0062413104	0.000794825	0.008781503	0.6683053	0.31587708
