 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.045453943	0.045454774	0.045453943	0.045453805	0.045455296	0.045454394	0.045453876	0.045453977	0.045453943	0.045453876	0.04545377	0.04545377	0.04545377	0.045453805	0.04545377	0.04545377	0.045454983	0.045453876	0.045454048	0.045459352	0.045454983	0.04545828
m	0.044335943	0.044410996	0.0443377	0.044324175	0.04770836	0.045758363	0.044551395	0.04480756	0.04476031	0.04457295	0.0443351	0.044372797	0.04433266	0.044468943	0.044553366	0.04804532	0.04467604	0.047167975	0.044688586	0.04598985	0.04508147	0.052720137
à	0.0446206	0.045066766	0.0446366	0.044550117	0.044751137	0.044629246	0.04455739	0.044571605	0.044568952	0.044557665	0.044544272	0.044547025	0.04454495	0.044553887	0.04456453	0.04489261	0.044749465	0.045137927	0.045198336	0.059739396	0.045630712	0.045386836
n	0.044704158	0.044705387	0.044704296	0.044704977	0.04775638	0.045996256	0.044910125	0.045140553	0.045098074	0.04492952	0.044707775	0.044736777	0.044710845	0.044793744	0.044862043	0.04725614	0.044742137	0.046624664	0.044860743	0.04496587	0.04514469	0.049944848
a	0.045090117	0.045097858	0.045090564	0.045090217	0.04873035	0.046635468	0.045336097	0.045611635	0.045561206	0.04535869	0.0450896	0.045126356	0.04509617	0.045161866	0.045104977	0.045160554	0.045101643	0.04513982	0.045112446	0.045224547	0.045532882	0.045546886
c	0.045349356	0.045350704	0.04534911	0.04534887	0.045380782	0.045361985	0.045350842	0.045353126	0.045352675	0.04535098	0.04535126	0.045353126	0.0453497	0.045362365	0.04536292	0.045586176	0.045490842	0.045538206	0.04540627	0.04581847	0.045480814	0.04635145
e	0.04492725	0.04498199	0.044929482	0.044920158	0.04927345	0.046775687	0.04521576	0.04554724	0.045486502	0.045242947	0.044918958	0.044963222	0.044926908	0.04500643	0.04493908	0.045032226	0.04494933	0.04501746	0.045061063	0.04626666	0.045599323	0.04601889
o	0.045209385	0.04521263	0.04520928	0.045208696	0.045344174	0.045264985	0.04521746	0.045227498	0.045225564	0.045218356	0.045210697	0.0452128	0.045209523	0.04522553	0.045244202	0.04581956	0.045422565	0.045678515	0.045284018	0.045722444	0.045602813	0.048029333
c	0.042483352	0.04468681	0.04256401	0.042131133	0.046634063	0.04403729	0.04241262	0.04275593	0.04269299	0.04243845	0.042107422	0.04215673	0.04211398	0.042256035	0.042282224	0.044930417	0.042712767	0.045185804	0.044045586	0.084214404	0.046420757	0.048737213
i	0.044083375	0.044237446	0.044089057	0.044060946	0.049091063	0.046213575	0.044403505	0.044788927	0.044718113	0.044435225	0.044060912	0.04411106	0.044068173	0.044189446	0.044230495	0.04675497	0.044202056	0.046264444	0.044554006	0.052173667	0.04544714	0.04982242
ù	0.04455621	0.04458753	0.044556856	0.044551384	0.04497438	0.044726368	0.044578414	0.04460924	0.044603553	0.044580657	0.04455509	0.044560593	0.044552643	0.044624556	0.044698633	0.04707923	0.04467405	0.04658157	0.044958495	0.050112754	0.04642847	0.05084936
r	0.034261476	0.03491268	0.034295365	0.0342349	0.0866682	0.074138984	0.046388373	0.05594481	0.05443513	0.047311496	0.034205817	0.03630261	0.03458479	0.03831542	0.03541951	0.04306482	0.03484299	0.040844627	0.035324406	0.04149632	0.054764304	0.068243
i	0.041553378	0.04158113	0.041556455	0.041564256	0.07102915	0.05684143	0.044355236	0.047308106	0.046780784	0.04460449	0.041557975	0.041984346	0.041634746	0.042392667	0.041731898	0.042274844	0.041681338	0.042066973	0.04250923	0.04676401	0.047252156	0.050975345
e	0.04476003	0.044764917	0.044759415	0.044758733	0.04531561	0.044990618	0.044795047	0.04483618	0.044828553	0.044798534	0.04476611	0.04477509	0.04476191	0.04482226	0.044863794	0.046533875	0.045853063	0.046123683	0.044984132	0.0459636	0.045772012	0.05217287
n	0.041242395	0.04470778	0.041370597	0.04068299	0.050260898	0.04489958	0.041336644	0.042105366	0.04196509	0.04139721	0.04064905	0.0407592	0.04066245	0.040962394	0.040955707	0.04541089	0.04144126	0.045425303	0.043095313	0.09119201	0.0473709	0.05210692
è	0.039453313	0.039699636	0.03946499	0.039434716	0.07393581	0.058526378	0.043123968	0.046933323	0.046259336	0.04345142	0.039435405	0.03999849	0.039529506	0.040648438	0.0402132	0.04917718	0.03969591	0.046914883	0.04032823	0.043857414	0.046541303	0.063377194
e	0.03360121	0.033641867	0.0336069	0.033630982	0.075470835	0.06095772	0.04000762	0.045995258	0.044971652	0.040556934	0.033690616	0.034674726	0.033820104	0.036315136	0.03735647	0.06787703	0.03447994	0.062467404	0.037172128	0.037874237	0.046378005	0.09545329
n	0.039161045	0.039912257	0.03918361	0.039042793	0.054126203	0.0460304	0.040210906	0.041503098	0.041266672	0.04032122	0.039099514	0.039292395	0.03908368	0.039894752	0.040557213	0.05938417	0.041103754	0.05567682	0.04160487	0.05719676	0.045519613	0.08082823
è	0.038474917	0.03896113	0.03849582	0.03842168	0.075501636	0.059728626	0.042691074	0.047025397	0.04626463	0.0430659	0.038416166	0.039075173	0.038529083	0.039794546	0.039129857	0.046736114	0.038724322	0.044828594	0.040194515	0.050039716	0.04768525	0.06821592
n	0.028995018	0.029067934	0.0290061	0.029053677	0.07441406	0.06417233	0.04016819	0.048681147	0.047328826	0.04103491	0.029182212	0.03104305	0.029421257	0.034345828	0.036634624	0.072283834	0.030902758	0.06766308	0.0362105	0.037143495	0.051925056	0.111322135
o	0.03581874	0.036144264	0.035840526	0.035840284	0.089569226	0.075975016	0.047590367	0.057104193	0.055584975	0.04849669	0.035806857	0.03781095	0.03617458	0.039644677	0.036555085	0.03780472	0.036312424	0.03705657	0.036544546	0.038262814	0.054739747	0.055322792
s	0.04058496	0.040610824	0.04057917	0.0405757	0.045478147	0.042677026	0.040910855	0.041290052	0.04121845	0.040945955	0.040653538	0.040725004	0.040607538	0.041189782	0.04203173	0.060737044	0.043296408	0.056797016	0.04284632	0.049222812	0.043276325	0.08374539
c	0.028328577	0.028779536	0.028349875	0.028290907	0.06437926	0.052231193	0.034001723	0.039288074	0.03839522	0.034478854	0.028288273	0.029200539	0.028443184	0.030224433	0.029457685	0.04113502	0.029046647	0.03883877	0.043606345	0.09916768	0.05724442	0.16882381
e	0.045235567	0.045237634	0.0452357	0.0452357	0.046545684	0.04578447	0.045322306	0.04541975	0.045401838	0.0453304	0.045236014	0.04524875	0.045237947	0.045265634	0.045263115	0.045650218	0.04527313	0.045547344	0.045282766	0.04545653	0.04545081	0.04633869
r	0.041519426	0.041529346	0.041511703	0.041510623	0.044157565	0.042626366	0.041686002	0.041885376	0.041847978	0.041703623	0.041583717	0.041647095	0.04153825	0.041987665	0.042280678	0.053244933	0.046237133	0.050834045	0.043282636	0.050674666	0.044831295	0.08187993
r	0.03318391	0.033262637	0.03319224	0.03321101	0.07567194	0.06141763	0.039955035	0.046185814	0.045135513	0.04051571	0.033198975	0.034284644	0.03339293	0.035351023	0.033859786	0.038497653	0.03371543	0.037317384	0.041396845	0.07436349	0.0555225	0.10736787
