 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.09090807	0.09090939	0.090907864	0.09090793	0.09090779	0.09090779	0.09090779	0.09091091	0.09090814	0.090908766	0.09091556
d	0.09079719	0.090885624	0.090787634	0.091029346	0.09078168	0.090787776	0.090785004	0.09090782	0.09079131	0.09082317	0.0916234
ì	0.09090176	0.09091668	0.09089933	0.0908992	0.09089913	0.09089913	0.09089941	0.09092951	0.09090308	0.090912655	0.090940125
s	0.09067053	0.09067095	0.09067178	0.09071897	0.09067275	0.0906778	0.090691224	0.0919217	0.09070291	0.09076224	0.091839194
o	0.09030605	0.09030908	0.09030647	0.090347886	0.09030564	0.09030647	0.09032314	0.09046756	0.090806045	0.09512371	0.09139795
n	0.09043169	0.09043224	0.090432584	0.09043956	0.090436935	0.09044611	0.09047944	0.093368955	0.090506375	0.09063462	0.09239149
t	0.09078288	0.091404825	0.09068735	0.09104263	0.090670116	0.09067856	0.09067281	0.090714544	0.09070395	0.09088309	0.09175921
a	0.09090151	0.090901785	0.09090151	0.09090526	0.09090151	0.09090158	0.090901785	0.09091823	0.09090387	0.090920724	0.0909423
o	0.08876432	0.08876811	0.088767774	0.0887671	0.088788025	0.088828474	0.08897953	0.101989076	0.08910983	0.08967036	0.097567335
n	0.0882557	0.094458714	0.087216586	0.08756796	0.08712248	0.087164834	0.087285146	0.10129403	0.08886583	0.09194305	0.09882564
a	0.08941104	0.09171534	0.08905675	0.09046706	0.08899229	0.089030996	0.089021154	0.09091757	0.08965565	0.09151663	0.100215554
d	0.085345306	0.085590154	0.08531282	0.0853369	0.08535103	0.08544296	0.085759975	0.113829106	0.086668335	0.0893937	0.11196975
e	0.088088155	0.08913956	0.08794096	0.089299664	0.08790085	0.08793767	0.08795445	0.094420396	0.09062396	0.09875639	0.097937934
r	0.08504548	0.08512597	0.08503892	0.085056044	0.0850726	0.08514792	0.085410126	0.1083076	0.08602387	0.08784417	0.12192727
f	0.082020655	0.08231982	0.08204295	0.08541269	0.08197462	0.08206642	0.08217174	0.08803494	0.08762926	0.12924805	0.1170789
ò	0.089938775	0.0899396	0.08994042	0.08994159	0.08994914	0.08996678	0.0900318	0.0956426	0.09008939	0.09034957	0.09421039
m	0.063975744	0.063990824	0.06407021	0.06681774	0.06420732	0.06466027	0.06609858	0.16387948	0.072433084	0.07959923	0.2302676
m	0.089384295	0.090908475	0.089141786	0.0896512	0.08910718	0.08912009	0.08913743	0.08991718	0.089934744	0.09599205	0.09770558
u	0.090422444	0.09042362	0.090422794	0.09044349	0.09042313	0.09042521	0.090430446	0.09090997	0.09045446	0.0905572	0.09508722
o	0.061288197	0.061384693	0.061371304	0.061327487	0.06187374	0.06286605	0.06657148	0.23430426	0.069487475	0.08268429	0.1768411
n	0.064509414	0.10022694	0.056804325	0.062116105	0.055995505	0.056362614	0.057115518	0.16973874	0.068081684	0.0938941	0.2151551
ì	0.07460642	0.0822956	0.07350339	0.08299619	0.07319801	0.07354502	0.07357605	0.09186027	0.07740735	0.09382046	0.20319124
c	0.04216987	0.042223442	0.0442964	0.089921035	0.042577825	0.046663728	0.047118463	0.16939771	0.051849566	0.10000261	0.32377926
h	0.04881624	0.052719515	0.048764832	0.07140614	0.04813743	0.048820525	0.04960564	0.067794554	0.08555434	0.21362758	0.26475316
a	0.08935297	0.08936443	0.08936859	0.09016701	0.089356795	0.08938625	0.08941053	0.09200932	0.08971665	0.09223352	0.09963391
p	0.03728609	0.037543397	0.037574865	0.0385618	0.039109364	0.0422391	0.053282022	0.2083164	0.061646275	0.101429924	0.34301075
à	0.07671683	0.13220252	0.050160963	0.079686865	0.045756064	0.04686584	0.04617591	0.06791308	0.051807407	0.06895729	0.33375722
r	0.03224813	0.032713756	0.038288824	0.08572222	0.032964922	0.041873213	0.039840996	0.21020563	0.047892306	0.11213319	0.32611677
o	0.021431785	0.02327758	0.027331896	0.058476277	0.021535588	0.028227918	0.027570127	0.050744213	0.09073548	0.15324974	0.4974194
n	0.010674732	0.010782583	0.0110195195	0.018803816	0.011305153	0.01276502	0.016367447	0.069963604	0.024313945	0.05299895	0.7610052
t	0.058724687	0.073103294	0.03718445	0.06360732	0.021129368	0.0273235	0.022808136	0.03541604	0.03149379	0.08246025	0.5467491
a	0.06526938	0.065428324	0.06581357	0.087787345	0.065439805	0.066362105	0.06695355	0.14418612	0.06827727	0.07716184	0.22732066
