 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.07142474	0.07142223	0.07142206	0.07142206	0.071422115	0.071422115	0.07142206	0.071422115	0.071422115	0.071422115	0.071423315	0.07146081	0.07143318	0.071458966
à	0.070486225	0.07034836	0.07035266	0.070352875	0.07065399	0.070320405	0.07062764	0.070346646	0.07039153	0.07046079	0.07047961	0.07256347	0.073403925	0.07921189
b	0.07060383	0.070462845	0.070455536	0.07053933	0.070777334	0.070459455	0.07074472	0.07045656	0.070571035	0.070494026	0.0706746	0.07608011	0.07137339	0.07630717
b	0.07106975	0.071002975	0.07099724	0.07103147	0.071045786	0.0710013	0.07104031	0.07099794	0.071038574	0.071005635	0.07113826	0.07507692	0.071262226	0.072291665
e	0.07118179	0.07118217	0.07118189	0.071189284	0.071215846	0.07118255	0.07122617	0.07118358	0.07119846	0.07123106	0.07130022	0.07179318	0.071925804	0.073007934
t	0.071291715	0.071293235	0.071294	0.07129873	0.07137514	0.07129111	0.07137454	0.0712934	0.07130635	0.07130793	0.071313694	0.07156048	0.07151463	0.07248509
o	0.07035437	0.070344985	0.0703445	0.070359364	0.07039201	0.070346005	0.07046374	0.0703533	0.0703984	0.07061115	0.070948705	0.07223564	0.07440019	0.07844766
à	0.07109879	0.07110042	0.07110221	0.071106926	0.07121535	0.07109586	0.07121904	0.071100794	0.07112	0.07112771	0.07113422	0.07155939	0.072086155	0.07393313
t	0.07032588	0.070090786	0.07008057	0.07023344	0.07055611	0.07009308	0.07051209	0.070082605	0.070285544	0.07013053	0.070329905	0.07614955	0.07134457	0.079785354
t	0.07006801	0.06961233	0.06959427	0.06975699	0.06983505	0.069615036	0.06986799	0.06960526	0.06981812	0.06980618	0.07023173	0.07648341	0.07310392	0.08260168
o	0.070758455	0.070758566	0.07075872	0.07076785	0.07083056	0.070759155	0.07086862	0.07076385	0.07079382	0.070917726	0.071108215	0.07161471	0.07349967	0.0758
k	0.07006168	0.070076965	0.070087984	0.070095845	0.070540376	0.07005286	0.07052348	0.070080176	0.07015256	0.0702135	0.07019399	0.07105556	0.07453801	0.08232704
o	0.06826625	0.06819967	0.06819473	0.068301424	0.068483315	0.06820581	0.06855897	0.0682067	0.0683778	0.06855572	0.06911825	0.07462644	0.07790513	0.094999835
r	0.06940042	0.06937835	0.06938528	0.06939846	0.069910005	0.06934157	0.069966085	0.0693766	0.06945827	0.06954258	0.069709055	0.07662926	0.07477737	0.08372662
à	0.06545591	0.065439686	0.065439135	0.065682426	0.06572815	0.0654704	0.06599758	0.06547349	0.065860815	0.06645845	0.067807235	0.07490972	0.085221514	0.11505545
s	0.06968777	0.06969681	0.06970888	0.07004084	0.070683464	0.069724515	0.07139607	0.069712654	0.07014833	0.06983946	0.06986083	0.07001055	0.07166063	0.08782925
i	0.038928088	0.038990896	0.039043855	0.04002804	0.04195661	0.039153628	0.049573198	0.039987165	0.043994814	0.06466132	0.08742854	0.11937535	0.16242886	0.19444966
k	0.066644296	0.06673089	0.06679022	0.06702877	0.070654094	0.066625684	0.070961155	0.066756345	0.06739901	0.067542225	0.06741053	0.068412304	0.07213238	0.11491203
o	0.056298554	0.055479117	0.05545246	0.05594634	0.055962812	0.05551803	0.056874897	0.05556672	0.05645266	0.058627583	0.06273613	0.08346499	0.1120532	0.17956655
r	0.06354808	0.06354085	0.063586876	0.06372276	0.06596994	0.06343405	0.06720756	0.06356355	0.06397792	0.06419158	0.06429466	0.07268816	0.0815126	0.13876142
à	0.045645937	0.045523804	0.045533214	0.046672575	0.046484232	0.045687713	0.04824399	0.04574869	0.047704052	0.05176816	0.05929487	0.08819562	0.13468814	0.24880905
s	0.059226338	0.059276517	0.059348337	0.06123613	0.06382589	0.059435055	0.072846755	0.05940233	0.061726253	0.060056202	0.060255617	0.060626503	0.06839978	0.19433828
i	0.029738806	0.029854015	0.029986138	0.032824315	0.037027206	0.030314017	0.053425413	0.032278508	0.042421855	0.077715315	0.10257839	0.14656314	0.15113413	0.2041388
s	0.047014903	0.04742632	0.047711868	0.048507646	0.060827	0.04690945	0.06831224	0.047572073	0.049898524	0.05108659	0.050365638	0.054373134	0.071867034	0.30812752
i	0.031322096	0.030370787	0.030350499	0.031576604	0.03318162	0.030493313	0.03663444	0.030778466	0.033592913	0.042425394	0.055939335	0.12655771	0.14831403	0.33846283
e	0.028679315	0.02921129	0.029652115	0.030289363	0.04468609	0.02834675	0.055942234	0.029420167	0.032128576	0.03474667	0.03353479	0.04474094	0.093224086	0.48539764
e	0.02727651	0.011482049	0.010203818	0.0124065215	0.017036082	0.010194999	0.01732275	0.010587625	0.013331425	0.011598195	0.016624194	0.088724874	0.23210964	0.5211013
e	0.007243481	0.0032283945	0.0021923475	0.0039528045	0.005612768	0.002225627	0.0051787836	0.0024615964	0.0044876593	0.003221387	0.013862505	0.031818356	0.7123586	0.20215578
e	0.0017739284	0.001011949	0.0004901616	0.002118794	0.0016183064	0.00054984645	0.0013364289	0.0006202076	0.0022611495	0.0012007998	0.006725042	0.010582015	0.8406588	0.12905255
