 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.14283174	0.14283665	0.1428372	0.14289977	0.14286923	0.14285898	0.1428664
a	0.14254227	0.14257197	0.14259014	0.14387545	0.14286977	0.14263625	0.14291415
n	0.13356933	0.13356493	0.13507318	0.16679592	0.13866174	0.13842317	0.15391174
o	0.13761419	0.1381311	0.13898757	0.14380684	0.14511654	0.14609288	0.1502509
n	0.12727466	0.12728389	0.13036518	0.18824288	0.13459508	0.13333772	0.15890059
ò	0.13148244	0.13218388	0.1328472	0.16108961	0.14780566	0.140656	0.15393518
n	0.111393176	0.11127579	0.11486553	0.16757691	0.12066041	0.13382155	0.24040665
t	0.12113758	0.12343344	0.12619093	0.13236113	0.14315712	0.15313154	0.20058826
a	0.12930417	0.13083865	0.13379115	0.13573019	0.14655547	0.15570843	0.16807194
t	0.05281831	0.050383892	0.10513379	0.2631877	0.117039844	0.10256894	0.3088675
a	0.05957338	0.06359353	0.07162593	0.1854438	0.13073757	0.1652901	0.32373565
s	0.021472434	0.019482035	0.06053093	0.17287669	0.16718113	0.18125008	0.37720668
ì	0.009358487	0.013053463	0.020729708	0.35142338	0.35282168	0.12773217	0.124881074
n	0.019857531	0.015424339	0.06887083	0.11096264	0.1921204	0.24147578	0.3512885
n	0.017165614	0.026571495	0.029140048	0.113954574	0.084787354	0.12551303	0.6028679
e	0.009109849	0.008049126	0.032898095	0.052694045	0.12812929	0.1655807	0.6035389
f	0.004099966	0.0040395847	0.0050009484	0.011042873	0.048681654	0.13873933	0.7883956
a	0.0031170608	0.0077242376	0.009221653	0.13585128	0.19755661	0.10533865	0.5411905
n	0.00021180717	0.00038924546	0.00034950033	0.004846119	0.07176594	0.44923657	0.47320083
o	0.0025439402	0.0035846138	0.007210677	0.050154798	0.13500547	0.20312281	0.59837765
ò	4.4965032e-05	0.000104449064	0.00010088815	0.0010045535	0.012871609	0.5693814	0.41649213
k	0.00025259765	0.00031214263	0.001405082	0.002075925	0.043508332	0.7756297	0.17681623
a	0.00039189518	0.0010250685	0.0029753554	0.0108352965	0.034734607	0.588181	0.36185673
v	3.1906168e-06	2.7466238e-05	7.568535e-05	4.6067533e-05	0.0080540255	0.61589706	0.37589648
r	7.71286e-05	0.0005027549	0.0024848068	0.0023629502	0.058544844	0.2915681	0.6444595
è	0.0004798152	0.0016692202	0.011997026	0.01204995	0.34103462	0.274282	0.35848737
c	5.731028e-05	0.0013776438	0.0021513957	0.0037711477	0.027984835	0.7041633	0.26049435
h	1.19116785e-05	2.0748736e-05	6.759279e-05	0.00031391	0.04457022	0.5259776	0.429038
i	7.437609e-06	2.2063383e-05	4.7730908e-05	0.00022872118	0.04919565	0.4496851	0.5008133
</S>	2.0597008e-06	4.541444e-05	6.023026e-05	0.0001736746	0.059105385	0.69800997	0.24260321
