 	avete	cucinato	le	verdure	</S>
i	0.12688008	0.12907238	0.17047133	0.15281859	0.42075756
m	0.17024915	0.17252086	0.20614061	0.17439568	0.27669373
a	0.0992426	0.19607449	0.46329325	0.14196889	0.09942077
r	0.07708954	0.18052186	0.42579147	0.114563495	0.20203365
è	0.05252223	0.0637262	0.20136331	0.12578192	0.5566063
t	0.07817369	0.075514376	0.15957856	0.09488507	0.5918483
s	0.12610689	0.18419878	0.37742463	0.16273703	0.14953266
a	0.03915871	0.044583328	0.12625225	0.09389732	0.6961084
t	0.014549739	0.015721845	0.09368041	0.03795911	0.8380889
o	0.039013743	0.12876084	0.28255177	0.24054453	0.3091291
l	0.001013784	0.006418452	0.11783271	0.31919697	0.55553806
a	0.004195104	0.01144428	0.085628465	0.25877538	0.6399567
l	0.00012012555	0.00085880817	0.039234217	0.8773316	0.08245523
à	0.00048521787	0.0011396565	0.06101182	0.20120592	0.73615736
c	0.0003643816	0.0013197789	0.51832825	0.34378248	0.13620515
h	0.0002745445	0.0012914173	0.17703068	0.363839	0.45756435
a	0.00010530429	0.0020892457	0.32712227	0.32897285	0.34171036
n	0.00019685902	0.012722866	0.24172245	0.4092131	0.33614475
a	0.00020169125	0.0005050111	0.25996193	0.6366114	0.10272003
</S>	0.00039394415	0.0057606106	0.26105055	0.4004625	0.33233237
