 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.09999949	0.09999949	0.09999964	0.09999979	0.099999405	0.099999405	0.09999949	0.09999956	0.09999979	0.10000399
i	0.09745634	0.097460516	0.09745657	0.09757516	0.09750491	0.09803855	0.099115826	0.09866209	0.099778645	0.116951406
i	0.0993782	0.099396475	0.09940368	0.0993782	0.09940686	0.09979144	0.10003728	0.10078811	0.1001192	0.10230058
p	0.098248035	0.09504243	0.10923646	0.09506506	0.0943131	0.095448494	0.09925436	0.10193477	0.09677031	0.11468706
à	0.09137303	0.09124847	0.09182322	0.11682982	0.091307454	0.09177112	0.09260541	0.09292637	0.09359192	0.14652322
s	0.078852564	0.078847155	0.0789307	0.13403444	0.07917539	0.08016237	0.08106974	0.08144108	0.08459595	0.22289068
t	0.04026829	0.040244576	0.040553134	0.06898805	0.048231654	0.0669715	0.13419527	0.09474078	0.1497815	0.31602523
a	0.098535314	0.09853268	0.098546885	0.09918903	0.09860089	0.09886197	0.10021515	0.09927965	0.10100916	0.10722919
ì	0.08471305	0.08485219	0.08475029	0.08568057	0.08492239	0.09125981	0.09524152	0.099394836	0.097507626	0.19167775
c	0.054302137	0.05410546	0.055225786	0.12040343	0.05451613	0.06735737	0.07550036	0.07859216	0.08920421	0.35079297
h	0.08103462	0.08002494	0.08457253	0.11247874	0.08028613	0.08224238	0.09263564	0.08731702	0.09680684	0.20260115
e	0.093543045	0.09354262	0.093552545	0.09855798	0.09373444	0.094734706	0.09853632	0.09608212	0.10051397	0.13720228
t	0.06443653	0.06504186	0.06459911	0.068141356	0.06543313	0.089154646	0.10383437	0.124483764	0.10888741	0.24598777
e	0.027657572	0.027437799	0.028509561	0.05066506	0.029110149	0.052312188	0.10487182	0.07809208	0.14295769	0.45838606
l	0.03575929	0.036449943	0.03678488	0.04704423	0.038143042	0.11284309	0.14164108	0.19386512	0.14256576	0.21490353
ì	0.04757488	0.045961812	0.053221095	0.09211095	0.046518497	0.06384872	0.0893088	0.09771419	0.1198603	0.34388077
s	0.02631164	0.02670793	0.02670369	0.08112456	0.032366563	0.088110216	0.099154495	0.13847317	0.17239681	0.3086509
o	0.00928024	0.009456626	0.00997729	0.037622258	0.035543833	0.07400668	0.09825671	0.11219521	0.20568937	0.40797177
n	0.014335718	0.016855517	0.014760054	0.035520677	0.020305796	0.111312665	0.13636409	0.17623843	0.1560751	0.31823197
t	0.048816953	0.031932633	0.068307936	0.07153145	0.025644189	0.0392501	0.062358815	0.06936722	0.13958603	0.4432047
a	0.022962261	0.02325237	0.023035254	0.058230948	0.02494035	0.07328703	0.11799144	0.117802	0.14795141	0.39054692
à	0.003491475	0.006087383	0.005328969	0.009403131	0.022226818	0.033690352	0.03803135	0.0481084	0.35393155	0.47970057
l	0.0062141265	0.0055021276	0.009283327	0.009787657	0.012396798	0.03201944	0.07955926	0.27429536	0.39716586	0.173776
a	0.008124265	0.0053717447	0.011367111	0.011301701	0.009686909	0.023822242	0.092793606	0.16084701	0.29439035	0.38229507
t	0.00086957583	0.0011500233	0.004185354	0.004465947	0.046371266	0.0057339733	0.007948919	0.03700499	0.5725212	0.3197487
o	0.0010057747	0.00078075344	0.0013881451	0.0046720016	0.008740396	0.022631276	0.066019885	0.45159537	0.34952962	0.09363673
ì	0.00031575677	0.00023888164	0.0016384731	0.0013941964	0.009508745	0.0011787369	0.002517015	0.033496603	0.6245936	0.32511795
c	0.00044455964	0.00084962894	0.0023561618	0.0016897277	0.0099410685	0.0048116357	0.009259054	0.06966645	0.69310486	0.20787692
h	0.00028409227	0.0002885786	0.00071033504	0.0010535114	0.003456173	0.0044161957	0.010918521	0.056794565	0.7414501	0.18062794
a	4.5520446e-05	0.00012678148	0.00018139492	0.0015556631	0.009074263	0.0046545235	0.0041776057	0.024631213	0.85202265	0.103530355
v	1.5440244e-05	1.6439219e-05	0.00011016585	0.00076800166	0.0003360295	0.0005451359	0.0018283594	0.12269924	0.5104987	0.3631825
à	5.2859046e-05	8.917256e-05	0.00017276613	0.00024081655	0.0065041957	0.0028418119	0.0052806474	0.06832533	0.5792452	0.33724722
l	0.00023364148	0.000286985	0.0018935015	0.00094226905	0.0012936044	0.0013442087	0.0044044	0.03436648	0.59862894	0.356606
o	5.7916395e-06	3.5482593e-05	8.2588216e-05	0.000466462	0.0014992566	0.0032558844	0.0062987744	0.09856218	0.768291	0.1215026
n	1.2339077e-05	3.0548043e-05	9.970638e-05	0.00088819925	0.00037715796	0.0006929759	0.0026272542	0.10718536	0.5921922	0.2958943
t	0.00027290627	0.00033983172	0.0016091822	0.001561861	0.003986794	0.002068961	0.0067126965	0.032057263	0.83355796	0.11783259
a	0.00017251028	0.0007771803	0.0006868378	0.0021277203	0.0067761927	0.010086191	0.01516677	0.10677291	0.6262196	0.23121418
</S>	7.33954e-06	2.6392941e-05	6.198802e-05	0.0004836999	0.0005934537	0.0008473991	0.0023925845	0.074305095	0.6271317	0.2941504
