 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.058822356	0.0588224	0.05882231	0.058822356	0.058822896	0.05882231	0.058822446	0.058824062	0.058823973	0.058824062	0.058822356	0.05882707	0.05882267	0.058823477	0.058827113	0.058823254	0.05882496
ò	0.058347534	0.058349002	0.058348782	0.058347713	0.05840232	0.058348514	0.058348827	0.06146228	0.058370244	0.061237704	0.05835105	0.058596954	0.05840597	0.059041716	0.05859968	0.058497567	0.05894409
p	0.05743	0.05744104	0.057440035	0.0574332	0.057586327	0.057441004	0.05744126	0.06347631	0.05760698	0.06305936	0.05746081	0.058286387	0.057555363	0.058875	0.05791842	0.057673696	0.06587477
o	0.058782376	0.05879296	0.058778383	0.05877955	0.058793724	0.058778383	0.058781523	0.058838908	0.058818355	0.058837067	0.05877879	0.058894914	0.058786724	0.058822528	0.05905113	0.058814358	0.058870252
G	0.05849306	0.058499128	0.058497343	0.058494084	0.05852569	0.05849797	0.05849489	0.060172867	0.058511898	0.060051426	0.058507472	0.058635548	0.058535874	0.058917206	0.05887977	0.05859731	0.05968843
i	0.05807461	0.05807709	0.058074698	0.058078066	0.058403943	0.058074743	0.058120485	0.0612105	0.05886278	0.06103544	0.05807926	0.060477484	0.058140263	0.05890123	0.0581905	0.058159254	0.060039632
o	0.056794494	0.056800567	0.056800954	0.056796618	0.057058383	0.056800175	0.05681014	0.06826364	0.05700826	0.06749625	0.05681582	0.05811717	0.05695066	0.059479948	0.05716937	0.057108905	0.06372869
v	0.048896573	0.04914067	0.04882619	0.04884337	0.04979114	0.04882615	0.048946474	0.07606534	0.04977086	0.07459597	0.048936278	0.053484846	0.049645253	0.064239256	0.12931739	0.054728523	0.05594573
à	0.055476036	0.055494193	0.055474047	0.055474892	0.056005232	0.05547197	0.055511557	0.07273657	0.056148253	0.071667485	0.05548416	0.058556877	0.05574974	0.060487017	0.06481497	0.056490455	0.05895656
n	0.037909023	0.03791047	0.037979975	0.03804021	0.05096237	0.037954804	0.03936568	0.11643716	0.05722252	0.1178764	0.038155545	0.10339881	0.041625448	0.08396341	0.040400308	0.042834807	0.07796303
n	0.03755758	0.037561737	0.037594963	0.037751086	0.05121534	0.037604976	0.03971341	0.10232251	0.06324882	0.103502594	0.037798703	0.095380455	0.049517583	0.06764054	0.047297906	0.06432577	0.08996599
i	0.044238623	0.0442395	0.044287186	0.044255134	0.048506103	0.044256583	0.044413496	0.1124323	0.047120374	0.11128414	0.044336542	0.0656027	0.048410386	0.07734665	0.04757183	0.05338827	0.07831029
j	0.05154457	0.051568642	0.05157864	0.051551804	0.05272337	0.051572222	0.051568996	0.09601776	0.051920194	0.09401697	0.05163305	0.056689557	0.05235728	0.06534403	0.05311123	0.05298023	0.06382148
ù	0.055280395	0.055302456	0.055278074	0.055281788	0.056081958	0.055276133	0.055354882	0.07403968	0.05663474	0.07294193	0.055290386	0.06040574	0.05621334	0.060180977	0.058134504	0.057677604	0.06062541
r	0.045317173	0.045330454	0.04536588	0.045349024	0.049831934	0.04534619	0.04564108	0.11099519	0.050544895	0.109861776	0.045442678	0.07082124	0.047236905	0.07446818	0.047219068	0.04833146	0.07289696
i	0.042051807	0.04206249	0.042068016	0.042177346	0.05027662	0.04208458	0.043466758	0.055229943	0.061400503	0.055892788	0.042188864	0.08319872	0.07181454	0.05037118	0.0656114	0.10552492	0.10457949
s	0.052553862	0.052600555	0.052601036	0.052567054	0.053545278	0.052601635	0.052598465	0.08852802	0.05323582	0.0867128	0.052692775	0.057386734	0.053287428	0.06306384	0.054834973	0.053896107	0.067293614
e	0.04866437	0.048673727	0.04867187	0.048708234	0.0518855	0.048676997	0.049171828	0.06054988	0.056732174	0.060363263	0.04871567	0.07022237	0.0660744	0.05352513	0.06303252	0.091162406	0.08516969
o	0.05026	0.050330684	0.050331723	0.050276842	0.051615246	0.05033164	0.050293528	0.097744204	0.050713938	0.095762365	0.05046842	0.056104943	0.051390093	0.06622575	0.053871647	0.052388765	0.071890175
v	0.044959575	0.045585155	0.044863224	0.04486213	0.048350863	0.044865005	0.045217402	0.10097334	0.04889346	0.099553466	0.045232516	0.063236594	0.046701044	0.071808316	0.082737744	0.050155573	0.07200461
r	0.0479768	0.04810824	0.047946062	0.047996387	0.052717056	0.047944233	0.048571784	0.09318972	0.057766914	0.092063345	0.04802008	0.077197954	0.04933393	0.06489376	0.063379765	0.05097566	0.061918378
à	0.051628016	0.051629234	0.051641285	0.051647987	0.053749103	0.051636323	0.051850524	0.08908958	0.05529896	0.08748556	0.0516699	0.0650267	0.05330308	0.06271459	0.052954733	0.055421658	0.06325287
i	0.04197346	0.04201649	0.042029217	0.042101298	0.050712854	0.04204198	0.04332481	0.09040268	0.06034111	0.09023185	0.04225009	0.08657615	0.04392399	0.061057888	0.044980817	0.044666	0.13136934
è	0.04596645	0.046195745	0.04611799	0.046025828	0.049478743	0.046138473	0.046371598	0.097951636	0.05118313	0.09654111	0.04655845	0.06589044	0.048020475	0.06778382	0.061826356	0.05026685	0.08768285
s	0.038056105	0.03820581	0.038150117	0.038259685	0.052942276	0.0381686	0.040308516	0.1119127	0.06442137	0.11353378	0.038567174	0.101136476	0.041464765	0.07640067	0.044919632	0.042216383	0.0813359
s	0.026188463	0.026251376	0.026225412	0.026686085	0.04943615	0.026285928	0.03153343	0.08839735	0.061017472	0.09076662	0.026728038	0.08052933	0.06790346	0.06118543	0.061369162	0.09381133	0.15568501
u	0.046802517	0.046806343	0.04682416	0.046813305	0.04879839	0.046813052	0.046918355	0.09538543	0.04873432	0.09365198	0.04684832	0.05783045	0.05652245	0.06362568	0.054780595	0.07178142	0.081063196
ì	0.039071266	0.03937226	0.039396	0.03914406	0.04572203	0.039383862	0.03920794	0.109370016	0.040969484	0.108865686	0.03998805	0.06561672	0.044606794	0.08943508	0.0546558	0.04925069	0.11594431
b	0.026027925	0.02623807	0.02625998	0.02651078	0.057342276	0.02627938	0.030931551	0.121605605	0.05981772	0.12664543	0.027081283	0.117691755	0.03491515	0.10416289	0.038398985	0.036576383	0.11351487
b	0.03494467	0.035187855	0.03491373	0.035557635	0.06551626	0.034993254	0.042022105	0.11125152	0.0812814	0.113952704	0.03559786	0.1017407	0.041317683	0.07505953	0.042727064	0.040421486	0.073514536
i	0.038992196	0.038993273	0.039050225	0.0391095	0.050303984	0.03903137	0.040299773	0.113869995	0.05684302	0.11481984	0.039203063	0.097536854	0.04348116	0.07964869	0.042858157	0.047011867	0.07894708
e	0.03573888	0.036224026	0.036212727	0.03585733	0.04332142	0.036228064	0.03598779	0.10245572	0.03901833	0.102320254	0.03714535	0.06798963	0.04255595	0.0896329	0.05937595	0.04868343	0.15125231
p	0.03138037	0.032487143	0.031522013	0.031382237	0.042653333	0.031558372	0.032508913	0.096687704	0.04570536	0.09791696	0.032644294	0.086755045	0.037068747	0.08589228	0.08463546	0.04386002	0.1553417
o	0.03210617	0.03341018	0.03166955	0.032358896	0.06089316	0.031735267	0.038311947	0.1189362	0.073935926	0.12224545	0.032378156	0.09846693	0.037413944	0.082292475	0.05497127	0.036971316	0.08190308
d	0.025141591	0.025755288	0.025471529	0.025258714	0.047723386	0.02536222	0.027283048	0.082518466	0.03565133	0.08346474	0.027632086	0.09563929	0.03696225	0.10589488	0.17063628	0.053604353	0.10600053
