 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.08330495	0.08330495	0.08330495	0.08330501	0.08330495	0.08330628	0.08330495	0.083578244	0.083306156	0.08330501	0.08330533	0.083369166
n	0.08092881	0.08098261	0.08097143	0.08109137	0.08093301	0.0809655	0.08116373	0.081540085	0.08129945	0.1044127	0.08171465	0.08399665
è	0.08209811	0.08209912	0.08210826	0.08212373	0.082102686	0.08212862	0.08211872	0.0821278	0.082159206	0.08280416	0.08223195	0.095897585
n	0.08287178	0.08287418	0.082890116	0.08291934	0.0828788	0.082982115	0.08289353	0.08305255	0.08289998	0.08325499	0.08295762	0.08752503
a	0.0832582	0.083260804	0.083259024	0.08326455	0.08325839	0.08331786	0.08326322	0.08332302	0.08326798	0.08357392	0.08328952	0.08366355
l	0.08034662	0.08034988	0.08041126	0.08049351	0.08036925	0.08037704	0.08041304	0.08428455	0.08041979	0.08189895	0.081451796	0.1091843
l	0.08110139	0.08113233	0.081138834	0.081253745	0.081106834	0.08124122	0.081337415	0.08117876	0.08150016	0.103919804	0.08235542	0.08273403
i	0.083149545	0.08314961	0.08315088	0.08315266	0.08314999	0.08315126	0.08315107	0.08333309	0.08315228	0.083192185	0.08321593	0.08505147
m	0.05261182	0.052614115	0.052702818	0.052815888	0.05264483	0.052657448	0.052708488	0.11954874	0.053977378	0.05359943	0.06216162	0.34195742
o	0.07022195	0.07029866	0.070477374	0.07117476	0.07027453	0.07046222	0.071675666	0.070504755	0.07248598	0.207846	0.08079594	0.073782116
n	0.06179892	0.061806507	0.061994422	0.06225634	0.061876386	0.06198648	0.06208667	0.08132113	0.06250869	0.070061445	0.06527057	0.28703243
ì	0.07818954	0.078212455	0.07824438	0.07839328	0.0782149	0.079345256	0.07834091	0.078523956	0.07854625	0.084719576	0.081851214	0.12741826
s	0.07551147	0.07554276	0.07578146	0.076204695	0.075615294	0.07717277	0.075799726	0.1045657	0.075992025	0.078090675	0.076724485	0.13299897
u	0.08066245	0.08071386	0.080675505	0.08078125	0.08066252	0.082086615	0.0810694	0.08147411	0.0826423	0.0849	0.08433544	0.09999651
m	0.059802536	0.059830926	0.060805123	0.062041968	0.060159888	0.06030414	0.060719267	0.11495966	0.061008	0.070205204	0.06679889	0.2633644
e	0.07020102	0.07103714	0.070343465	0.0709913	0.07012854	0.07077623	0.07143241	0.07280217	0.07227581	0.19797476	0.078690365	0.08334682
m	0.05158678	0.051620327	0.05227274	0.05317554	0.051836316	0.05212085	0.052422907	0.07843776	0.052800335	0.07651665	0.059487563	0.36772227
a	0.06078014	0.06091589	0.06122036	0.062321186	0.06088675	0.061578672	0.062913276	0.06368485	0.0641908	0.24181868	0.088947706	0.11074164
i	0.028686969	0.02872383	0.029844325	0.031301335	0.029109197	0.02939885	0.029916136	0.06975249	0.031210935	0.05224746	0.04124153	0.59856683
t	0.040836744	0.044306267	0.041800343	0.04429859	0.040770248	0.04658155	0.043432433	0.08891037	0.044939514	0.23503187	0.065960854	0.26313126
u	0.047146663	0.04742904	0.048174325	0.050110035	0.047830835	0.052760925	0.05148511	0.05624214	0.0647218	0.24678935	0.1177202	0.16958953
s	0.019091675	0.019307585	0.024281556	0.03045132	0.021060094	0.022231763	0.02480545	0.048352126	0.027771734	0.14929922	0.06410901	0.54923844
t	0.014049145	0.014445763	0.016117785	0.019897815	0.015338406	0.020103538	0.02276742	0.026778093	0.039938837	0.5210443	0.18624987	0.10326897
a	0.025830094	0.026299503	0.044767868	0.062978	0.034285586	0.03870321	0.05211238	0.047170106	0.07277833	0.20731004	0.19975452	0.18801026
