 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.09999608	0.09999532	0.09999501	0.09999486	0.09999486	0.09999547	0.09999616	0.10001531	0.10000089	0.100016
a	0.09852998	0.09855803	0.09843787	0.098444626	0.09859202	0.09853479	0.099847086	0.099583104	0.099586144	0.10988636
p	0.09506746	0.09469617	0.09448033	0.09440388	0.09446577	0.095363915	0.09831118	0.12404631	0.0995228	0.10964225
e	0.09891908	0.09890444	0.098899156	0.09899525	0.0988969	0.0989936	0.100121535	0.10098736	0.099945694	0.10533698
s	0.09790582	0.097894095	0.09786766	0.09787012	0.09788939	0.09801785	0.09958185	0.102271095	0.09984263	0.11085942
a	0.07814364	0.07811372	0.078071125	0.07807803	0.07816899	0.07867143	0.1233473	0.09237947	0.11386457	0.20116173
m	0.08341522	0.08348411	0.08315134	0.083172396	0.08362148	0.08358965	0.11305697	0.09178531	0.09979801	0.19492556
m	0.07599763	0.07563084	0.07555288	0.07554959	0.07561054	0.07973176	0.09010004	0.20272674	0.1329411	0.11615889
è	0.0964002	0.09645949	0.096317865	0.096331604	0.096521996	0.09645325	0.0983373	0.09794294	0.10372821	0.1215071
n	0.053441096	0.05357332	0.053298987	0.05402511	0.053920273	0.0536154	0.12387444	0.05640269	0.10112828	0.3967204
o	0.09519731	0.095218815	0.095167466	0.095185034	0.09523879	0.09520537	0.095313296	0.09543984	0.09546685	0.14256723
o	0.09257268	0.09321164	0.09158567	0.09173013	0.09384135	0.09271242	0.093884826	0.09802691	0.094693676	0.15774067
k	0.08568854	0.080536	0.076804146	0.07548712	0.076452784	0.077785	0.09572749	0.14405568	0.097508885	0.18995436
l	0.06652409	0.065946296	0.06558178	0.0655974	0.06575388	0.0681463	0.122874975	0.14796503	0.14495729	0.186653
è	0.06775971	0.06781593	0.06767518	0.06773061	0.068111226	0.06794566	0.14910221	0.073989786	0.15788777	0.21198197
o	0.04714425	0.047387958	0.04695602	0.049949836	0.047691833	0.047581777	0.08639716	0.051437963	0.07724922	0.4982039
n	0.06500653	0.06502404	0.06299134	0.06313717	0.06445332	0.065328956	0.073622264	0.12133815	0.11116967	0.3079286
e	0.0580743	0.05812643	0.057197195	0.060254764	0.058440227	0.05898555	0.14997241	0.07495817	0.15948533	0.2645056
o	0.040465057	0.04222338	0.034540743	0.035356507	0.044483185	0.039879452	0.10314368	0.1019022	0.14039378	0.41761205
k	0.033090055	0.024911974	0.016823728	0.01370815	0.014784708	0.026684286	0.100229375	0.15707645	0.40864128	0.20405003
l	0.021097062	0.020168193	0.01931421	0.019564766	0.020354893	0.026681317	0.097304374	0.1879807	0.4585499	0.12898459
è	0.024247993	0.024781054	0.02373211	0.024374567	0.027196482	0.025922569	0.07782617	0.05837029	0.33963305	0.37391573
o	0.011432476	0.01311019	0.010044205	0.020808741	0.015833465	0.015066556	0.07668424	0.053572834	0.2361783	0.547269
n	0.019429397	0.021967001	0.0145492265	0.015694601	0.022542778	0.019615937	0.03699139	0.09221073	0.13779543	0.61920357
e	0.02361335	0.0216364	0.018542182	0.030261233	0.020595852	0.021987084	0.116042815	0.052657187	0.23495258	0.45971122
ò	0.005709122	0.005275728	0.002424391	0.0030612207	0.0041776337	0.0038870263	0.018689273	0.061205797	0.23101921	0.6645506
l	0.0068498645	0.0062979427	0.0040196567	0.005876879	0.0054202834	0.009094835	0.039377023	0.10604961	0.48432612	0.3326877
i	0.0023598305	0.003063643	0.0020555404	0.0028397692	0.0011694795	0.009143575	0.025316115	0.034472503	0.5977767	0.32180285
i	0.00040571284	0.00040908696	0.000390495	0.0006262571	0.0011602321	0.0021800625	0.0060600187	0.023864428	0.7007035	0.26420024
f	0.00036750495	0.0004241424	0.00020284511	0.00028203416	0.00016110386	0.0005723329	0.0065417383	0.009508175	0.73849386	0.24344622
a	0.0021441078	0.0018339709	0.0008685214	0.0012963957	0.0015075781	0.003940439	0.0181196	0.078681365	0.26738164	0.62422633
m	0.00010559306	7.705759e-05	3.143347e-05	6.8633504e-05	6.1654006e-05	0.00083969964	0.0020293782	0.0035147544	0.7795463	0.21372554
i	0.0010105064	0.0004607566	0.0001895041	0.000277696	0.00043552453	0.0029816595	0.026620105	0.04155303	0.25120634	0.6752649
l	2.9897239e-05	1.7617298e-05	9.956831e-06	2.5997353e-05	1.3521377e-05	0.00020294846	0.0005009613	0.004302457	0.62780815	0.36708847
i	0.00016087733	0.00014067597	0.00011119506	0.00019102597	0.00027440072	0.005244122	0.021616362	0.04607829	0.49548677	0.4306963
à	1.8705863e-05	1.573759e-05	1.2270952e-05	3.401376e-05	1.9358029e-05	0.00011659432	0.00071886164	0.008586261	0.74873644	0.24174178
r	7.7762925e-05	0.00015547698	7.848113e-05	7.5968725e-05	8.527393e-05	0.0011798166	0.0027244494	0.018391421	0.57753026	0.3997011
i	0.00075111404	0.0013435895	0.0007773834	0.0009766854	0.0036340577	0.007686997	0.0279644	0.2338401	0.4949023	0.22812335
</S>	3.056346e-05	1.1136579e-05	1.0085587e-05	1.7528353e-05	7.3832357e-06	8.87886e-05	0.0014617301	0.009334046	0.6890448	0.299994
