 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.058822967	0.058823016	0.05882364	0.058822922	0.058822922	0.058822922	0.058822967	0.0588231	0.058823146	0.058822967	0.058822922	0.058823418	0.058822967	0.058823373	0.058827233	0.058823373	0.058826063
ò	0.058483705	0.05848629	0.05854969	0.058483526	0.05848366	0.05848366	0.058525216	0.060153607	0.05850428	0.06018932	0.058487855	0.058706466	0.058547366	0.059156213	0.059012458	0.058664605	0.059082102
t	0.05752752	0.0575377	0.05796217	0.05752853	0.05752967	0.057529364	0.05761172	0.060482603	0.057666685	0.060480986	0.05755759	0.058150556	0.057648562	0.058714356	0.058006678	0.05776995	0.07029537
t	0.057809975	0.057811912	0.058069143	0.05781209	0.057811473	0.05781099	0.057821445	0.05792746	0.057887655	0.057885226	0.057810415	0.0580516	0.060404148	0.05792083	0.059855253	0.06480009	0.062510304
e	0.05881516	0.05881516	0.058823507	0.05881516	0.05881516	0.05881516	0.058816012	0.05884209	0.05881767	0.05884132	0.05881516	0.05882373	0.05882135	0.05882566	0.05882705	0.05883239	0.05883827
o	0.058627307	0.05863268	0.058644712	0.05862615	0.058627307	0.058627266	0.058643952	0.059300832	0.05863626	0.05931708	0.05864221	0.058711506	0.058666192	0.058933564	0.058878645	0.058715492	0.0597689
G	0.05773166	0.057823393	0.058278866	0.057708368	0.057709947	0.057709552	0.05786205	0.061364327	0.057896845	0.061354496	0.057747472	0.05849112	0.057855163	0.059585124	0.06302015	0.058266416	0.05959508
i	0.057443794	0.057449926	0.060892593	0.05746961	0.057460096	0.057457335	0.057682656	0.062868156	0.05850799	0.06231817	0.057449885	0.060378034	0.0575673	0.059331317	0.05765195	0.057618663	0.06045257
u	0.057486303	0.05750367	0.058439177	0.057489984	0.05748889	0.057488453	0.05782417	0.06370756	0.05781067	0.0636819	0.057531144	0.05881539	0.057642296	0.05992685	0.05831158	0.057813406	0.06103858
v	0.041889187	0.04247058	0.04682537	0.041757975	0.041770115	0.041768678	0.043775372	0.072155274	0.043489058	0.071146116	0.041959748	0.04978424	0.0434601	0.07540872	0.19216327	0.054807264	0.055368844
à	0.05462489	0.05465298	0.05855854	0.054648437	0.054639187	0.054636393	0.055190668	0.07138711	0.055839404	0.07086584	0.054636765	0.059307016	0.055058736	0.062229518	0.067380935	0.056076262	0.06026735
n	0.035292834	0.03529992	0.078574955	0.036119998	0.035836063	0.035754085	0.042531975	0.1355172	0.058073405	0.108169675	0.03551839	0.09691076	0.038893804	0.077258624	0.037726402	0.03979088	0.072731085
n	0.033032708	0.033045948	0.079974435	0.034232404	0.03382094	0.03369782	0.04057006	0.1275501	0.061281063	0.09951742	0.033278458	0.09148347	0.044096887	0.0679599	0.04174436	0.056627616	0.0880864
i	0.043165065	0.043167002	0.05543574	0.043276682	0.043239523	0.043232035	0.04700479	0.10908066	0.047241785	0.10421875	0.043267835	0.06825323	0.047943797	0.07966209	0.04686682	0.053115405	0.081828825
ì	0.052033525	0.05206919	0.05374553	0.05203948	0.052043058	0.05204278	0.05318775	0.08663053	0.052582454	0.08681725	0.052160237	0.05812089	0.0531056	0.06795217	0.054224372	0.053884592	0.06736059
r	0.043934908	0.04396083	0.08344852	0.044463824	0.04428294	0.044228647	0.04767405	0.10436178	0.06115723	0.08864539	0.04409677	0.084083706	0.04563526	0.0647737	0.045881733	0.0459335	0.06343718
t	0.04658793	0.046600264	0.0867304	0.047113072	0.04693162	0.046875793	0.049179483	0.06542645	0.06371304	0.055614635	0.0466773	0.07962363	0.059476044	0.051825926	0.056089196	0.0774078	0.07412741
e	0.05843583	0.058436323	0.059747525	0.058446135	0.058442567	0.058441453	0.058495916	0.059203375	0.058836352	0.058977336	0.05843793	0.05940821	0.058725044	0.058673855	0.05868093	0.05919371	0.0594175
è	0.053490557	0.053544294	0.055895295	0.053497538	0.05350313	0.05350162	0.054241173	0.07750601	0.0542675	0.077429004	0.053656053	0.05819366	0.054310907	0.06394864	0.056109354	0.054968297	0.07193703
s	0.04169142	0.04174795	0.088003814	0.042450473	0.04219194	0.04211286	0.04655427	0.10978295	0.06445397	0.08956293	0.041944135	0.08936397	0.043756112	0.06439415	0.044522826	0.04392318	0.063543074
s	0.0389267	0.038966842	0.0855006	0.03977789	0.03948327	0.03939186	0.04317256	0.072231404	0.062937886	0.057864342	0.03907002	0.08130699	0.06469799	0.04927501	0.058980547	0.09367607	0.09474002
u	0.057847936	0.057848994	0.05884024	0.057855703	0.057853103	0.057852305	0.05795621	0.06108622	0.058150385	0.060984615	0.05785182	0.05888335	0.058731567	0.05905125	0.0585939	0.06019848	0.060413986
