 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.11110225	0.1111031	0.11110124	0.11110124	0.11110183	0.11113176	0.11113973	0.11110607	0.111112766
o	0.11086395	0.11086335	0.11088898	0.11095855	0.11092824	0.11124046	0.11115665	0.111382626	0.11171726
f	0.10867206	0.108662285	0.108666755	0.108674884	0.10870399	0.111041054	0.11077384	0.11100336	0.123801745
à	0.10969361	0.109695196	0.10969294	0.10970917	0.10980783	0.11434038	0.115552425	0.11061959	0.1108888
i	0.1101672	0.11016728	0.11019057	0.110178545	0.1104188	0.110582516	0.110576615	0.11056168	0.117156826
e	0.10612539	0.10616086	0.106037416	0.10606428	0.106382206	0.12211314	0.12444715	0.109145455	0.113524154
e	0.09411458	0.09471685	0.09331658	0.09339606	0.094697915	0.15767299	0.17374636	0.09692756	0.10141118
t	0.06912267	0.07024864	0.0675854	0.06777718	0.071328014	0.23019923	0.26318717	0.07572891	0.08482284
è	0.07602113	0.076431714	0.07602496	0.076004945	0.07845411	0.14506292	0.17271946	0.101587206	0.19769356
l	0.07114088	0.071042754	0.073507406	0.072983615	0.08154531	0.10477993	0.12204306	0.124554336	0.27840272
i	0.086653866	0.0867746	0.08794174	0.09197391	0.091417596	0.15193534	0.15763198	0.11617006	0.12950091
f	0.08768552	0.087451085	0.08778853	0.087903805	0.088838674	0.13167204	0.12748621	0.099432066	0.201742
a	0.08354412	0.083602466	0.08374642	0.08466019	0.08645763	0.17325929	0.19341023	0.10552429	0.1057953
m	0.05831543	0.058101065	0.058183793	0.058356736	0.059358224	0.12576628	0.1229386	0.12549722	0.33348265
è	0.042375524	0.042305622	0.04220661	0.04245539	0.04658105	0.25401023	0.27498433	0.13684604	0.11823518
n	0.032796666	0.032748863	0.034878775	0.033778243	0.052725833	0.07383769	0.07641487	0.09013047	0.5726886
o	0.09366328	0.09403101	0.09379693	0.093633056	0.10002121	0.10148105	0.10111233	0.10342725	0.21883392
s	0.028115796	0.024570074	0.027074344	0.029199438	0.033226334	0.14798738	0.1534524	0.22247393	0.3339003
ù	0.012621291	0.0132119525	0.014919724	0.021437524	0.024342138	0.18565667	0.18277122	0.15473284	0.39030665
b	0.01252369	0.011875027	0.036936242	0.028655337	0.09836602	0.155043	0.1892677	0.15003845	0.3172945
i	0.025318563	0.029817015	0.024411641	0.02310955	0.048770428	0.075701885	0.08341661	0.089258105	0.60019624
t	0.0013426939	0.0007810089	0.0013599172	0.00159354	0.0044426145	0.026448399	0.04839193	0.38195407	0.53368586
o	0.0009070195	0.0010423827	0.0024705078	0.0036266006	0.015842149	0.19042684	0.24908711	0.17162448	0.36497295
è	0.00017543999	0.000115440824	0.000499169	0.00042815128	0.001568355	0.005565726	0.0071098516	0.5301249	0.45441297
p	0.00034096488	0.00028587395	0.0003710451	0.0004153646	0.0020275472	0.006380466	0.011177847	0.8237156	0.15528525
r	0.0009531777	0.0013700577	0.0008655233	0.00081015966	0.0023642671	0.023371471	0.039981224	0.50487095	0.42541313
è	0.00048076353	0.000487996	0.002467792	0.0019026721	0.003824884	0.016511716	0.045026444	0.63140243	0.2978953
s	0.00017714217	0.00021011874	0.00046250835	0.00079976727	0.0016278045	0.0074030035	0.010834124	0.6713135	0.307172
t	0.00013581806	0.00025458954	0.000380968	0.00036973684	0.00090759946	0.01659772	0.056625925	0.7195119	0.20521565
o	3.7085033e-06	2.9889081e-06	5.5904766e-05	0.00010064201	0.00043919677	0.0053081294	0.011928139	0.4918752	0.49028608
</S>	3.383069e-05	7.360199e-05	6.27497e-05	0.00012183434	0.0004688499	0.0013182927	0.012124165	0.6941184	0.2916784
