 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.0714278	0.0714278	0.07142774	0.07142774	0.0714278	0.07142774	0.07142774	0.07142774	0.07142774	0.07142774	0.07142785	0.071427904	0.07142807	0.07143859
n	0.070356034	0.06867247	0.06763132	0.067633644	0.06760868	0.06758856	0.06759934	0.06762631	0.06851803	0.0713951	0.06816134	0.101924	0.06906064	0.076224536
ì	0.06571772	0.06570809	0.06570052	0.06570083	0.06577204	0.06570944	0.06573461	0.06573091	0.0717664	0.08801466	0.06763457	0.069432184	0.069567025	0.10781092
c	0.070528656	0.07052871	0.070528924	0.070527524	0.0705932	0.070535384	0.07056031	0.07058949	0.07126976	0.07345114	0.070897505	0.07169548	0.07103714	0.077256836
h	0.07120045	0.07113356	0.071090594	0.07109157	0.071138665	0.07109526	0.071103446	0.07108891	0.071161844	0.071391165	0.07140282	0.0734648	0.07138599	0.07225094
e	0.071422115	0.071422115	0.071422115	0.07142206	0.07142244	0.071422115	0.07142228	0.07142266	0.07142599	0.07143852	0.07142544	0.07143732	0.071427725	0.07146709
t	0.07074693	0.07074428	0.07075616	0.07074482	0.070746765	0.07074601	0.07080406	0.071021006	0.070803516	0.07101228	0.07083232	0.0748895	0.07141123	0.074741155
o	0.06756004	0.067535505	0.067508414	0.06751305	0.067805834	0.06754638	0.06759938	0.067518815	0.068956226	0.07541912	0.07304787	0.07580539	0.07353154	0.092652515
r	0.069409184	0.06939039	0.06939732	0.06938181	0.069387265	0.0693835	0.06946529	0.06976329	0.07051604	0.07402381	0.06981313	0.076463014	0.0708572	0.08274874
ì	0.068626344	0.06860771	0.06856375	0.068576835	0.06934222	0.068664834	0.0687953	0.068566	0.06963986	0.07292829	0.0731767	0.07554176	0.072490886	0.08647957
s	0.067886025	0.0679098	0.06789379	0.06790327	0.06876185	0.06800406	0.06817861	0.06802009	0.07053829	0.076806486	0.070592016	0.07027444	0.06976385	0.09746737
o	0.03919006	0.03917978	0.03911473	0.039137084	0.040463492	0.0392929	0.03951808	0.03912583	0.040762007	0.09329072	0.12328753	0.12725846	0.12001753	0.18036185
n	0.066132516	0.06612626	0.06616381	0.06612757	0.066198796	0.06613953	0.066347346	0.06704456	0.069988176	0.08100506	0.06760727	0.080563396	0.06936991	0.101185836
t	0.07055004	0.06875442	0.06751282	0.06756558	0.07026346	0.06783825	0.068303786	0.067464724	0.06933846	0.07055779	0.0754888	0.07251024	0.07063066	0.093220994
a	0.070983484	0.07098441	0.07098305	0.07098365	0.07104005	0.070990205	0.07100201	0.07099269	0.07124837	0.07212915	0.07146919	0.07154742	0.071476005	0.074170284
t	0.062131956	0.062103286	0.062227692	0.062106606	0.06216439	0.062124517	0.06275945	0.06507326	0.0663101	0.0784017	0.06414915	0.10494285	0.0683328	0.11717229
a	0.04922474	0.048792288	0.04844465	0.048476785	0.050346613	0.048686236	0.049029242	0.04848536	0.060388263	0.09820786	0.07466149	0.08495772	0.0776737	0.21262509
s	0.048390154	0.048179436	0.048217017	0.048074275	0.04821319	0.04810282	0.048923142	0.051661987	0.07810611	0.11348014	0.05998599	0.122249044	0.07497107	0.16144563
ì	0.032373644	0.031162683	0.030322261	0.030352814	0.032367025	0.030570365	0.031108215	0.030621137	0.07346728	0.102716334	0.07938684	0.17553486	0.106211714	0.21380484
n	0.028403856	0.028932638	0.028535305	0.028782615	0.043379094	0.030966792	0.0348535	0.030915685	0.101123534	0.086760506	0.12652901	0.1179984	0.098440655	0.21437845
n	0.04937189	0.048551526	0.047011312	0.047415867	0.066411704	0.050014313	0.053621393	0.04696464	0.06425401	0.0726181	0.09450658	0.058261406	0.06731769	0.2336795
e	0.04694709	0.04709047	0.046992492	0.047052402	0.051938813	0.04764963	0.048703525	0.047704156	0.08309005	0.11389629	0.072811946	0.06818208	0.073669896	0.20427112
f	0.03510796	0.035014395	0.0358719	0.03507166	0.03648362	0.03531514	0.039796986	0.05413185	0.056518614	0.085278325	0.052071597	0.18099001	0.07284843	0.2454995
a	0.063591026	0.055682242	0.050067637	0.050201736	0.056362126	0.050739076	0.051885724	0.049969822	0.063865736	0.0851811	0.071014665	0.09432186	0.065486394	0.19163081
t	0.02703727	0.026662916	0.026711145	0.026462747	0.027649423	0.026625412	0.028313613	0.033129763	0.058696873	0.07479008	0.04791269	0.15583979	0.077538684	0.36262956
e	0.008957104	0.008310295	0.007688282	0.0077592065	0.011330946	0.0082744425	0.009387888	0.008205573	0.028709367	0.04625113	0.097682334	0.39582342	0.15307269	0.20854728
s	0.015808359	0.0151778115	0.015424037	0.0148422085	0.017167578	0.015219208	0.019767465	0.029898074	0.0471706	0.049689293	0.06712672	0.32717243	0.10147584	0.26406044
m	0.008998843	0.0071387636	0.0054912907	0.0055326386	0.008233911	0.0059046587	0.0072254515	0.0066423453	0.021003053	0.026566919	0.06323135	0.55526114	0.13696474	0.14180484
à	0.04190969	0.041852176	0.042340025	0.041892525	0.042106636	0.041962866	0.04435105	0.052724782	0.07371818	0.10623204	0.057543382	0.19275613	0.08198411	0.1386264
n	0.0052643255	0.0075959577	0.0068339226	0.007232464	0.015537228	0.012323645	0.036158312	0.02760412	0.044203535	0.035440017	0.10705916	0.11036818	0.20485212	0.379527
t	0.03610222	0.03398893	0.030402886	0.031208467	0.057727378	0.036092002	0.042173427	0.030528255	0.05421235	0.04943308	0.07811697	0.042471074	0.058213443	0.41932952
e	0.034801163	0.03522184	0.03480571	0.035055686	0.048834767	0.03696222	0.03982765	0.035728063	0.068324886	0.08564763	0.07942606	0.0616019	0.06574104	0.33802134
ì	0.005586181	0.0053355056	0.008675027	0.005701959	0.008905952	0.0064474186	0.019699305	0.026155787	0.020630622	0.041548837	0.09042269	0.081040114	0.17914864	0.50070196
c	0.0113648195	0.0157531	0.0060294126	0.00844688	0.013837892	0.012265305	0.018228047	0.012033359	0.03988492	0.029248921	0.05586996	0.42814818	0.14696234	0.20192689
h	0.02191826	0.019644955	0.009294826	0.010450924	0.022542	0.014791503	0.01825554	0.008803738	0.042498052	0.049622267	0.085602984	0.18884678	0.11906506	0.3886631
e	0.011276136	0.012297657	0.011387141	0.012001195	0.025704462	0.015548366	0.01932361	0.01173885	0.053149153	0.05897374	0.11171621	0.066496335	0.1080466	0.48234048
a	0.001105062	0.0009811426	0.0022027162	0.0011149661	0.003052187	0.0018780921	0.008445935	0.0053415657	0.0074368054	0.015766632	0.051438175	0.039979097	0.30137047	0.5598871
n	0.0008559293	0.001140992	0.0007345685	0.00062312535	0.0007776606	0.0006012849	0.002067975	0.0015446802	0.0020684097	0.00285975	0.013165107	0.058251724	0.66012985	0.25517896
o	0.006309405	0.011164665	0.0029718357	0.0044075465	0.005442399	0.0049250103	0.0074826246	0.0045667817	0.01596407	0.014211807	0.034380287	0.52625257	0.21571614	0.14620486
ì	0.00029210467	0.000469551	0.000389128	0.00029000101	0.00035025127	0.0004865824	0.002512941	0.0022437437	0.0009390881	0.0022697223	0.008411279	0.04669974	0.44008648	0.49455947
s	0.00074903993	0.0019435893	0.001622295	0.0013172986	0.0007246632	0.0007529982	0.003310034	0.003737666	0.0019865907	0.0047781295	0.013807588	0.139641	0.52652246	0.29910672
o	0.0017317733	0.0043367995	0.0012929707	0.0018160004	0.0015118703	0.0015548599	0.002563043	0.0015900885	0.011759075	0.021679796	0.02882554	0.6137676	0.2076989	0.0998716
n	9.859402e-05	0.000112202266	0.00017742247	0.00018029983	0.00021738089	0.00029025265	0.00031408088	0.0004600163	0.00034320258	0.0008634326	0.001867427	0.019644212	0.48229688	0.49313453
t	0.0009018936	0.0023363498	0.0016082623	0.0021634386	0.0012905766	0.0011306833	0.0016956748	0.0014575161	0.0022368345	0.0040051984	0.011474188	0.18266459	0.58994544	0.19708936
a	0.0006788315	0.0011276378	0.0016612558	0.0012237282	0.002326035	0.0025546127	0.015971573	0.007306656	0.0065888762	0.03759826	0.08430059	0.117687	0.38652623	0.3344487
k	7.85431e-05	7.1141534e-05	0.000114996496	0.0001390382	6.663737e-05	0.00016983619	0.00015272776	0.00018369792	0.00043403843	0.0005606033	0.0014967365	0.028876357	0.5377369	0.42991877
a	5.696724e-05	0.00013690934	0.00014739642	0.000112256224	7.0755916e-05	7.8127785e-05	0.00043134205	0.00023413928	0.00018418455	0.0019074905	0.009130872	0.06943356	0.3010331	0.6170429
ì	2.1056096e-05	1.510263e-05	7.925908e-05	8.074644e-05	3.3975215e-05	5.0643393e-05	4.421452e-05	5.676629e-05	5.291866e-05	0.0001789389	0.0006642043	0.00686134	0.6384848	0.35337606
c	5.4168846e-05	4.6110817e-05	0.00018928362	0.00013694547	6.38743e-05	0.00013237978	0.00020013233	0.0004664172	0.00016949048	0.0010544353	0.005017993	0.043245967	0.5866033	0.36261952
h	1.4013802e-05	4.052133e-05	2.9028992e-05	2.6150463e-05	1.2995526e-05	1.555794e-05	5.2289324e-05	0.0001426669	0.00016112361	0.00038595023	0.0014547292	0.03364844	0.731307	0.23270953
e	5.803823e-06	9.6725535e-06	1.4200754e-05	5.9641816e-06	9.959922e-06	1.6128035e-05	5.0776685e-05	0.00012881483	9.6383046e-05	0.00052527816	0.0010299264	0.035118617	0.4576683	0.50532013
n	7.878129e-06	1.4656652e-05	2.5727984e-05	2.7557198e-05	1.1823935e-05	1.6421904e-05	1.3229935e-05	1.665983e-05	4.5981193e-05	9.28765e-05	0.001059186	0.023685299	0.47895113	0.49603155
